,date,county,state,fips,cases,yest,diff
92022,2021-03-27,Acadia,Louisiana,22001,6260,6260,0
92023,2021-03-27,Allen,Louisiana,22003,3081,3081,0
92024,2021-03-27,Ascension,Louisiana,22005,11480,11480,0
92025,2021-03-27,Assumption,Louisiana,22007,2132,2132,0
92026,2021-03-27,Avoyelles,Louisiana,22009,3988,3988,0
92027,2021-03-27,Beauregard,Louisiana,22011,2985,2985,0
92028,2021-03-27,Bienville,Louisiana,22013,1631,1631,0
92029,2021-03-27,Bossier,Louisiana,22015,13241,13241,0
92030,2021-03-27,Caddo,Louisiana,22017,25058,25058,0
92031,2021-03-27,Calcasieu,Louisiana,22019,21011,21011,0
92032,2021-03-27,Caldwell,Louisiana,22021,1092,1092,0
92033,2021-03-27,Cameron,Louisiana,22023,563,563,0
92034,2021-03-27,Catahoula,Louisiana,22025,1068,1068,0
92035,2021-03-27,Claiborne,Louisiana,22027,1405,1405,0
92036,2021-03-27,Concordia,Louisiana,22029,1819,1819,0
92037,2021-03-27,De Soto,Louisiana,22031,2704,2704,0
92038,2021-03-27,East Baton Rouge,Louisiana,22033,37159,37159,0
92039,2021-03-27,East Carroll,Louisiana,22035,1120,1120,0
92040,2021-03-27,East Feliciana,Louisiana,22037,3071,3071,0
92041,2021-03-27,Evangeline,Louisiana,22039,3439,3439,0
92042,2021-03-27,Franklin,Louisiana,22041,2460,2460,0
92043,2021-03-27,Grant,Louisiana,22043,2059,2059,0
92044,2021-03-27,Iberia,Louisiana,22045,6630,6630,0
92045,2021-03-27,Iberville,Louisiana,22047,3675,3675,0
92046,2021-03-27,Jackson,Louisiana,22049,1828,1828,0
92047,2021-03-27,Jefferson,Louisiana,22051,44932,44932,0
92048,2021-03-27,Jefferson Davis,Louisiana,22053,3021,3021,0
92050,2021-03-27,Lafayette,Louisiana,22055,22187,22187,0
92051,2021-03-27,Lafourche,Louisiana,22057,9345,9345,0
92049,2021-03-27,LaSalle,Louisiana,22059,1453,1453,0
92052,2021-03-27,Lincoln,Louisiana,22061,4307,4307,0
92053,2021-03-27,Livingston,Louisiana,22063,12786,12786,0
92054,2021-03-27,Madison,Louisiana,22065,1560,1560,0
92055,2021-03-27,Morehouse,Louisiana,22067,2740,2740,0
92056,2021-03-27,Natchitoches,Louisiana,22069,3939,3939,0
92057,2021-03-27,Orleans,Louisiana,22071,29147,29147,0
92058,2021-03-27,Ouachita,Louisiana,22073,17860,17860,0
92059,2021-03-27,Plaquemines,Louisiana,22075,2432,2432,0
92060,2021-03-27,Pointe Coupee,Louisiana,22077,2448,2448,0
92061,2021-03-27,Rapides,Louisiana,22079,11560,11560,0
92062,2021-03-27,Red River,Louisiana,22081,862,862,0
92063,2021-03-27,Richland,Louisiana,22083,2383,2383,0
92064,2021-03-27,Sabine,Louisiana,22085,2841,2841,0
92065,2021-03-27,St. Bernard,Louisiana,22087,3916,3916,0
92066,2021-03-27,St. Charles,Louisiana,22089,5270,5270,0
92067,2021-03-27,St. Helena,Louisiana,22091,889,889,0
92068,2021-03-27,St. James,Louisiana,22093,1888,1888,0
92069,2021-03-27,St. John the Baptist,Louisiana,22095,3603,3603,0
92070,2021-03-27,St. Landry,Louisiana,22097,8514,8514,0
92071,2021-03-27,St. Martin,Louisiana,22099,4981,4981,0
92072,2021-03-27,St. Mary,Louisiana,22101,4450,4450,0
92073,2021-03-27,St. Tammany,Louisiana,22103,24939,24939,0
92074,2021-03-27,Tangipahoa,Louisiana,22105,12258,12258,0
92075,2021-03-27,Tensas,Louisiana,22107,358,358,0
92076,2021-03-27,Terrebonne,Louisiana,22109,9833,9833,0
92077,2021-03-27,Union,Louisiana,22111,2332,2332,0
92079,2021-03-27,Vermilion,Louisiana,22113,5073,5073,0
92080,2021-03-27,Vernon,Louisiana,22115,2951,2951,0
92081,2021-03-27,Washington,Louisiana,22117,4257,4257,0
92082,2021-03-27,Webster,Louisiana,22119,3975,3975,0
92083,2021-03-27,West Baton Rouge,Louisiana,22121,2617,2617,0
92084,2021-03-27,West Carroll,Louisiana,22123,1168,1168,0
92085,2021-03-27,West Feliciana,Louisiana,22125,1129,1129,0
92086,2021-03-27,Winn,Louisiana,22127,1490,1490,0
92078,2021-03-27,Unknown,Louisiana,,416,416,0
