,date,county,state,fips,cases,yest,diff
91291,2021-03-27,Appling,Georgia,13001,2255,2255,0
91292,2021-03-27,Atkinson,Georgia,13003,995,990,5
91293,2021-03-27,Bacon,Georgia,13005,1608,1602,6
91294,2021-03-27,Baker,Georgia,13007,224,224,0
91295,2021-03-27,Baldwin,Georgia,13009,4401,4395,6
91296,2021-03-27,Banks,Georgia,13011,1769,1769,0
91297,2021-03-27,Barrow,Georgia,13013,9432,9425,7
91298,2021-03-27,Bartow,Georgia,13015,13961,13943,18
91299,2021-03-27,Ben Hill,Georgia,13017,2073,2071,2
91300,2021-03-27,Berrien,Georgia,13019,1784,1784,0
91301,2021-03-27,Bibb,Georgia,13021,15356,15354,2
91302,2021-03-27,Bleckley,Georgia,13023,1447,1447,0
91303,2021-03-27,Brantley,Georgia,13025,1568,1565,3
91304,2021-03-27,Brooks,Georgia,13027,1363,1361,2
91305,2021-03-27,Bryan,Georgia,13029,3444,3441,3
91306,2021-03-27,Bulloch,Georgia,13031,6619,6612,7
91307,2021-03-27,Burke,Georgia,13033,2471,2471,0
91308,2021-03-27,Butts,Georgia,13035,2854,2819,35
91309,2021-03-27,Calhoun,Georgia,13037,572,570,2
91310,2021-03-27,Camden,Georgia,13039,3830,3828,2
91311,2021-03-27,Candler,Georgia,13043,932,932,0
91312,2021-03-27,Carroll,Georgia,13045,10911,10893,18
91313,2021-03-27,Catoosa,Georgia,13047,5933,5921,12
91314,2021-03-27,Charlton,Georgia,13049,1342,1342,0
91315,2021-03-27,Chatham,Georgia,13051,22080,22054,26
91316,2021-03-27,Chattahoochee,Georgia,13053,3435,3433,2
91317,2021-03-27,Chattooga,Georgia,13055,2699,2693,6
91318,2021-03-27,Cherokee,Georgia,13057,29492,29423,69
91319,2021-03-27,Clarke,Georgia,13059,14581,14568,13
91320,2021-03-27,Clay,Georgia,13061,232,232,0
91321,2021-03-27,Clayton,Georgia,13063,24647,24602,45
91322,2021-03-27,Clinch,Georgia,13065,934,934,0
91323,2021-03-27,Cobb,Georgia,13067,73823,73706,117
91324,2021-03-27,Coffee,Georgia,13069,5259,5257,2
91325,2021-03-27,Colquitt,Georgia,13071,4624,4595,29
91326,2021-03-27,Columbia,Georgia,13073,16196,16179,17
91327,2021-03-27,Cook,Georgia,13075,1775,1775,0
