,date,county,state,fips,cases,yest,diff
94054,2021-03-27,Adams,Wisconsin,55001,1783,1783,0
94055,2021-03-27,Ashland,Wisconsin,55003,1272,1271,1
94056,2021-03-27,Barron,Wisconsin,55005,5665,5665,0
94057,2021-03-27,Bayfield,Wisconsin,55007,1167,1164,3
94058,2021-03-27,Brown,Wisconsin,55009,33657,33632,25
94059,2021-03-27,Buffalo,Wisconsin,55011,1358,1358,0
94060,2021-03-27,Burnett,Wisconsin,55013,1364,1364,0
94061,2021-03-27,Calumet,Wisconsin,55015,6193,6188,5
94062,2021-03-27,Chippewa,Wisconsin,55017,7360,7355,5
94063,2021-03-27,Clark,Wisconsin,55019,3558,3557,1
94064,2021-03-27,Columbia,Wisconsin,55021,5546,5540,6
94065,2021-03-27,Crawford,Wisconsin,55023,1732,1732,0
94066,2021-03-27,Dane,Wisconsin,55025,43386,43339,47
94067,2021-03-27,Dodge,Wisconsin,55027,12395,12392,3
94068,2021-03-27,Door,Wisconsin,55029,2715,2713,2
94069,2021-03-27,Douglas,Wisconsin,55031,4377,4362,15
94070,2021-03-27,Dunn,Wisconsin,55033,4726,4716,10
94071,2021-03-27,Eau Claire,Wisconsin,55035,11555,11555,0
94072,2021-03-27,Florence,Wisconsin,55037,479,479,0
94073,2021-03-27,Fond du Lac,Wisconsin,55039,13259,13248,11
94074,2021-03-27,Forest,Wisconsin,55041,1006,1006,0
94075,2021-03-27,Grant,Wisconsin,55043,5432,5430,2
94076,2021-03-27,Green,Wisconsin,55045,3447,3434,13
94077,2021-03-27,Green Lake,Wisconsin,55047,1968,1966,2
94078,2021-03-27,Iowa,Wisconsin,55049,2036,2036,0
94079,2021-03-27,Iron,Wisconsin,55051,683,682,1
94080,2021-03-27,Jackson,Wisconsin,55053,2638,2638,0
94081,2021-03-27,Jefferson,Wisconsin,55055,9101,9088,13
94082,2021-03-27,Juneau,Wisconsin,55057,3147,3145,2
94083,2021-03-27,Kenosha,Wisconsin,55059,17407,17386,21
94084,2021-03-27,Kewaunee,Wisconsin,55061,2608,2607,1
94085,2021-03-27,La Crosse,Wisconsin,55063,13161,13159,2
94086,2021-03-27,Lafayette,Wisconsin,55065,1646,1643,3
94087,2021-03-27,Langlade,Wisconsin,55067,2103,2103,0
94088,2021-03-27,Lincoln,Wisconsin,55069,3144,3142,2
94089,2021-03-27,Manitowoc,Wisconsin,55071,8510,8506,4
94090,2021-03-27,Marathon,Wisconsin,55073,15297,15289,8
94091,2021-03-27,Marinette,Wisconsin,55075,4409,4407,2
94092,2021-03-27,Marquette,Wisconsin,55077,1506,1506,0
94093,2021-03-27,Menominee,Wisconsin,55078,797,797,0
94094,2021-03-27,Milwaukee,Wisconsin,55079,109788,109653,135
94095,2021-03-27,Monroe,Wisconsin,55081,4475,4472,3
94096,2021-03-27,Oconto,Wisconsin,55083,4793,4790,3
94097,2021-03-27,Oneida,Wisconsin,55085,3636,3633,3
94098,2021-03-27,Outagamie,Wisconsin,55087,22444,22418,26
94099,2021-03-27,Ozaukee,Wisconsin,55089,8787,8780,7
94100,2021-03-27,Pepin,Wisconsin,55091,840,840,0
94101,2021-03-27,Pierce,Wisconsin,55093,4525,4516,9
94102,2021-03-27,Polk,Wisconsin,55095,4120,4119,1
94103,2021-03-27,Portage,Wisconsin,55097,7080,7079,1
94104,2021-03-27,Price,Wisconsin,55099,1271,1271,0
94105,2021-03-27,Racine,Wisconsin,55101,23395,23368,27
94106,2021-03-27,Richland,Wisconsin,55103,1339,1339,0
94107,2021-03-27,Rock,Wisconsin,55105,16353,16316,37
94108,2021-03-27,Rusk,Wisconsin,55107,1323,1322,1
94113,2021-03-27,St. Croix,Wisconsin,55109,8349,8319,30
94109,2021-03-27,Sauk,Wisconsin,55111,5723,5713,10
94110,2021-03-27,Sawyer,Wisconsin,55113,1602,1600,2
94111,2021-03-27,Shawano,Wisconsin,55115,5168,5168,0
94112,2021-03-27,Sheboygan,Wisconsin,55117,14054,14030,24
94114,2021-03-27,Taylor,Wisconsin,55119,2043,2043,0
94115,2021-03-27,Trempealeau,Wisconsin,55121,3551,3540,11
94116,2021-03-27,Vernon,Wisconsin,55123,1935,1933,2
94117,2021-03-27,Vilas,Wisconsin,55125,2328,2326,2
94118,2021-03-27,Walworth,Wisconsin,55127,11757,11757,0
94119,2021-03-27,Washburn,Wisconsin,55129,1423,1423,0
94120,2021-03-27,Washington,Wisconsin,55131,15945,15925,20
94121,2021-03-27,Waukesha,Wisconsin,55133,46388,46289,99
94122,2021-03-27,Waupaca,Wisconsin,55135,5822,5818,4
94123,2021-03-27,Waushara,Wisconsin,55137,2433,2432,1
94124,2021-03-27,Winnebago,Wisconsin,55139,20341,20321,20
94125,2021-03-27,Wood,Wisconsin,55141,7222,7218,4
