,date,county,state,fips,cases,yest,diff
93165,2021-03-27,Adams,Pennsylvania,42001,7955,7922,33
93166,2021-03-27,Allegheny,Pennsylvania,42003,84210,83811,399
93167,2021-03-27,Armstrong,Pennsylvania,42005,5117,5108,9
93168,2021-03-27,Beaver,Pennsylvania,42007,13042,12991,51
93169,2021-03-27,Bedford,Pennsylvania,42009,3938,3935,3
93170,2021-03-27,Berks,Pennsylvania,42011,39204,39062,142
93171,2021-03-27,Blair,Pennsylvania,42013,11052,11031,21
93172,2021-03-27,Bradford,Pennsylvania,42015,4736,4714,22
93173,2021-03-27,Bucks,Pennsylvania,42017,49929,49685,244
93174,2021-03-27,Butler,Pennsylvania,42019,15028,14976,52
93175,2021-03-27,Cambria,Pennsylvania,42021,12187,12148,39
93176,2021-03-27,Cameron,Pennsylvania,42023,274,273,1
93177,2021-03-27,Carbon,Pennsylvania,42025,5314,5280,34
93178,2021-03-27,Centre,Pennsylvania,42027,14341,14225,116
93179,2021-03-27,Chester,Pennsylvania,42029,33485,33278,207
93180,2021-03-27,Clarion,Pennsylvania,42031,2810,2807,3
93181,2021-03-27,Clearfield,Pennsylvania,42033,7029,6992,37
93182,2021-03-27,Clinton,Pennsylvania,42035,3052,3031,21
93183,2021-03-27,Columbia,Pennsylvania,42037,4891,4881,10
93184,2021-03-27,Crawford,Pennsylvania,42039,6646,6643,3
93185,2021-03-27,Cumberland,Pennsylvania,42041,17734,17695,39
93186,2021-03-27,Dauphin,Pennsylvania,42043,22070,22006,64
93187,2021-03-27,Delaware,Pennsylvania,42045,44040,43859,181
93188,2021-03-27,Elk,Pennsylvania,42047,2508,2498,10
93189,2021-03-27,Erie,Pennsylvania,42049,18519,18474,45
93190,2021-03-27,Fayette,Pennsylvania,42051,11089,11073,16
93191,2021-03-27,Forest,Pennsylvania,42053,1392,1392,0
93192,2021-03-27,Franklin,Pennsylvania,42055,13327,13292,35
93193,2021-03-27,Fulton,Pennsylvania,42057,1180,1178,2
93194,2021-03-27,Greene,Pennsylvania,42059,2816,2806,10
93195,2021-03-27,Huntingdon,Pennsylvania,42061,4535,4515,20
93196,2021-03-27,Indiana,Pennsylvania,42063,5312,5293,19
93197,2021-03-27,Jefferson,Pennsylvania,42065,2954,2947,7
93198,2021-03-27,Juniata,Pennsylvania,42067,1892,1887,5
93199,2021-03-27,Lackawanna,Pennsylvania,42069,15316,15224,92
93200,2021-03-27,Lancaster,Pennsylvania,42071,47113,46948,165
93201,2021-03-27,Lawrence,Pennsylvania,42073,6531,6506,25
93202,2021-03-27,Lebanon,Pennsylvania,42075,13677,13644,33
93203,2021-03-27,Lehigh,Pennsylvania,42077,33498,33320,178
93204,2021-03-27,Luzerne,Pennsylvania,42079,26705,26614,91
93205,2021-03-27,Lycoming,Pennsylvania,42081,10066,9997,69
93206,2021-03-27,McKean,Pennsylvania,42083,3155,3144,11
93207,2021-03-27,Mercer,Pennsylvania,42085,8480,8471,9
93208,2021-03-27,Mifflin,Pennsylvania,42087,4759,4744,15
93209,2021-03-27,Monroe,Pennsylvania,42089,11144,11057,87
93210,2021-03-27,Montgomery,Pennsylvania,42091,58804,58534,270
93211,2021-03-27,Montour,Pennsylvania,42093,1817,1812,5
93212,2021-03-27,Northampton,Pennsylvania,42095,29886,29725,161
93213,2021-03-27,Northumberland,Pennsylvania,42097,8470,8446,24
93214,2021-03-27,Perry,Pennsylvania,42099,3158,3145,13
93215,2021-03-27,Philadelphia,Pennsylvania,42101,127770,127770,0
93216,2021-03-27,Pike,Pennsylvania,42103,3061,3036,25
93217,2021-03-27,Potter,Pennsylvania,42105,976,976,0
93218,2021-03-27,Schuylkill,Pennsylvania,42107,12713,12676,37
93219,2021-03-27,Snyder,Pennsylvania,42109,3261,3253,8
93220,2021-03-27,Somerset,Pennsylvania,42111,6921,6907,14
93221,2021-03-27,Sullivan,Pennsylvania,42113,340,340,0
93222,2021-03-27,Susquehanna,Pennsylvania,42115,1937,1928,9
93223,2021-03-27,Tioga,Pennsylvania,42117,2586,2575,11
93224,2021-03-27,Union,Pennsylvania,42119,5401,5399,2
93225,2021-03-27,Venango,Pennsylvania,42121,3502,3498,4
93226,2021-03-27,Warren,Pennsylvania,42123,2266,2264,2
93227,2021-03-27,Washington,Pennsylvania,42125,14850,14785,65
93228,2021-03-27,Wayne,Pennsylvania,42127,3324,3310,14
93229,2021-03-27,Westmoreland,Pennsylvania,42129,28766,28660,106
93230,2021-03-27,Wyoming,Pennsylvania,42131,1353,1338,15
93231,2021-03-27,York,Pennsylvania,42133,38923,38767,156
