,date,county,state,fips,cases,yest,diff
92806,2021-03-27,Alamance,North Carolina,37001,16638,16638,0
92807,2021-03-27,Alexander,North Carolina,37003,4080,4080,0
92808,2021-03-27,Alleghany,North Carolina,37005,939,939,0
92809,2021-03-27,Anson,North Carolina,37007,2414,2414,0
92810,2021-03-27,Ashe,North Carolina,37009,1950,1950,0
92811,2021-03-27,Avery,North Carolina,37011,1958,1958,0
92812,2021-03-27,Beaufort,North Carolina,37013,4439,4439,0
92813,2021-03-27,Bertie,North Carolina,37015,1693,1693,0
92814,2021-03-27,Bladen,North Carolina,37017,3087,3087,0
92815,2021-03-27,Brunswick,North Carolina,37019,8503,8503,0
92816,2021-03-27,Buncombe,North Carolina,37021,16280,16280,0
92817,2021-03-27,Burke,North Carolina,37023,9503,9503,0
92818,2021-03-27,Cabarrus,North Carolina,37025,19495,19495,0
92819,2021-03-27,Caldwell,North Carolina,37027,8922,8922,0
92820,2021-03-27,Camden,North Carolina,37029,620,620,0
92821,2021-03-27,Carteret,North Carolina,37031,4648,4648,0
92822,2021-03-27,Caswell,North Carolina,37033,2047,2047,0
92823,2021-03-27,Catawba,North Carolina,37035,18102,18102,0
92824,2021-03-27,Chatham,North Carolina,37037,4326,4326,0
92825,2021-03-27,Cherokee,North Carolina,37039,2218,2218,0
92826,2021-03-27,Chowan,North Carolina,37041,1395,1395,0
92827,2021-03-27,Clay,North Carolina,37043,679,679,0
92828,2021-03-27,Cleveland,North Carolina,37045,10801,10801,0
92829,2021-03-27,Columbus,North Carolina,37047,6104,6104,0
92830,2021-03-27,Craven,North Carolina,37049,8811,8811,0
92831,2021-03-27,Cumberland,North Carolina,37051,25555,25555,0
92832,2021-03-27,Currituck,North Carolina,37053,1454,1454,0
92833,2021-03-27,Dare,North Carolina,37055,1964,1964,0
92834,2021-03-27,Davidson,North Carolina,37057,15191,15191,0
92835,2021-03-27,Davie,North Carolina,37059,3756,3756,0
92836,2021-03-27,Duplin,North Carolina,37061,5936,5936,0
92837,2021-03-27,Durham,North Carolina,37063,23396,23396,0
92838,2021-03-27,Edgecombe,North Carolina,37065,4948,4948,0
92839,2021-03-27,Forsyth,North Carolina,37067,33163,33163,0
92840,2021-03-27,Franklin,North Carolina,37069,5917,5917,0
92841,2021-03-27,Gaston,North Carolina,37071,24657,24657,0
92842,2021-03-27,Gates,North Carolina,37073,700,700,0
92843,2021-03-27,Graham,North Carolina,37075,571,571,0
92844,2021-03-27,Granville,North Carolina,37077,5517,5517,0
92845,2021-03-27,Greene,North Carolina,37079,2183,2183,0
92846,2021-03-27,Guilford,North Carolina,37081,42309,42309,0
92847,2021-03-27,Halifax,North Carolina,37083,5148,5148,0
92848,2021-03-27,Harnett,North Carolina,37085,10345,10345,0
92849,2021-03-27,Haywood,North Carolina,37087,3995,3995,0
92850,2021-03-27,Henderson,North Carolina,37089,9454,9454,0
92851,2021-03-27,Hertford,North Carolina,37091,1998,1998,0
92852,2021-03-27,Hoke,North Carolina,37093,4323,4323,0
92853,2021-03-27,Hyde,North Carolina,37095,628,628,0
92854,2021-03-27,Iredell,North Carolina,37097,17284,17284,0
92855,2021-03-27,Jackson,North Carolina,37099,3468,3468,0
92856,2021-03-27,Johnston,North Carolina,37101,19187,19187,0
92857,2021-03-27,Jones,North Carolina,37103,771,771,0
92858,2021-03-27,Lee,North Carolina,37105,5629,5629,0
92859,2021-03-27,Lenoir,North Carolina,37107,5639,5639,0
92860,2021-03-27,Lincoln,North Carolina,37109,9209,9209,0
92864,2021-03-27,McDowell,North Carolina,37111,5020,5020,0
92861,2021-03-27,Macon,North Carolina,37113,2673,2673,0
92862,2021-03-27,Madison,North Carolina,37115,1441,1441,0
92863,2021-03-27,Martin,North Carolina,37117,2137,2137,0
92865,2021-03-27,Mecklenburg,North Carolina,37119,101603,101603,0
92866,2021-03-27,Mitchell,North Carolina,37121,1301,1301,0
92867,2021-03-27,Montgomery,North Carolina,37123,3192,3192,0
92868,2021-03-27,Moore,North Carolina,37125,8330,8330,0
92869,2021-03-27,Nash,North Carolina,37127,10383,10383,0
92870,2021-03-27,New Hanover,North Carolina,37129,17312,17312,0
92871,2021-03-27,Northampton,North Carolina,37131,1775,1775,0
92872,2021-03-27,Onslow,North Carolina,37133,15276,15276,0
92873,2021-03-27,Orange,North Carolina,37135,8006,8006,0
92874,2021-03-27,Pamlico,North Carolina,37137,1033,1033,0
92875,2021-03-27,Pasquotank,North Carolina,37139,3170,3170,0
92876,2021-03-27,Pender,North Carolina,37141,4985,4985,0
92877,2021-03-27,Perquimans,North Carolina,37143,940,940,0
92878,2021-03-27,Person,North Carolina,37145,3190,3190,0
92879,2021-03-27,Pitt,North Carolina,37147,18120,18120,0
92880,2021-03-27,Polk,North Carolina,37149,1398,1398,0
92881,2021-03-27,Randolph,North Carolina,37151,14093,14093,0
92882,2021-03-27,Richmond,North Carolina,37153,4334,4334,0
92883,2021-03-27,Robeson,North Carolina,37155,15641,15641,0
92884,2021-03-27,Rockingham,North Carolina,37157,7044,7044,0
92885,2021-03-27,Rowan,North Carolina,37159,15546,15546,0
92886,2021-03-27,Rutherford,North Carolina,37161,6925,6925,0
92887,2021-03-27,Sampson,North Carolina,37163,7312,7312,0
92888,2021-03-27,Scotland,North Carolina,37165,3561,3561,0
92889,2021-03-27,Stanly,North Carolina,37167,7220,7220,0
92890,2021-03-27,Stokes,North Carolina,37169,3755,3755,0
92891,2021-03-27,Surry,North Carolina,37171,7621,7621,0
92892,2021-03-27,Swain,North Carolina,37173,1183,1183,0
92893,2021-03-27,Transylvania,North Carolina,37175,2021,2021,0
92894,2021-03-27,Tyrrell,North Carolina,37177,308,308,0
