,date,county,state,fips,cases,yest,diff
90996,2021-03-27,Apache,Arizona,04001,10793,10790,3
90997,2021-03-27,Cochise,Arizona,04003,11562,11546,16
90998,2021-03-27,Coconino,Arizona,04005,17007,16995,12
90999,2021-03-27,Gila,Arizona,04007,6524,6521,3
91000,2021-03-27,Graham,Arizona,04009,5363,5359,4
91001,2021-03-27,Greenlee,Arizona,04011,564,563,1
91002,2021-03-27,La Paz,Arizona,04012,2442,2441,1
91003,2021-03-27,Maricopa,Arizona,04013,523088,522624,464
91004,2021-03-27,Mohave,Arizona,04015,22055,22041,14
91005,2021-03-27,Navajo,Arizona,04017,15643,15636,7
91006,2021-03-27,Pima,Arizona,04019,112265,112134,131
91007,2021-03-27,Pinal,Arizona,04021,49247,49136,111
91008,2021-03-27,Santa Cruz,Arizona,04023,7788,7780,8
91009,2021-03-27,Yavapai,Arizona,04025,18280,18289,-9
91010,2021-03-27,Yuma,Arizona,04027,36713,36703,10
