,date,county,state,fips,cases,yest,diff
90901,2021-03-27,Autauga,Alabama,01001,6562,6543,19
90902,2021-03-27,Baldwin,Alabama,01003,20453,20423,30
90903,2021-03-27,Barbour,Alabama,01005,2224,2221,3
90904,2021-03-27,Bibb,Alabama,01007,2535,2535,0
90905,2021-03-27,Blount,Alabama,01009,6420,6415,5
90906,2021-03-27,Bullock,Alabama,01011,1202,1201,1
90907,2021-03-27,Butler,Alabama,01013,2093,2087,6
90908,2021-03-27,Calhoun,Alabama,01015,14197,14192,5
90909,2021-03-27,Chambers,Alabama,01017,3484,3481,3
90910,2021-03-27,Cherokee,Alabama,01019,1804,1801,3
90911,2021-03-27,Chilton,Alabama,01021,4022,4019,3
90912,2021-03-27,Choctaw,Alabama,01023,584,583,1
90913,2021-03-27,Clarke,Alabama,01025,3461,3460,1
90914,2021-03-27,Clay,Alabama,01027,1480,1480,0
90915,2021-03-27,Cleburne,Alabama,01029,1451,1449,2
90916,2021-03-27,Coffee,Alabama,01031,5374,5373,1
90917,2021-03-27,Colbert,Alabama,01033,6155,6151,4
90918,2021-03-27,Conecuh,Alabama,01035,1086,1086,0
90919,2021-03-27,Coosa,Alabama,01037,942,942,0
90920,2021-03-27,Covington,Alabama,01039,4037,4034,3
90921,2021-03-27,Crenshaw,Alabama,01041,1500,1495,5
90922,2021-03-27,Cullman,Alabama,01043,9345,9339,6
90923,2021-03-27,Dale,Alabama,01045,4748,4746,2
90924,2021-03-27,Dallas,Alabama,01047,3513,3510,3
90925,2021-03-27,DeKalb,Alabama,01049,8692,8690,2
90926,2021-03-27,Elmore,Alabama,01051,9921,9892,29
90927,2021-03-27,Escambia,Alabama,01053,3857,3856,1
90928,2021-03-27,Etowah,Alabama,01055,13632,13631,1
90929,2021-03-27,Fayette,Alabama,01057,2060,2060,0
90930,2021-03-27,Franklin,Alabama,01059,4184,4183,1
90931,2021-03-27,Geneva,Alabama,01061,2443,2440,3
90932,2021-03-27,Greene,Alabama,01063,903,903,0
90933,2021-03-27,Hale,Alabama,01065,2158,2158,0
90934,2021-03-27,Henry,Alabama,01067,1865,1865,0
90935,2021-03-27,Houston,Alabama,01069,10301,10299,2
90936,2021-03-27,Jackson,Alabama,01071,6717,6714,3
90937,2021-03-27,Jefferson,Alabama,01073,74465,74399,66
90938,2021-03-27,Lamar,Alabama,01075,1384,1382,2
90939,2021-03-27,Lauderdale,Alabama,01077,9089,9076,13
90940,2021-03-27,Lawrence,Alabama,01079,2917,2914,3
90941,2021-03-27,Lee,Alabama,01081,15381,15371,10
90942,2021-03-27,Limestone,Alabama,01083,9713,9709,4
90943,2021-03-27,Lowndes,Alabama,01085,1358,1358,0
90944,2021-03-27,Macon,Alabama,01087,1534,1530,4
90945,2021-03-27,Madison,Alabama,01089,33431,33401,30
90946,2021-03-27,Marengo,Alabama,01091,2496,2495,1
90947,2021-03-27,Marion,Alabama,01093,3049,3049,0
90948,2021-03-27,Marshall,Alabama,01095,11839,11830,9
90949,2021-03-27,Mobile,Alabama,01097,37439,37420,19
90950,2021-03-27,Monroe,Alabama,01099,1700,1699,1
90951,2021-03-27,Montgomery,Alabama,01101,23630,23539,91
90952,2021-03-27,Morgan,Alabama,01103,14111,14108,3
90953,2021-03-27,Perry,Alabama,01105,1077,1077,0
90954,2021-03-27,Pickens,Alabama,01107,2322,2321,1
90955,2021-03-27,Pike,Alabama,01109,3035,3035,0
90956,2021-03-27,Randolph,Alabama,01111,1744,1738,6
90957,2021-03-27,Russell,Alabama,01113,4214,4210,4
90959,2021-03-27,St. Clair,Alabama,01115,9323,9314,9
90958,2021-03-27,Shelby,Alabama,01117,22958,22930,28
90960,2021-03-27,Sumter,Alabama,01119,1022,1023,-1
90961,2021-03-27,Talladega,Alabama,01121,7957,7941,16
90962,2021-03-27,Tallapoosa,Alabama,01123,3842,3843,-1
90963,2021-03-27,Tuscaloosa,Alabama,01125,25000,24986,14
90964,2021-03-27,Walker,Alabama,01127,7040,7032,8
90965,2021-03-27,Washington,Alabama,01129,1637,1637,0
90966,2021-03-27,Wilcox,Alabama,01131,1246,1246,0
90967,2021-03-27,Winston,Alabama,01133,2714,2710,4
