,date,county,state,fips,cases,yest,diff
92515,2021-03-27,Beaverhead,Montana,30001,891,891,0
92516,2021-03-27,Big Horn,Montana,30003,2456,2456,0
92517,2021-03-27,Blaine,Montana,30005,729,729,0
92518,2021-03-27,Broadwater,Montana,30007,431,429,2
92519,2021-03-27,Carbon,Montana,30009,851,850,1
92520,2021-03-27,Carter,Montana,30011,146,146,0
92521,2021-03-27,Cascade,Montana,30013,8421,8413,8
92522,2021-03-27,Chouteau,Montana,30015,494,494,0
92523,2021-03-27,Custer,Montana,30017,1168,1167,1
92524,2021-03-27,Daniels,Montana,30019,197,197,0
92525,2021-03-27,Dawson,Montana,30021,1100,1100,0
92526,2021-03-27,Deer Lodge,Montana,30023,1059,1059,0
92527,2021-03-27,Fallon,Montana,30025,278,278,0
92528,2021-03-27,Fergus,Montana,30027,1084,1084,0
92529,2021-03-27,Flathead,Montana,30029,11367,11362,5
92530,2021-03-27,Gallatin,Montana,30031,13062,13062,0
92531,2021-03-27,Garfield,Montana,30033,78,78,0
92532,2021-03-27,Glacier,Montana,30035,1521,1521,0
92533,2021-03-27,Golden Valley,Montana,30037,53,53,0
92534,2021-03-27,Granite,Montana,30039,190,189,1
92535,2021-03-27,Hill,Montana,30041,1940,1940,0
92536,2021-03-27,Jefferson,Montana,30043,1047,1046,1
92537,2021-03-27,Judith Basin,Montana,30045,88,88,0
92538,2021-03-27,Lake,Montana,30047,1973,1973,0
92539,2021-03-27,Lewis and Clark,Montana,30049,6542,6540,2
92540,2021-03-27,Liberty,Montana,30051,117,117,0
92541,2021-03-27,Lincoln,Montana,30053,1549,1546,3
92543,2021-03-27,McCone,Montana,30055,182,182,0
92542,2021-03-27,Madison,Montana,30057,725,726,-1
92544,2021-03-27,Meagher,Montana,30059,125,125,0
92545,2021-03-27,Mineral,Montana,30061,249,250,-1
92546,2021-03-27,Missoula,Montana,30063,8636,8636,0
92547,2021-03-27,Musselshell,Montana,30065,320,319,1
92548,2021-03-27,Park,Montana,30067,1175,1175,0
92549,2021-03-27,Petroleum,Montana,30069,12,12,0
92550,2021-03-27,Phillips,Montana,30071,517,517,0
92551,2021-03-27,Pondera,Montana,30073,457,457,0
92552,2021-03-27,Powder River,Montana,30075,118,118,0
92553,2021-03-27,Powell,Montana,30077,902,901,1
92554,2021-03-27,Prairie,Montana,30079,135,133,2
92555,2021-03-27,Ravalli,Montana,30081,2861,2852,9
92556,2021-03-27,Richland,Montana,30083,1098,1097,1
92557,2021-03-27,Roosevelt,Montana,30085,1586,1586,0
92558,2021-03-27,Rosebud,Montana,30087,1188,1188,0
92559,2021-03-27,Sanders,Montana,30089,602,600,2
92560,2021-03-27,Sheridan,Montana,30091,412,411,1
92561,2021-03-27,Silver Bow,Montana,30093,3943,3942,1
92562,2021-03-27,Stillwater,Montana,30095,711,711,0
92563,2021-03-27,Sweet Grass,Montana,30097,381,380,1
92564,2021-03-27,Teton,Montana,30099,438,438,0
92565,2021-03-27,Toole,Montana,30101,709,709,0
92566,2021-03-27,Treasure,Montana,30103,55,55,0
92567,2021-03-27,Valley,Montana,30105,865,865,0
92568,2021-03-27,Wheatland,Montana,30107,175,175,0
92569,2021-03-27,Wibaux,Montana,30109,119,119,0
92570,2021-03-27,Yellowstone,Montana,30111,16631,16620,11
