,date,county,state,fips,cases,yest,diff
93232,2021-03-27,Adjuntas,Puerto Rico,72001,475,473,2
93233,2021-03-27,Aguada,Puerto Rico,72003,1254,1253,1
93234,2021-03-27,Aguadilla,Puerto Rico,72005,1593,1591,2
93235,2021-03-27,Aguas Buenas,Puerto Rico,72007,1060,1057,3
93236,2021-03-27,Aibonito,Puerto Rico,72009,614,611,3
93237,2021-03-27,Anasco,Puerto Rico,72011,843,843,0
93238,2021-03-27,Arecibo,Puerto Rico,72013,3006,2997,9
93239,2021-03-27,Arroyo,Puerto Rico,72015,362,362,0
93240,2021-03-27,Barceloneta,Puerto Rico,72017,757,756,1
93241,2021-03-27,Barranquitas,Puerto Rico,72019,1338,1337,1
93242,2021-03-27,Bayamon,Puerto Rico,72021,10454,10437,17
93243,2021-03-27,Cabo Rojo,Puerto Rico,72023,948,947,1
93244,2021-03-27,Caguas,Puerto Rico,72025,5920,5902,18
93245,2021-03-27,Camuy,Puerto Rico,72027,1172,1169,3
93246,2021-03-27,Canovanas,Puerto Rico,72029,1853,1851,2
93247,2021-03-27,Carolina,Puerto Rico,72031,8259,8243,16
93248,2021-03-27,Catano,Puerto Rico,72033,1240,1239,1
93249,2021-03-27,Cayey,Puerto Rico,72035,1354,1351,3
93250,2021-03-27,Ceiba,Puerto Rico,72037,414,414,0
93251,2021-03-27,Ciales,Puerto Rico,72039,774,774,0
93252,2021-03-27,Cidra,Puerto Rico,72041,1254,1249,5
93253,2021-03-27,Coamo,Puerto Rico,72043,987,987,0
93254,2021-03-27,Comerio,Puerto Rico,72045,711,709,2
93255,2021-03-27,Corozal,Puerto Rico,72047,1663,1661,2
93256,2021-03-27,Culebra,Puerto Rico,72049,28,28,0
93257,2021-03-27,Dorado,Puerto Rico,72051,2214,2207,7
93258,2021-03-27,Fajardo,Puerto Rico,72053,1307,1304,3
93259,2021-03-27,Florida,Puerto Rico,72054,699,698,1
93260,2021-03-27,Guanica,Puerto Rico,72055,259,259,0
93261,2021-03-27,Guayama,Puerto Rico,72057,889,883,6
93262,2021-03-27,Guayanilla,Puerto Rico,72059,453,451,2
93263,2021-03-27,Guaynabo,Puerto Rico,72061,4510,4505,5
93264,2021-03-27,Gurabo,Puerto Rico,72063,1947,1944,3
93265,2021-03-27,Hatillo,Puerto Rico,72065,1133,1133,0
93266,2021-03-27,Hormigueros,Puerto Rico,72067,431,431,0
93267,2021-03-27,Humacao,Puerto Rico,72069,1755,1748,7
93268,2021-03-27,Isabela,Puerto Rico,72071,1260,1258,2
93269,2021-03-27,Jayuya,Puerto Rico,72073,427,425,2
93270,2021-03-27,Juana Diaz,Puerto Rico,72075,1180,1179,1
93271,2021-03-27,Juncos,Puerto Rico,72077,1851,1845,6
93272,2021-03-27,Lajas,Puerto Rico,72079,431,431,0
93273,2021-03-27,Lares,Puerto Rico,72081,905,900,5
93274,2021-03-27,Las Marias,Puerto Rico,72083,209,209,0
93275,2021-03-27,Las Piedras,Puerto Rico,72085,1509,1507,2
93276,2021-03-27,Loiza,Puerto Rico,72087,1046,1046,0
93277,2021-03-27,Luquillo,Puerto Rico,72089,678,678,0
93278,2021-03-27,Manati,Puerto Rico,72091,1588,1587,1
93279,2021-03-27,Maricao,Puerto Rico,72093,118,117,1
93280,2021-03-27,Maunabo,Puerto Rico,72095,328,328,0
93281,2021-03-27,Mayaguez,Puerto Rico,72097,2031,2029,2
93282,2021-03-27,Moca,Puerto Rico,72099,1418,1413,5
93283,2021-03-27,Morovis,Puerto Rico,72101,1367,1367,0
93284,2021-03-27,Naguabo,Puerto Rico,72103,828,826,2
93285,2021-03-27,Naranjito,Puerto Rico,72105,1635,1631,4
93286,2021-03-27,Orocovis,Puerto Rico,72107,902,901,1
93287,2021-03-27,Patillas,Puerto Rico,72109,383,383,0
93288,2021-03-27,Penuelas,Puerto Rico,72111,551,551,0
93289,2021-03-27,Ponce,Puerto Rico,72113,3292,3279,13
93290,2021-03-27,Quebradillas,Puerto Rico,72115,756,756,0
93291,2021-03-27,Rincon,Puerto Rico,72117,468,467,1
93292,2021-03-27,Rio Grande,Puerto Rico,72119,1861,1859,2
93293,2021-03-27,Sabana Grande,Puerto Rico,72121,426,425,1
93294,2021-03-27,Salinas,Puerto Rico,72123,1048,1048,0
93295,2021-03-27,San German,Puerto Rico,72125,626,625,1
93296,2021-03-27,San Juan,Puerto Rico,72127,18621,18596,25
93297,2021-03-27,San Lorenzo,Puerto Rico,72129,1585,1571,14
93298,2021-03-27,San Sebastian,Puerto Rico,72131,1697,1691,6
93299,2021-03-27,Santa Isabel,Puerto Rico,72133,585,584,1
93300,2021-03-27,Toa Alta,Puerto Rico,72135,3855,3843,12
93301,2021-03-27,Toa Baja,Puerto Rico,72137,3971,3964,7
93302,2021-03-27,Trujillo Alto,Puerto Rico,72139,2993,2987,6
93304,2021-03-27,Utuado,Puerto Rico,72141,893,893,0
93305,2021-03-27,Vega Alta,Puerto Rico,72143,1853,1851,2
93306,2021-03-27,Vega Baja,Puerto Rico,72145,2761,2758,3
93307,2021-03-27,Vieques,Puerto Rico,72147,200,199,1
93308,2021-03-27,Villalba,Puerto Rico,72149,787,787,0
93309,2021-03-27,Yabucoa,Puerto Rico,72151,1060,1057,3
93310,2021-03-27,Yauco,Puerto Rico,72153,1019,1017,2
93303,2021-03-27,Unknown,Puerto Rico,,4576,4568,8
