,date,county,state,fips,cases,deaths
92681,2021-03-27,Belknap,New Hampshire,33001,3318,95
92682,2021-03-27,Carroll,New Hampshire,33003,1918,7
92683,2021-03-27,Cheshire,New Hampshire,33005,3088,32
92684,2021-03-27,Coos,New Hampshire,33007,1477,38
92685,2021-03-27,Grafton,New Hampshire,33009,3028,20
92686,2021-03-27,Hillsborough,New Hampshire,33011,30884,605
92687,2021-03-27,Merrimack,New Hampshire,33013,8115,110
92688,2021-03-27,Rockingham,New Hampshire,33015,20504,225
92689,2021-03-27,Strafford,New Hampshire,33017,7884,76
92690,2021-03-27,Sullivan,New Hampshire,33019,1426,22
92691,2021-03-27,Unknown,New Hampshire,,1103,5
