,date,county,state,fips,cases,yest,diff
92962,2021-03-27,Adams,Ohio,39001,2235,2231,4
92963,2021-03-27,Allen,Ohio,39003,11003,10989,14
92964,2021-03-27,Ashland,Ohio,39005,3992,3988,4
92965,2021-03-27,Ashtabula,Ohio,39007,6174,6167,7
92966,2021-03-27,Athens,Ohio,39009,4802,4788,14
92967,2021-03-27,Auglaize,Ohio,39011,4629,4627,2
92968,2021-03-27,Belmont,Ohio,39013,5282,5258,24
92969,2021-03-27,Brown,Ohio,39015,3804,3803,1
92970,2021-03-27,Butler,Ohio,39017,36850,36824,26
92971,2021-03-27,Carroll,Ohio,39019,1857,1854,3
92972,2021-03-27,Champaign,Ohio,39021,3066,3063,3
92973,2021-03-27,Clark,Ohio,39023,12995,12961,34
92974,2021-03-27,Clermont,Ohio,39025,19000,18976,24
92975,2021-03-27,Clinton,Ohio,39027,3518,3516,2
92976,2021-03-27,Columbiana,Ohio,39029,8328,8325,3
92977,2021-03-27,Coshocton,Ohio,39031,2524,2523,1
92978,2021-03-27,Crawford,Ohio,39033,3739,3737,2
92979,2021-03-27,Cuyahoga,Ohio,39035,101088,100824,264
92980,2021-03-27,Darke,Ohio,39037,5130,5127,3
92981,2021-03-27,Defiance,Ohio,39039,3856,3850,6
92982,2021-03-27,Delaware,Ohio,39041,17245,17209,36
92983,2021-03-27,Erie,Ohio,39043,7208,7199,9
92984,2021-03-27,Fairfield,Ohio,39045,15075,15054,21
92985,2021-03-27,Fayette,Ohio,39047,2740,2736,4
92986,2021-03-27,Franklin,Ohio,39049,116888,116726,162
92987,2021-03-27,Fulton,Ohio,39051,3923,3915,8
92988,2021-03-27,Gallia,Ohio,39053,2285,2277,8
92989,2021-03-27,Geauga,Ohio,39055,6297,6281,16
92990,2021-03-27,Greene,Ohio,39057,14025,14001,24
92991,2021-03-27,Guernsey,Ohio,39059,2985,2983,2
92992,2021-03-27,Hamilton,Ohio,39061,76003,75922,81
92993,2021-03-27,Hancock,Ohio,39063,6276,6263,13
92994,2021-03-27,Hardin,Ohio,39065,2564,2561,3
92995,2021-03-27,Harrison,Ohio,39067,1033,1030,3
92996,2021-03-27,Henry,Ohio,39069,2555,2552,3
92997,2021-03-27,Highland,Ohio,39071,3406,3405,1
92998,2021-03-27,Hocking,Ohio,39073,2032,2030,2
92999,2021-03-27,Holmes,Ohio,39075,2484,2484,0
93000,2021-03-27,Huron,Ohio,39077,5105,5094,11
93001,2021-03-27,Jackson,Ohio,39079,2988,2982,6
93002,2021-03-27,Jefferson,Ohio,39081,5018,5001,17
93003,2021-03-27,Knox,Ohio,39083,4200,4188,12
93004,2021-03-27,Lake,Ohio,39085,19108,19077,31
93005,2021-03-27,Lawrence,Ohio,39087,5366,5365,1
93006,2021-03-27,Licking,Ohio,39089,15575,15549,26
93007,2021-03-27,Logan,Ohio,39091,3651,3646,5
93008,2021-03-27,Lorain,Ohio,39093,23043,22986,57
93009,2021-03-27,Lucas,Ohio,39095,37451,37340,111
93010,2021-03-27,Madison,Ohio,39097,4056,4053,3
93011,2021-03-27,Mahoning,Ohio,39099,20105,20062,43
93012,2021-03-27,Marion,Ohio,39101,8190,8184,6
93013,2021-03-27,Medina,Ohio,39103,14236,14201,35
93014,2021-03-27,Meigs,Ohio,39105,1378,1376,2
93015,2021-03-27,Mercer,Ohio,39107,4634,4634,0
93016,2021-03-27,Miami,Ohio,39109,10298,10281,17
93017,2021-03-27,Monroe,Ohio,39111,1242,1238,4
93018,2021-03-27,Montgomery,Ohio,39113,48533,48479,54
93019,2021-03-27,Morgan,Ohio,39115,1039,1039,0
93020,2021-03-27,Morrow,Ohio,39117,2674,2674,0
93021,2021-03-27,Muskingum,Ohio,39119,8456,8442,14
93022,2021-03-27,Noble,Ohio,39121,1309,1307,2
93023,2021-03-27,Ottawa,Ohio,39123,3385,3375,10
93024,2021-03-27,Paulding,Ohio,39125,1655,1654,1
93025,2021-03-27,Perry,Ohio,39127,2804,2801,3
93026,2021-03-27,Pickaway,Ohio,39129,8268,8265,3
93027,2021-03-27,Pike,Ohio,39131,2243,2237,6
93028,2021-03-27,Portage,Ohio,39133,11696,11668,28
93029,2021-03-27,Preble,Ohio,39135,3619,3615,4
93030,2021-03-27,Putnam,Ohio,39137,4064,4061,3
93031,2021-03-27,Richland,Ohio,39139,10634,10622,12
93032,2021-03-27,Ross,Ohio,39141,6414,6398,16
93033,2021-03-27,Sandusky,Ohio,39143,4929,4926,3
93034,2021-03-27,Scioto,Ohio,39145,6169,6164,5
93035,2021-03-27,Seneca,Ohio,39147,4914,4907,7
93036,2021-03-27,Shelby,Ohio,39149,4488,4484,4
93037,2021-03-27,Stark,Ohio,39151,30468,30422,46
93038,2021-03-27,Summit,Ohio,39153,42780,42640,140
93039,2021-03-27,Trumbull,Ohio,39155,14908,14883,25
93040,2021-03-27,Tuscarawas,Ohio,39157,8242,8235,7
93041,2021-03-27,Union,Ohio,39159,5381,5371,10
93043,2021-03-27,Van Wert,Ohio,39161,2333,2332,1
93044,2021-03-27,Vinton,Ohio,39163,787,787,0
93045,2021-03-27,Warren,Ohio,39165,23245,23219,26
93046,2021-03-27,Washington,Ohio,39167,4955,4952,3
93047,2021-03-27,Wayne,Ohio,39169,8223,8209,14
93048,2021-03-27,Williams,Ohio,39171,3105,3100,5
93049,2021-03-27,Wood,Ohio,39173,12138,12126,12
93050,2021-03-27,Wyandot,Ohio,39175,2205,2203,2
93042,2021-03-27,Unknown,Ohio,,0,0,0
