,date,county,state,fips,cases,yest,diff
93051,2021-03-27,Adair,Oklahoma,40001,3151,3151,0
93052,2021-03-27,Alfalfa,Oklahoma,40003,1151,1151,0
93053,2021-03-27,Atoka,Oklahoma,40005,1838,1838,0
93054,2021-03-27,Beaver,Oklahoma,40007,455,455,0
93055,2021-03-27,Beckham,Oklahoma,40009,2843,2843,0
93056,2021-03-27,Blaine,Oklahoma,40011,1013,1013,0
93057,2021-03-27,Bryan,Oklahoma,40013,6020,6020,0
93058,2021-03-27,Caddo,Oklahoma,40015,3901,3901,0
93059,2021-03-27,Canadian,Oklahoma,40017,16337,16337,0
93060,2021-03-27,Carter,Oklahoma,40019,5884,5884,0
93061,2021-03-27,Cherokee,Oklahoma,40021,5521,5521,0
93062,2021-03-27,Choctaw,Oklahoma,40023,1598,1598,0
93063,2021-03-27,Cimarron,Oklahoma,40025,203,203,0
93064,2021-03-27,Cleveland,Oklahoma,40027,29546,29546,0
93065,2021-03-27,Coal,Oklahoma,40029,687,687,0
93066,2021-03-27,Comanche,Oklahoma,40031,12821,12821,0
93067,2021-03-27,Cotton,Oklahoma,40033,662,662,0
93068,2021-03-27,Craig,Oklahoma,40035,1932,1932,0
93069,2021-03-27,Creek,Oklahoma,40037,6725,6725,0
93070,2021-03-27,Custer,Oklahoma,40039,4053,4053,0
93071,2021-03-27,Delaware,Oklahoma,40041,4502,4502,0
93072,2021-03-27,Dewey,Oklahoma,40043,540,540,0
93073,2021-03-27,Ellis,Oklahoma,40045,353,353,0
93074,2021-03-27,Garfield,Oklahoma,40047,7672,7672,0
93075,2021-03-27,Garvin,Oklahoma,40049,3521,3521,0
93076,2021-03-27,Grady,Oklahoma,40051,5778,5778,0
93077,2021-03-27,Grant,Oklahoma,40053,547,547,0
93078,2021-03-27,Greer,Oklahoma,40055,570,570,0
93079,2021-03-27,Harmon,Oklahoma,40057,302,302,0
93080,2021-03-27,Harper,Oklahoma,40059,409,409,0
93081,2021-03-27,Haskell,Oklahoma,40061,1238,1238,0
93082,2021-03-27,Hughes,Oklahoma,40063,1196,1196,0
93083,2021-03-27,Jackson,Oklahoma,40065,2999,2999,0
93084,2021-03-27,Jefferson,Oklahoma,40067,679,679,0
93085,2021-03-27,Johnston,Oklahoma,40069,1357,1357,0
93086,2021-03-27,Kay,Oklahoma,40071,5209,5209,0
93087,2021-03-27,Kingfisher,Oklahoma,40073,2018,2018,0
93088,2021-03-27,Kiowa,Oklahoma,40075,804,804,0
93089,2021-03-27,Latimer,Oklahoma,40077,828,828,0
93090,2021-03-27,Le Flore,Oklahoma,40079,5486,5486,0
93091,2021-03-27,Lincoln,Oklahoma,40081,3138,3138,0
93092,2021-03-27,Logan,Oklahoma,40083,4109,4109,0
93093,2021-03-27,Love,Oklahoma,40085,1450,1450,0
93097,2021-03-27,McClain,Oklahoma,40087,5127,5127,0
93098,2021-03-27,McCurtain,Oklahoma,40089,3876,3876,0
93099,2021-03-27,McIntosh,Oklahoma,40091,1960,1960,0
93094,2021-03-27,Major,Oklahoma,40093,949,949,0
93095,2021-03-27,Marshall,Oklahoma,40095,1947,1947,0
93096,2021-03-27,Mayes,Oklahoma,40097,4102,4102,0
93100,2021-03-27,Murray,Oklahoma,40099,1954,1954,0
93101,2021-03-27,Muskogee,Oklahoma,40101,9214,9214,0
93102,2021-03-27,Noble,Oklahoma,40103,1369,1369,0
93103,2021-03-27,Nowata,Oklahoma,40105,1123,1123,0
93104,2021-03-27,Okfuskee,Oklahoma,40107,1774,1774,0
93105,2021-03-27,Oklahoma,Oklahoma,40109,83161,83161,0
93106,2021-03-27,Okmulgee,Oklahoma,40111,3666,3666,0
93107,2021-03-27,Osage,Oklahoma,40113,4552,4552,0
93108,2021-03-27,Ottawa,Oklahoma,40115,3735,3735,0
93109,2021-03-27,Pawnee,Oklahoma,40117,1747,1747,0
93110,2021-03-27,Payne,Oklahoma,40119,8531,8531,0
93111,2021-03-27,Pittsburg,Oklahoma,40121,4568,4568,0
93112,2021-03-27,Pontotoc,Oklahoma,40123,5019,5019,0
93113,2021-03-27,Pottawatomie,Oklahoma,40125,8082,8082,0
93114,2021-03-27,Pushmataha,Oklahoma,40127,1003,1003,0
93115,2021-03-27,Roger Mills,Oklahoma,40129,386,386,0
93116,2021-03-27,Rogers,Oklahoma,40131,10147,10147,0
93117,2021-03-27,Seminole,Oklahoma,40133,2803,2803,0
93118,2021-03-27,Sequoyah,Oklahoma,40135,4030,4030,0
93119,2021-03-27,Stephens,Oklahoma,40137,4747,4747,0
93120,2021-03-27,Texas,Oklahoma,40139,3479,3479,0
93121,2021-03-27,Tillman,Oklahoma,40141,772,772,0
93122,2021-03-27,Tulsa,Oklahoma,40143,72378,72378,0
93124,2021-03-27,Wagoner,Oklahoma,40145,7826,7826,0
93125,2021-03-27,Washington,Oklahoma,40147,4992,4992,0
93126,2021-03-27,Washita,Oklahoma,40149,1064,1064,0
93127,2021-03-27,Woods,Oklahoma,40151,1196,1196,0
93128,2021-03-27,Woodward,Oklahoma,40153,3119,3119,0
93123,2021-03-27,Unknown,Oklahoma,,1527,1527,0
