,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-25,Aurora,South Dakota,46003,457,15,0.239,0.073,0.236,0.15,0.302
1,2021-03-25,Beadle,South Dakota,46005,2851,40,0.234,0.104,0.147,0.173,0.342
2,2021-03-25,Bennett,South Dakota,46007,386,9,0.147,0.052,0.117,0.327,0.356
3,2021-03-25,Bon Homme,South Dakota,46009,1514,26,0.108,0.205,0.198,0.193,0.295
4,2021-03-25,Brookings,South Dakota,46011,3750,37,0.04,0.124,0.263,0.229,0.345
5,2021-03-25,Brown,South Dakota,46013,5258,91,0.256,0.098,0.142,0.166,0.338
6,2021-03-25,Brule,South Dakota,46015,699,9,0.163,0.075,0.168,0.264,0.33
7,2021-03-25,Buffalo,South Dakota,46017,423,13,0.161,0.059,0.157,0.253,0.371
8,2021-03-25,Butte,South Dakota,46019,1006,20,0.12,0.085,0.153,0.204,0.438
9,2021-03-25,Campbell,South Dakota,46021,131,4,0.155,0.167,0.122,0.277,0.278
10,2021-03-25,Charles Mix,South Dakota,46023,1337,21,0.117,0.149,0.254,0.192,0.288
11,2021-03-25,Clark,South Dakota,46025,403,5,0.211,0.147,0.172,0.125,0.345
12,2021-03-25,Clay,South Dakota,46027,1852,15,0.091,0.178,0.116,0.243,0.373
13,2021-03-25,Codington,South Dakota,46029,4174,79,0.185,0.144,0.25,0.117,0.305
14,2021-03-25,Corson,South Dakota,46031,475,12,0.144,0.19,0.134,0.285,0.247
15,2021-03-25,Custer,South Dakota,46033,776,12,0.132,0.088,0.156,0.229,0.396
16,2021-03-25,Davison,South Dakota,46035,3059,67,0.249,0.074,0.303,0.107,0.267
17,2021-03-25,Day,South Dakota,46037,683,29,0.256,0.14,0.175,0.118,0.311
18,2021-03-25,Deuel,South Dakota,46039,489,8,0.136,0.111,0.275,0.169,0.309
19,2021-03-25,Dewey,South Dakota,46041,1435,26,0.069,0.057,0.141,0.237,0.497
20,2021-03-25,Douglas,South Dakota,46043,442,9,0.189,0.108,0.269,0.146,0.289
21,2021-03-25,Edmunds,South Dakota,46045,490,13,0.217,0.088,0.15,0.197,0.348
22,2021-03-25,Fall River,South Dakota,46047,561,15,0.141,0.093,0.152,0.25,0.364
23,2021-03-25,Faulk,South Dakota,46049,363,13,0.205,0.079,0.146,0.198,0.372
24,2021-03-25,Grant,South Dakota,46051,1005,40,0.259,0.129,0.232,0.12,0.26
25,2021-03-25,Gregory,South Dakota,46053,571,30,0.113,0.118,0.206,0.264,0.299
26,2021-03-25,Haakon,South Dakota,46055,260,10,0.117,0.051,0.151,0.241,0.44
27,2021-03-25,Hamlin,South Dakota,46057,738,38,0.119,0.143,0.256,0.137,0.345
28,2021-03-25,Hand,South Dakota,46059,354,6,0.182,0.071,0.147,0.225,0.376
29,2021-03-25,Hanson,South Dakota,46061,376,4,0.185,0.107,0.269,0.148,0.29
30,2021-03-25,Harding,South Dakota,46063,92,1,0.105,0.068,0.145,0.235,0.446
31,2021-03-25,Hughes,South Dakota,46065,2353,36,0.091,0.027,0.109,0.251,0.523
32,2021-03-25,Hutchinson,South Dakota,46067,811,26,0.129,0.163,0.199,0.188,0.321
33,2021-03-25,Hyde,South Dakota,46069,138,1,0.142,0.053,0.142,0.234,0.43
34,2021-03-25,Jackson,South Dakota,46071,284,14,0.129,0.052,0.136,0.281,0.401
35,2021-03-25,Jerauld,South Dakota,46073,275,16,0.233,0.073,0.185,0.184,0.326
36,2021-03-25,Jones,South Dakota,46075,91,0,0.115,0.03,0.101,0.293,0.462
37,2021-03-25,Kingsbury,South Dakota,46077,695,14,0.128,0.13,0.217,0.184,0.341
38,2021-03-25,Lake,South Dakota,46079,1282,18,0.11,0.144,0.183,0.237,0.326
39,2021-03-25,Lawrence,South Dakota,46081,2881,45,0.124,0.089,0.154,0.205,0.428
40,2021-03-25,Lincoln,South Dakota,46083,8130,77,0.078,0.181,0.106,0.25,0.385
41,2021-03-25,Lyman,South Dakota,46085,620,10,0.13,0.046,0.119,0.287,0.419
42,2021-03-25,McCook,South Dakota,46087,776,24,0.113,0.154,0.144,0.238,0.35
43,2021-03-25,McPherson,South Dakota,46089,240,4,0.204,0.091,0.161,0.22,0.323
44,2021-03-25,Marshall,South Dakota,46091,364,6,0.196,0.146,0.183,0.161,0.313
45,2021-03-25,Meade,South Dakota,46093,2683,31,0.123,0.078,0.161,0.214,0.425
46,2021-03-25,Mellette,South Dakota,46095,255,2,0.136,0.028,0.091,0.34,0.405
47,2021-03-25,Miner,South Dakota,46097,284,9,0.16,0.123,0.216,0.218,0.284
48,2021-03-25,Minnehaha,South Dakota,46099,29317,341,0.087,0.187,0.106,0.251,0.369
49,2021-03-25,Moody,South Dakota,46101,623,17,0.078,0.183,0.165,0.245,0.329
50,2021-03-25,Oglala Lakota,South Dakota,46102,2083,49,0.15,0.075,0.139,0.281,0.355
51,2021-03-25,Pennington,South Dakota,46103,13209,190,0.127,0.078,0.159,0.222,0.414
52,2021-03-25,Perkins,South Dakota,46105,351,14,0.132,0.081,0.185,0.243,0.36
53,2021-03-25,Potter,South Dakota,46107,387,4,0.131,0.067,0.147,0.225,0.431
54,2021-03-25,Roberts,South Dakota,46109,1297,36,0.241,0.175,0.164,0.094,0.326
55,2021-03-25,Sanborn,South Dakota,46111,336,3,0.252,0.095,0.222,0.155,0.276
56,2021-03-25,Spink,South Dakota,46115,819,26,0.232,0.103,0.132,0.173,0.36
57,2021-03-25,Stanley,South Dakota,46117,339,2,0.08,0.024,0.104,0.245,0.546
58,2021-03-25,Sully,South Dakota,46119,137,3,0.084,0.031,0.128,0.228,0.528
59,2021-03-25,Todd,South Dakota,46121,1220,29,0.147,0.031,0.097,0.368,0.357
60,2021-03-25,Tripp,South Dakota,46123,732,17,0.142,0.066,0.138,0.311,0.343
61,2021-03-25,Turner,South Dakota,46125,1127,53,0.084,0.176,0.115,0.251,0.375
62,2021-03-25,Union,South Dakota,46127,2103,41,0.082,0.177,0.12,0.204,0.418
63,2021-03-25,Walworth,South Dakota,46129,746,15,0.14,0.144,0.132,0.265,0.318
64,2021-03-25,Yankton,South Dakota,46135,2888,28,0.109,0.205,0.167,0.26,0.259
