,date,county,state,fips,cases,yest,diff
95753,2021-03-28,Sullivan,Missouri,29211,858,858,0
95754,2021-03-28,Taney,Missouri,29213,5177,5175,2
95755,2021-03-28,Texas,Missouri,29215,1823,1823,0
95756,2021-03-28,Vernon,Missouri,29217,1938,1937,1
95757,2021-03-28,Warren,Missouri,29219,3012,3010,2
95758,2021-03-28,Washington,Missouri,29221,2723,2721,2
95759,2021-03-28,Wayne,Missouri,29223,1031,1031,0
95760,2021-03-28,Webster,Missouri,29225,3507,3506,1
95761,2021-03-28,Worth,Missouri,29227,164,164,0
95762,2021-03-28,Wright,Missouri,29229,1553,1552,1
95749,2021-03-28,St. Louis city,Missouri,29510,22470,22470,0
95697,2021-03-28,Joplin,Missouri,,5948,5946,2
95698,2021-03-28,Kansas City,Missouri,,42463,42434,29
