,date,county,state,fips,cases,deaths
96565,2021-03-28,Abbeville,South Carolina,45001,2418,37
96566,2021-03-28,Aiken,South Carolina,45003,16456,215
96567,2021-03-28,Allendale,South Carolina,45005,889,15
96568,2021-03-28,Anderson,South Carolina,45007,21630,495
96569,2021-03-28,Bamberg,South Carolina,45009,1505,51
96570,2021-03-28,Barnwell,South Carolina,45011,2473,53
96571,2021-03-28,Beaufort,South Carolina,45013,16214,198
96572,2021-03-28,Berkeley,South Carolina,45015,16124,182
96573,2021-03-28,Calhoun,South Carolina,45017,1273,36
96574,2021-03-28,Charleston,South Carolina,45019,40436,478
96575,2021-03-28,Cherokee,South Carolina,45021,5727,146
96576,2021-03-28,Chester,South Carolina,45023,3950,70
96577,2021-03-28,Chesterfield,South Carolina,45025,4554,98
96578,2021-03-28,Clarendon,South Carolina,45027,3292,105
96579,2021-03-28,Colleton,South Carolina,45029,3385,122
96580,2021-03-28,Darlington,South Carolina,45031,8125,172
96581,2021-03-28,Dillon,South Carolina,45033,4216,80
96582,2021-03-28,Dorchester,South Carolina,45035,16250,206
96583,2021-03-28,Edgefield,South Carolina,45037,2956,41
96584,2021-03-28,Fairfield,South Carolina,45039,2267,77
96585,2021-03-28,Florence,South Carolina,45041,17155,396
96586,2021-03-28,Georgetown,South Carolina,45043,6461,136
96587,2021-03-28,Greenville,South Carolina,45045,68968,942
96588,2021-03-28,Greenwood,South Carolina,45047,7605,166
96589,2021-03-28,Hampton,South Carolina,45049,1825,47
96590,2021-03-28,Horry,South Carolina,45051,36773,554
96591,2021-03-28,Jasper,South Carolina,45053,2227,43
96592,2021-03-28,Kershaw,South Carolina,45055,7029,133
96593,2021-03-28,Lancaster,South Carolina,45057,10043,157
96594,2021-03-28,Laurens,South Carolina,45059,6675,164
96595,2021-03-28,Lee,South Carolina,45061,1825,59
96596,2021-03-28,Lexington,South Carolina,45063,31479,464
96599,2021-03-28,McCormick,South Carolina,45065,990,27
96597,2021-03-28,Marion,South Carolina,45067,3411,101
96598,2021-03-28,Marlboro,South Carolina,45069,3121,51
96600,2021-03-28,Newberry,South Carolina,45071,4655,95
96601,2021-03-28,Oconee,South Carolina,45073,8892,131
96602,2021-03-28,Orangeburg,South Carolina,45075,9275,234
96603,2021-03-28,Pickens,South Carolina,45077,17435,279
96604,2021-03-28,Richland,South Carolina,45079,43687,527
96605,2021-03-28,Saluda,South Carolina,45081,1706,48
96606,2021-03-28,Spartanburg,South Carolina,45083,38533,760
96607,2021-03-28,Sumter,South Carolina,45085,10055,194
96608,2021-03-28,Union,South Carolina,45087,2860,84
96609,2021-03-28,Williamsburg,South Carolina,45089,3924,95
96610,2021-03-28,York,South Carolina,45091,28450,358
