,date,county,state,fips,cases,yest,diff
95819,2021-03-28,Adams,Nebraska,31001,2794,2795,-1
95820,2021-03-28,Antelope,Nebraska,31003,487,487,0
95821,2021-03-28,Arthur,Nebraska,31005,22,22,0
95822,2021-03-28,Banner,Nebraska,31007,35,35,0
95823,2021-03-28,Blaine,Nebraska,31009,20,20,0
95824,2021-03-28,Boone,Nebraska,31011,552,543,9
95825,2021-03-28,Box Butte,Nebraska,31013,922,922,0
95826,2021-03-28,Boyd,Nebraska,31015,173,174,-1
95827,2021-03-28,Brown,Nebraska,31017,215,215,0
95828,2021-03-28,Buffalo,Nebraska,31019,5261,5249,12
95829,2021-03-28,Burt,Nebraska,31021,648,648,0
95830,2021-03-28,Butler,Nebraska,31023,849,849,0
95831,2021-03-28,Cass,Nebraska,31025,2428,2425,3
95832,2021-03-28,Cedar,Nebraska,31027,749,747,2
95833,2021-03-28,Chase,Nebraska,31029,456,457,-1
95834,2021-03-28,Cherry,Nebraska,31031,272,272,0
95835,2021-03-28,Cheyenne,Nebraska,31033,914,915,-1
95836,2021-03-28,Clay,Nebraska,31035,674,675,-1
95837,2021-03-28,Colfax,Nebraska,31037,1561,1564,-3
95838,2021-03-28,Cuming,Nebraska,31039,1021,1021,0
95839,2021-03-28,Custer,Nebraska,31041,841,840,1
95840,2021-03-28,Dakota,Nebraska,31043,3977,3977,0
95841,2021-03-28,Dawes,Nebraska,31045,722,721,1
95842,2021-03-28,Dawson,Nebraska,31047,2843,2839,4
95843,2021-03-28,Deuel,Nebraska,31049,100,100,0
95844,2021-03-28,Dixon,Nebraska,31051,595,593,2
95845,2021-03-28,Dodge,Nebraska,31053,4773,4768,5
95846,2021-03-28,Douglas,Nebraska,31055,66240,66205,35
95847,2021-03-28,Dundy,Nebraska,31057,177,177,0
95848,2021-03-28,Fillmore,Nebraska,31059,482,483,-1
95849,2021-03-28,Franklin,Nebraska,31061,235,236,-1
95850,2021-03-28,Frontier,Nebraska,31063,190,190,0
95851,2021-03-28,Furnas,Nebraska,31065,496,496,0
95852,2021-03-28,Gage,Nebraska,31067,2135,2132,3
95853,2021-03-28,Garden,Nebraska,31069,112,112,0
95854,2021-03-28,Garfield,Nebraska,31071,145,144,1
95855,2021-03-28,Gosper,Nebraska,31073,181,181,0
95856,2021-03-28,Grant,Nebraska,31075,38,38,0
95857,2021-03-28,Greeley,Nebraska,31077,209,207,2
95858,2021-03-28,Hall,Nebraska,31079,7558,7558,0
95859,2021-03-28,Hamilton,Nebraska,31081,908,908,0
95860,2021-03-28,Harlan,Nebraska,31083,215,214,1
95861,2021-03-28,Hayes,Nebraska,31085,57,57,0
95862,2021-03-28,Hitchcock,Nebraska,31087,245,253,-8
95863,2021-03-28,Holt,Nebraska,31089,798,800,-2
95864,2021-03-28,Hooker,Nebraska,31091,52,52,0
95865,2021-03-28,Howard,Nebraska,31093,530,531,-1
95866,2021-03-28,Jefferson,Nebraska,31095,630,631,-1
95867,2021-03-28,Johnson,Nebraska,31097,637,637,0
95868,2021-03-28,Kearney,Nebraska,31099,670,672,-2
95869,2021-03-28,Keith,Nebraska,31101,697,697,0
95870,2021-03-28,Keya Paha,Nebraska,31103,51,51,0
95871,2021-03-28,Kimball,Nebraska,31105,412,413,-1
