,date,county,state,fips,cases,yest,diff
96154,2021-03-28,Adams,North Dakota,38001,268,267,1
96155,2021-03-28,Barnes,North Dakota,38003,1323,1322,1
96156,2021-03-28,Benson,North Dakota,38005,1035,1035,0
96157,2021-03-28,Billings,North Dakota,38007,53,53,0
96158,2021-03-28,Bottineau,North Dakota,38009,704,704,0
96159,2021-03-28,Bowman,North Dakota,38011,400,400,0
96160,2021-03-28,Burke,North Dakota,38013,229,229,0
96161,2021-03-28,Burleigh,North Dakota,38015,14861,14855,6
96162,2021-03-28,Cass,North Dakota,38017,22455,22438,17
96163,2021-03-28,Cavalier,North Dakota,38019,424,424,0
96164,2021-03-28,Dickey,North Dakota,38021,763,762,1
96165,2021-03-28,Divide,North Dakota,38023,173,173,0
96166,2021-03-28,Dunn,North Dakota,38025,369,369,0
96167,2021-03-28,Eddy,North Dakota,38027,461,461,0
96168,2021-03-28,Emmons,North Dakota,38029,409,409,0
96169,2021-03-28,Foster,North Dakota,38031,571,571,0
96170,2021-03-28,Golden Valley,North Dakota,38033,254,254,0
96171,2021-03-28,Grand Forks,North Dakota,38035,10012,10007,5
96172,2021-03-28,Grant,North Dakota,38037,190,189,1
96173,2021-03-28,Griggs,North Dakota,38039,308,308,0
96174,2021-03-28,Hettinger,North Dakota,38041,322,322,0
96175,2021-03-28,Kidder,North Dakota,38043,258,258,0
96176,2021-03-28,LaMoure,North Dakota,38045,505,505,0
96177,2021-03-28,Logan,North Dakota,38047,221,221,0
96178,2021-03-28,McHenry,North Dakota,38049,614,614,0
96179,2021-03-28,McIntosh,North Dakota,38051,326,326,0
96180,2021-03-28,McKenzie,North Dakota,38053,1197,1194,3
96181,2021-03-28,McLean,North Dakota,38055,1236,1236,0
96182,2021-03-28,Mercer,North Dakota,38057,1095,1095,0
96183,2021-03-28,Morton,North Dakota,38059,5002,4999,3
96184,2021-03-28,Mountrail,North Dakota,38061,1282,1282,0
96185,2021-03-28,Nelson,North Dakota,38063,460,460,0
96186,2021-03-28,Oliver,North Dakota,38065,154,154,0
96187,2021-03-28,Pembina,North Dakota,38067,781,780,1
96188,2021-03-28,Pierce,North Dakota,38069,531,531,0
96189,2021-03-28,Ramsey,North Dakota,38071,1657,1657,0
96190,2021-03-28,Ransom,North Dakota,38073,630,630,0
96191,2021-03-28,Renville,North Dakota,38075,313,313,0
96192,2021-03-28,Richland,North Dakota,38077,1877,1877,0
96193,2021-03-28,Rolette,North Dakota,38079,2132,2132,0
96194,2021-03-28,Sargent,North Dakota,38081,437,437,0
96195,2021-03-28,Sheridan,North Dakota,38083,105,105,0
96196,2021-03-28,Sioux,North Dakota,38085,642,642,0
96197,2021-03-28,Slope,North Dakota,38087,32,32,0
96198,2021-03-28,Stark,North Dakota,38089,4533,4530,3
96199,2021-03-28,Steele,North Dakota,38091,174,174,0
96200,2021-03-28,Stutsman,North Dakota,38093,3325,3325,0
96201,2021-03-28,Towner,North Dakota,38095,302,302,0
96202,2021-03-28,Traill,North Dakota,38097,1006,1006,0
96204,2021-03-28,Walsh,North Dakota,38099,1790,1790,0
96205,2021-03-28,Ward,North Dakota,38101,9346,9343,3
96206,2021-03-28,Wells,North Dakota,38103,436,436,0
96207,2021-03-28,Williams,North Dakota,38105,4600,4598,2
96203,2021-03-28,Unknown,North Dakota,,32,32,0
