,date,county,state,fips,cases,yest,diff
94749,2021-03-28,Adams,Illinois,17001,8075,8075,0
94750,2021-03-28,Alexander,Illinois,17003,456,456,0
94751,2021-03-28,Bond,Illinois,17005,1936,1933,3
94752,2021-03-28,Boone,Illinois,17007,6081,6073,8
94753,2021-03-28,Brown,Illinois,17009,680,680,0
94754,2021-03-28,Bureau,Illinois,17011,3410,3407,3
94755,2021-03-28,Calhoun,Illinois,17013,505,505,0
94756,2021-03-28,Carroll,Illinois,17015,1629,1627,2
94757,2021-03-28,Cass,Illinois,17017,1924,1923,1
94758,2021-03-28,Champaign,Illinois,17019,18920,18897,23
94759,2021-03-28,Christian,Illinois,17021,3398,3397,1
94760,2021-03-28,Clark,Illinois,17023,1719,1718,1
94761,2021-03-28,Clay,Illinois,17025,1454,1454,0
94762,2021-03-28,Clinton,Illinois,17027,5663,5661,2
94763,2021-03-28,Coles,Illinois,17029,5407,5403,4
94764,2021-03-28,Cook,Illinois,17031,495050,493968,1082
94765,2021-03-28,Crawford,Illinois,17033,2052,2051,1
94766,2021-03-28,Cumberland,Illinois,17035,1262,1262,0
94768,2021-03-28,DeKalb,Illinois,17037,8749,8749,0
94767,2021-03-28,De Witt,Illinois,17039,1320,1315,5
94769,2021-03-28,Douglas,Illinois,17041,2514,2513,1
94770,2021-03-28,DuPage,Illinois,17043,81323,81165,158
94771,2021-03-28,Edgar,Illinois,17045,1631,1631,0
94772,2021-03-28,Edwards,Illinois,17047,540,540,0
94773,2021-03-28,Effingham,Illinois,17049,4559,4555,4
94774,2021-03-28,Fayette,Illinois,17051,3088,3085,3
94775,2021-03-28,Ford,Illinois,17053,1637,1636,1
94776,2021-03-28,Franklin,Illinois,17055,4255,4249,6
94777,2021-03-28,Fulton,Illinois,17057,3237,3225,12
94778,2021-03-28,Gallatin,Illinois,17059,450,450,0
94779,2021-03-28,Greene,Illinois,17061,1402,1402,0
94780,2021-03-28,Grundy,Illinois,17063,5396,5394,2
94781,2021-03-28,Hamilton,Illinois,17065,802,800,2
94782,2021-03-28,Hancock,Illinois,17067,1701,1697,4
94783,2021-03-28,Hardin,Illinois,17069,359,359,0
94784,2021-03-28,Henderson,Illinois,17071,516,515,1
94785,2021-03-28,Henry,Illinois,17073,4483,4479,4
94786,2021-03-28,Iroquois,Illinois,17075,2839,2836,3
94787,2021-03-28,Jackson,Illinois,17077,4726,4723,3
94788,2021-03-28,Jasper,Illinois,17079,1129,1129,0
94789,2021-03-28,Jefferson,Illinois,17081,4062,4059,3
94790,2021-03-28,Jersey,Illinois,17083,2552,2551,1
94791,2021-03-28,Jo Daviess,Illinois,17085,1673,1664,9
94792,2021-03-28,Johnson,Illinois,17087,1371,1369,2
94793,2021-03-28,Kane,Illinois,17089,52603,52522,81
94794,2021-03-28,Kankakee,Illinois,17091,12954,12939,15
94795,2021-03-28,Kendall,Illinois,17093,12009,12009,0
94796,2021-03-28,Knox,Illinois,17095,5107,5100,7
94798,2021-03-28,Lake,Illinois,17097,61940,61869,71
94797,2021-03-28,LaSalle,Illinois,17099,11232,11210,22
94799,2021-03-28,Lawrence,Illinois,17101,2366,2366,0
94800,2021-03-28,Lee,Illinois,17103,3677,3669,8
94801,2021-03-28,Livingston,Illinois,17105,4391,4387,4
94802,2021-03-28,Logan,Illinois,17107,3448,3443,5
94810,2021-03-28,McDonough,Illinois,17109,2408,2400,8
94811,2021-03-28,McHenry,Illinois,17111,25477,25450,27
94812,2021-03-28,McLean,Illinois,17113,15460,15410,50
94803,2021-03-28,Macon,Illinois,17115,9846,9824,22
94804,2021-03-28,Macoupin,Illinois,17117,4484,4481,3
94805,2021-03-28,Madison,Illinois,17119,29099,29072,27
94806,2021-03-28,Marion,Illinois,17121,4354,4351,3
94807,2021-03-28,Marshall,Illinois,17123,908,905,3
94808,2021-03-28,Mason,Illinois,17125,1337,1333,4
94809,2021-03-28,Massac,Illinois,17127,1307,1307,0
94813,2021-03-28,Menard,Illinois,17129,1131,1123,8
94814,2021-03-28,Mercer,Illinois,17131,1316,1313,3
94815,2021-03-28,Monroe,Illinois,17133,4190,4187,3
94816,2021-03-28,Montgomery,Illinois,17135,3594,3591,3
94817,2021-03-28,Morgan,Illinois,17137,3756,3756,0
94818,2021-03-28,Moultrie,Illinois,17139,1530,1530,0
94819,2021-03-28,Ogle,Illinois,17141,5368,5354,14
94820,2021-03-28,Peoria,Illinois,17143,18295,18207,88
94821,2021-03-28,Perry,Illinois,17145,3108,3107,1
94822,2021-03-28,Piatt,Illinois,17147,1390,1389,1
94823,2021-03-28,Pike,Illinois,17149,1734,1734,0
94824,2021-03-28,Pope,Illinois,17151,298,298,0
94825,2021-03-28,Pulaski,Illinois,17153,673,673,0
94826,2021-03-28,Putnam,Illinois,17155,431,431,0
94827,2021-03-28,Randolph,Illinois,17157,4031,4030,1
94828,2021-03-28,Richland,Illinois,17159,1678,1677,1
94829,2021-03-28,Rock Island,Illinois,17161,13606,13587,19
94835,2021-03-28,St. Clair,Illinois,17163,29287,29270,17
94830,2021-03-28,Saline,Illinois,17165,2415,2415,0
94831,2021-03-28,Sangamon,Illinois,17167,16906,16840,66
94832,2021-03-28,Schuyler,Illinois,17169,686,686,0
94833,2021-03-28,Scott,Illinois,17171,456,456,0
94834,2021-03-28,Shelby,Illinois,17173,2204,2202,2
94836,2021-03-28,Stark,Illinois,17175,553,553,0
94837,2021-03-28,Stephenson,Illinois,17177,4256,4250,6
94838,2021-03-28,Tazewell,Illinois,17179,14313,14275,38
94839,2021-03-28,Union,Illinois,17181,2226,2226,0
94841,2021-03-28,Vermilion,Illinois,17183,8847,8844,3
94842,2021-03-28,Wabash,Illinois,17185,1330,1330,0
94843,2021-03-28,Warren,Illinois,17187,1679,1677,2
94844,2021-03-28,Washington,Illinois,17189,1608,1608,0
94845,2021-03-28,Wayne,Illinois,17191,1704,1704,0
94846,2021-03-28,White,Illinois,17193,1645,1645,0
94847,2021-03-28,Whiteside,Illinois,17195,6324,6322,2
94848,2021-03-28,Will,Illinois,17197,68145,68028,117
94849,2021-03-28,Williamson,Illinois,17199,7027,7023,4
94850,2021-03-28,Winnebago,Illinois,17201,29129,29068,61
94851,2021-03-28,Woodford,Illinois,17203,3976,3976,0
94840,2021-03-28,Unknown,Illinois,,0,0,0
