,date,county,state,fips,cases,deaths
96210,2021-03-28,Adams,Ohio,39001,2236,47
96211,2021-03-28,Allen,Ohio,39003,11022,225
96212,2021-03-28,Ashland,Ohio,39005,3997,86
96213,2021-03-28,Ashtabula,Ohio,39007,6186,158
96214,2021-03-28,Athens,Ohio,39009,4805,52
96215,2021-03-28,Auglaize,Ohio,39011,4633,84
96216,2021-03-28,Belmont,Ohio,39013,5290,159
96217,2021-03-28,Brown,Ohio,39015,3805,55
96218,2021-03-28,Butler,Ohio,39017,36874,557
96219,2021-03-28,Carroll,Ohio,39019,1857,46
96220,2021-03-28,Champaign,Ohio,39021,3068,53
96221,2021-03-28,Clark,Ohio,39023,13023,280
96222,2021-03-28,Clermont,Ohio,39025,19010,219
96223,2021-03-28,Clinton,Ohio,39027,3519,59
96224,2021-03-28,Columbiana,Ohio,39029,8339,221
96225,2021-03-28,Coshocton,Ohio,39031,2525,57
96226,2021-03-28,Crawford,Ohio,39033,3742,100
96227,2021-03-28,Cuyahoga,Ohio,39035,101183,1991
96228,2021-03-28,Darke,Ohio,39037,5134,121
96229,2021-03-28,Defiance,Ohio,39039,3860,94
96230,2021-03-28,Delaware,Ohio,39041,17255,129
96231,2021-03-28,Erie,Ohio,39043,7215,151
96232,2021-03-28,Fairfield,Ohio,39045,15085,195
96233,2021-03-28,Fayette,Ohio,39047,2740,48
96234,2021-03-28,Franklin,Ohio,39049,117050,1316
96235,2021-03-28,Fulton,Ohio,39051,3927,64
96236,2021-03-28,Gallia,Ohio,39053,2287,44
96237,2021-03-28,Geauga,Ohio,39055,6303,144
96238,2021-03-28,Greene,Ohio,39057,14039,229
96239,2021-03-28,Guernsey,Ohio,39059,2987,48
96240,2021-03-28,Hamilton,Ohio,39061,76059,1142
96241,2021-03-28,Hancock,Ohio,39063,6281,122
96242,2021-03-28,Hardin,Ohio,39065,2566,62
96243,2021-03-28,Harrison,Ohio,39067,1033,36
96244,2021-03-28,Henry,Ohio,39069,2557,64
96245,2021-03-28,Highland,Ohio,39071,3411,57
96246,2021-03-28,Hocking,Ohio,39073,2035,57
96247,2021-03-28,Holmes,Ohio,39075,2483,100
96248,2021-03-28,Huron,Ohio,39077,5108,111
96249,2021-03-28,Jackson,Ohio,39079,2989,51
96250,2021-03-28,Jefferson,Ohio,39081,5025,144
96251,2021-03-28,Knox,Ohio,39083,4209,107
96252,2021-03-28,Lake,Ohio,39085,19125,354
96253,2021-03-28,Lawrence,Ohio,39087,5366,98
96254,2021-03-28,Licking,Ohio,39089,15589,202
96255,2021-03-28,Logan,Ohio,39091,3653,76
96256,2021-03-28,Lorain,Ohio,39093,23068,457
96257,2021-03-28,Lucas,Ohio,39095,37541,751
96258,2021-03-28,Madison,Ohio,39097,4062,57
96259,2021-03-28,Mahoning,Ohio,39099,20120,574
96260,2021-03-28,Marion,Ohio,39101,8190,133
96261,2021-03-28,Medina,Ohio,39103,14260,250
96262,2021-03-28,Meigs,Ohio,39105,1378,37
96263,2021-03-28,Mercer,Ohio,39107,4635,84
96264,2021-03-28,Miami,Ohio,39109,10305,205
96265,2021-03-28,Monroe,Ohio,39111,1246,39
96266,2021-03-28,Montgomery,Ohio,39113,48564,973
96267,2021-03-28,Morgan,Ohio,39115,1040,22
96268,2021-03-28,Morrow,Ohio,39117,2677,39
96269,2021-03-28,Muskingum,Ohio,39119,8460,123
96270,2021-03-28,Noble,Ohio,39121,1309,37
96271,2021-03-28,Ottawa,Ohio,39123,3389,76
96272,2021-03-28,Paulding,Ohio,39125,1655,38
96273,2021-03-28,Perry,Ohio,39127,2808,49
96274,2021-03-28,Pickaway,Ohio,39129,8270,118
96275,2021-03-28,Pike,Ohio,39131,2243,30
96276,2021-03-28,Portage,Ohio,39133,11715,192
96277,2021-03-28,Preble,Ohio,39135,3622,93
96278,2021-03-28,Putnam,Ohio,39137,4067,98
96279,2021-03-28,Richland,Ohio,39139,10639,198
96280,2021-03-28,Ross,Ohio,39141,6426,141
96281,2021-03-28,Sandusky,Ohio,39143,4932,117
96282,2021-03-28,Scioto,Ohio,39145,6169,96
96283,2021-03-28,Seneca,Ohio,39147,4921,113
96284,2021-03-28,Shelby,Ohio,39149,4490,88
96285,2021-03-28,Stark,Ohio,39151,30488,881
96286,2021-03-28,Summit,Ohio,39153,42855,887
96287,2021-03-28,Trumbull,Ohio,39155,14920,451
96288,2021-03-28,Tuscarawas,Ohio,39157,8247,237
96289,2021-03-28,Union,Ohio,39159,5387,45
96291,2021-03-28,Van Wert,Ohio,39161,2335,60
96292,2021-03-28,Vinton,Ohio,39163,787,13
96293,2021-03-28,Warren,Ohio,39165,23259,288
96294,2021-03-28,Washington,Ohio,39167,4959,105
96295,2021-03-28,Wayne,Ohio,39169,8228,209
96296,2021-03-28,Williams,Ohio,39171,3110,73
96297,2021-03-28,Wood,Ohio,39173,12155,181
96298,2021-03-28,Wyandot,Ohio,39175,2206,52
96290,2021-03-28,Unknown,Ohio,,0,1
