,date,county,state,fips,cases,deaths
97027,2021-03-28,Beaver,Utah,49001,746,6
97028,2021-03-28,Box Elder,Utah,49003,5039,50
97029,2021-03-28,Cache,Utah,49005,15470,44
97030,2021-03-28,Carbon,Utah,49007,1581,15
97031,2021-03-28,Daggett,Utah,49009,38,0
97032,2021-03-28,Davis,Utah,49011,36104,158
97033,2021-03-28,Duchesne,Utah,49013,1165,9
97034,2021-03-28,Emery,Utah,49015,910,9
97035,2021-03-28,Garfield,Utah,49017,463,10
97036,2021-03-28,Grand,Utah,49019,730,3
97037,2021-03-28,Iron,Utah,49021,5338,31
97038,2021-03-28,Juab,Utah,49023,1250,12
97039,2021-03-28,Kane,Utah,49025,636,5
97040,2021-03-28,Millard,Utah,49027,1404,12
97041,2021-03-28,Morgan,Utah,49029,1169,11
97042,2021-03-28,Piute,Utah,49031,100,2
97043,2021-03-28,Rich,Utah,49033,139,0
97044,2021-03-28,Salt Lake,Utah,49035,143399,820
97045,2021-03-28,San Juan,Utah,49037,1850,37
97046,2021-03-28,Sanpete,Utah,49039,3655,21
97047,2021-03-28,Sevier,Utah,49041,2119,12
97048,2021-03-28,Summit,Utah,49043,5286,11
97049,2021-03-28,Tooele,Utah,49045,6893,40
97050,2021-03-28,Uintah,Utah,49047,2492,19
97052,2021-03-28,Utah,Utah,49049,92776,364
97053,2021-03-28,Wasatch,Utah,49051,4465,21
97054,2021-03-28,Washington,Utah,49053,20470,203
97055,2021-03-28,Wayne,Utah,49055,126,0
97056,2021-03-28,Weber,Utah,49057,27471,183
97051,2021-03-28,Unknown,Utah,,1337,6
