,date,county,state,fips,cases,yest,diff
96677,2021-03-28,Anderson,Tennessee,47001,8413,8413,0
96678,2021-03-28,Bedford,Tennessee,47003,6163,6163,0
96679,2021-03-28,Benton,Tennessee,47005,1561,1561,0
96680,2021-03-28,Bledsoe,Tennessee,47007,2067,2067,0
96681,2021-03-28,Blount,Tennessee,47009,14643,14643,0
96682,2021-03-28,Bradley,Tennessee,47011,13914,13914,0
96683,2021-03-28,Campbell,Tennessee,47013,3991,3991,0
96684,2021-03-28,Cannon,Tennessee,47015,1845,1845,0
96685,2021-03-28,Carroll,Tennessee,47017,3528,3528,0
96686,2021-03-28,Carter,Tennessee,47019,6164,6164,0
96687,2021-03-28,Cheatham,Tennessee,47021,4192,4192,0
96688,2021-03-28,Chester,Tennessee,47023,2066,2066,0
96689,2021-03-28,Claiborne,Tennessee,47025,2956,2956,0
96690,2021-03-28,Clay,Tennessee,47027,1076,1076,0
96691,2021-03-28,Cocke,Tennessee,47029,4318,4318,0
96692,2021-03-28,Coffee,Tennessee,47031,6665,6665,0
96693,2021-03-28,Crockett,Tennessee,47033,1977,1977,0
96694,2021-03-28,Cumberland,Tennessee,47035,6305,6305,0
96695,2021-03-28,Davidson,Tennessee,47037,93782,93782,0
96697,2021-03-28,Decatur,Tennessee,47039,1557,1557,0
96696,2021-03-28,DeKalb,Tennessee,47041,2719,2719,0
96698,2021-03-28,Dickson,Tennessee,47043,6471,6471,0
96699,2021-03-28,Dyer,Tennessee,47045,5304,5304,0
96700,2021-03-28,Fayette,Tennessee,47047,4780,4780,0
96701,2021-03-28,Fentress,Tennessee,47049,2342,2342,0
96702,2021-03-28,Franklin,Tennessee,47051,4964,4964,0
96703,2021-03-28,Gibson,Tennessee,47053,6269,6269,0
96704,2021-03-28,Giles,Tennessee,47055,3841,3841,0
96705,2021-03-28,Grainger,Tennessee,47057,2506,2506,0
96706,2021-03-28,Greene,Tennessee,47059,7472,7472,0
96707,2021-03-28,Grundy,Tennessee,47061,1738,1738,0
96708,2021-03-28,Hamblen,Tennessee,47063,8326,8326,0
96709,2021-03-28,Hamilton,Tennessee,47065,42405,42361,44
96710,2021-03-28,Hancock,Tennessee,47067,521,521,0
96711,2021-03-28,Hardeman,Tennessee,47069,3422,3422,0
96712,2021-03-28,Hardin,Tennessee,47071,3400,3400,0
96713,2021-03-28,Hawkins,Tennessee,47073,5513,5513,0
96714,2021-03-28,Haywood,Tennessee,47075,2665,2665,0
96715,2021-03-28,Henderson,Tennessee,47077,3652,3652,0
96716,2021-03-28,Henry,Tennessee,47079,3067,3067,0
96717,2021-03-28,Hickman,Tennessee,47081,2737,2737,0
96718,2021-03-28,Houston,Tennessee,47083,1056,1056,0
96719,2021-03-28,Humphreys,Tennessee,47085,1608,1608,0
96720,2021-03-28,Jackson,Tennessee,47087,1282,1282,0
96721,2021-03-28,Jefferson,Tennessee,47089,5917,5917,0
96722,2021-03-28,Johnson,Tennessee,47091,2214,2214,0
96723,2021-03-28,Knox,Tennessee,47093,49117,49117,0
96724,2021-03-28,Lake,Tennessee,47095,1683,1683,0
96725,2021-03-28,Lauderdale,Tennessee,47097,3109,3109,0
96726,2021-03-28,Lawrence,Tennessee,47099,5666,5666,0
96727,2021-03-28,Lewis,Tennessee,47101,1513,1513,0
96728,2021-03-28,Lincoln,Tennessee,47103,4224,4224,0
96729,2021-03-28,Loudon,Tennessee,47105,5875,5875,0
96735,2021-03-28,McMinn,Tennessee,47107,6154,6154,0
96736,2021-03-28,McNairy,Tennessee,47109,2734,2734,0
96730,2021-03-28,Macon,Tennessee,47111,3456,3456,0
96731,2021-03-28,Madison,Tennessee,47113,10384,10384,0
96732,2021-03-28,Marion,Tennessee,47115,3043,3043,0
96733,2021-03-28,Marshall,Tennessee,47117,4013,4013,0
96734,2021-03-28,Maury,Tennessee,47119,12621,12621,0
96737,2021-03-28,Meigs,Tennessee,47121,1309,1309,0
96738,2021-03-28,Monroe,Tennessee,47123,5534,5534,0
96739,2021-03-28,Montgomery,Tennessee,47125,18221,18221,0
96740,2021-03-28,Moore,Tennessee,47127,975,975,0
96741,2021-03-28,Morgan,Tennessee,47129,2375,2375,0
96742,2021-03-28,Obion,Tennessee,47131,4425,4425,0
96743,2021-03-28,Overton,Tennessee,47133,2916,2916,0
96744,2021-03-28,Perry,Tennessee,47135,1053,1053,0
96745,2021-03-28,Pickett,Tennessee,47137,753,753,0
96746,2021-03-28,Polk,Tennessee,47139,1898,1898,0
96747,2021-03-28,Putnam,Tennessee,47141,10932,10932,0
96748,2021-03-28,Rhea,Tennessee,47143,4235,4235,0
96749,2021-03-28,Roane,Tennessee,47145,6052,6052,0
96750,2021-03-28,Robertson,Tennessee,47147,9307,9307,0
96751,2021-03-28,Rutherford,Tennessee,47149,40502,40502,0
96752,2021-03-28,Scott,Tennessee,47151,2970,2970,0
96753,2021-03-28,Sequatchie,Tennessee,47153,1624,1624,0
96754,2021-03-28,Sevier,Tennessee,47155,12751,12751,0
96755,2021-03-28,Shelby,Tennessee,47157,90959,90840,119
96756,2021-03-28,Smith,Tennessee,47159,2673,2673,0
96757,2021-03-28,Stewart,Tennessee,47161,1270,1270,0
96758,2021-03-28,Sullivan,Tennessee,47163,15257,15257,0
96759,2021-03-28,Sumner,Tennessee,47165,22370,22370,0
96760,2021-03-28,Tipton,Tennessee,47167,7094,7094,0
96761,2021-03-28,Trousdale,Tennessee,47169,2443,2443,0
96762,2021-03-28,Unicoi,Tennessee,47171,1871,1871,0
96763,2021-03-28,Union,Tennessee,47173,1816,1816,0
96765,2021-03-28,Van Buren,Tennessee,47175,813,813,0
96766,2021-03-28,Warren,Tennessee,47177,5415,5415,0
96767,2021-03-28,Washington,Tennessee,47179,13334,13334,0
96768,2021-03-28,Wayne,Tennessee,47181,2931,2931,0
96769,2021-03-28,Weakley,Tennessee,47183,3899,3899,0
96770,2021-03-28,White,Tennessee,47185,3471,3471,0
96771,2021-03-28,Williamson,Tennessee,47187,26408,26408,0
96772,2021-03-28,Wilson,Tennessee,47189,17381,17381,0
96764,2021-03-28,Unknown,Tennessee,,8608,8723,-115
