,date,county,state,fips,cases,deaths
95940,2021-03-28,Atlantic,New Jersey,34001,27889,606
95941,2021-03-28,Bergen,New Jersey,34003,90006,2719
95942,2021-03-28,Burlington,New Jersey,34005,39319,786
95943,2021-03-28,Camden,New Jersey,34007,48234,1219
95944,2021-03-28,Cape May,New Jersey,34009,8141,193
95945,2021-03-28,Cumberland,New Jersey,34011,15256,399
95946,2021-03-28,Essex,New Jersey,34013,83745,2778
95947,2021-03-28,Gloucester,New Jersey,34015,26555,575
95948,2021-03-28,Hudson,New Jersey,34017,78758,2102
95949,2021-03-28,Hunterdon,New Jersey,34019,8148,169
95950,2021-03-28,Mercer,New Jersey,34021,30525,908
95951,2021-03-28,Middlesex,New Jersey,34023,82325,2189
95952,2021-03-28,Monmouth,New Jersey,34025,66940,1485
95953,2021-03-28,Morris,New Jersey,34027,44216,1169
95954,2021-03-28,Ocean,New Jersey,34029,67473,1984
95955,2021-03-28,Passaic,New Jersey,34031,63547,1779
95956,2021-03-28,Salem,New Jersey,34033,5147,169
95957,2021-03-28,Somerset,New Jersey,34035,26325,804
95958,2021-03-28,Sussex,New Jersey,34037,11264,283
95959,2021-03-28,Union,New Jersey,34039,63418,1847
95961,2021-03-28,Warren,New Jersey,34041,8281,226
95960,2021-03-28,Unknown,New Jersey,,1138,0
