,date,county,state,fips,cases,deaths
94471,2021-03-28,Alachua,Florida,12001,23273,258
94472,2021-03-28,Baker,Florida,12003,3352,59
94473,2021-03-28,Bay,Florida,12005,19473,373
94474,2021-03-28,Bradford,Florida,12007,2916,54
94475,2021-03-28,Brevard,Florida,12009,36951,804
94476,2021-03-28,Broward,Florida,12011,212641,2624
94477,2021-03-28,Calhoun,Florida,12013,1655,42
94478,2021-03-28,Charlotte,Florida,12015,11436,390
94479,2021-03-28,Citrus,Florida,12017,10266,428
94480,2021-03-28,Clay,Florida,12019,17315,325
94481,2021-03-28,Collier,Florida,12021,32253,492
94482,2021-03-28,Columbia,Florida,12023,7826,162
94483,2021-03-28,DeSoto,Florida,12027,4056,83
94484,2021-03-28,Dixie,Florida,12029,1549,23
94485,2021-03-28,Duval,Florida,12031,92242,1295
94486,2021-03-28,Escambia,Florida,12033,34779,664
94487,2021-03-28,Flagler,Florida,12035,6618,96
94488,2021-03-28,Franklin,Florida,12037,1294,16
94489,2021-03-28,Gadsden,Florida,12039,5531,89
94490,2021-03-28,Gilchrist,Florida,12041,1483,37
94491,2021-03-28,Glades,Florida,12043,924,19
94492,2021-03-28,Gulf,Florida,12045,1913,41
94493,2021-03-28,Hamilton,Florida,12047,1586,23
94494,2021-03-28,Hardee,Florida,12049,2893,37
94495,2021-03-28,Hendry,Florida,12051,4458,77
94496,2021-03-28,Hernando,Florida,12053,12296,439
94497,2021-03-28,Highlands,Florida,12055,7615,317
94498,2021-03-28,Hillsborough,Florida,12057,120680,1602
94499,2021-03-28,Holmes,Florida,12059,2210,46
94500,2021-03-28,Indian River,Florida,12061,11663,280
94501,2021-03-28,Jackson,Florida,12063,6049,154
94502,2021-03-28,Jefferson,Florida,12065,1426,24
94503,2021-03-28,Lafayette,Florida,12067,1606,25
94504,2021-03-28,Lake,Florida,12069,26470,600
94505,2021-03-28,Lee,Florida,12071,62142,910
94506,2021-03-28,Leon,Florida,12073,30241,301
94507,2021-03-28,Levy,Florida,12075,3070,43
94508,2021-03-28,Liberty,Florida,12077,1052,16
94509,2021-03-28,Madison,Florida,12079,2030,43
94510,2021-03-28,Manatee,Florida,12081,34567,633
94511,2021-03-28,Marion,Florida,12083,28926,916
94512,2021-03-28,Martin,Florida,12085,11299,302
94513,2021-03-28,Miami-Dade,Florida,12086,442336,5814
94514,2021-03-28,Monroe,Florida,12087,6382,48
94515,2021-03-28,Nassau,Florida,12089,7962,122
94516,2021-03-28,Okaloosa,Florida,12091,19718,351
94517,2021-03-28,Okeechobee,Florida,12093,3720,84
94518,2021-03-28,Orange,Florida,12095,122799,1174
94519,2021-03-28,Osceola,Florida,12097,39356,481
94520,2021-03-28,Palm Beach,Florida,12099,130725,2635
94521,2021-03-28,Pasco,Florida,12101,36074,687
94522,2021-03-28,Pinellas,Florida,12103,71696,1543
94523,2021-03-28,Polk,Florida,12105,60765,1237
94524,2021-03-28,Putnam,Florida,12107,6016,135
94528,2021-03-28,St. Johns,Florida,12109,21062,202
94529,2021-03-28,St. Lucie,Florida,12111,23868,584
94525,2021-03-28,Santa Rosa,Florida,12113,17702,278
94526,2021-03-28,Sarasota,Florida,12115,29096,785
94527,2021-03-28,Seminole,Florida,12117,29751,463
94530,2021-03-28,Sumter,Florida,12119,8751,244
94531,2021-03-28,Suwannee,Florida,12121,5210,135
94532,2021-03-28,Taylor,Florida,12123,2694,45
94533,2021-03-28,Union,Florida,12125,1772,70
94535,2021-03-28,Volusia,Florida,12127,37763,711
94536,2021-03-28,Wakulla,Florida,12129,3241,55
94537,2021-03-28,Walton,Florida,12131,7299,83
94538,2021-03-28,Washington,Florida,12133,2669,49
94534,2021-03-28,Unknown,Florida,,3545,0
