,date,county,state,fips,cases,deaths
95392,2021-03-28,Alcona,Michigan,26001,459,25
95393,2021-03-28,Alger,Michigan,26003,594,5
95394,2021-03-28,Allegan,Michigan,26005,8048,118
95395,2021-03-28,Alpena,Michigan,26007,1575,48
95396,2021-03-28,Antrim,Michigan,26009,1380,20
95397,2021-03-28,Arenac,Michigan,26011,792,27
95398,2021-03-28,Baraga,Michigan,26013,794,34
95399,2021-03-28,Barry,Michigan,26015,4117,50
95400,2021-03-28,Bay,Michigan,26017,8134,302
95401,2021-03-28,Benzie,Michigan,26019,993,32
95402,2021-03-28,Berrien,Michigan,26021,12603,250
95403,2021-03-28,Branch,Michigan,26023,4817,111
95404,2021-03-28,Calhoun,Michigan,26025,10896,246
95405,2021-03-28,Cass,Michigan,26027,4494,68
95406,2021-03-28,Charlevoix,Michigan,26029,1398,13
95407,2021-03-28,Cheboygan,Michigan,26031,1228,38
95408,2021-03-28,Chippewa,Michigan,26033,5082,46
95409,2021-03-28,Clare,Michigan,26035,1698,69
95410,2021-03-28,Clinton,Michigan,26037,5757,75
95411,2021-03-28,Crawford,Michigan,26039,693,5
95412,2021-03-28,Delta,Michigan,26041,3267,86
95413,2021-03-28,Dickinson,Michigan,26043,2426,71
95414,2021-03-28,Eaton,Michigan,26045,7257,160
95415,2021-03-28,Emmet,Michigan,26047,1957,39
95416,2021-03-28,Genesee,Michigan,26049,29401,774
95417,2021-03-28,Gladwin,Michigan,26051,1586,43
95418,2021-03-28,Gogebic,Michigan,26053,1320,49
95419,2021-03-28,Grand Traverse,Michigan,26055,4848,77
95420,2021-03-28,Gratiot,Michigan,26057,5807,109
95421,2021-03-28,Hillsdale,Michigan,26059,3604,79
95422,2021-03-28,Houghton,Michigan,26061,2807,39
95423,2021-03-28,Huron,Michigan,26063,2835,62
95424,2021-03-28,Ingham,Michigan,26065,18753,298
95425,2021-03-28,Ionia,Michigan,26067,7464,79
95426,2021-03-28,Iosco,Michigan,26069,1348,67
95427,2021-03-28,Iron,Michigan,26071,933,51
95428,2021-03-28,Isabella,Michigan,26073,4326,77
95429,2021-03-28,Jackson,Michigan,26075,16200,263
95430,2021-03-28,Kalamazoo,Michigan,26077,16947,328
95431,2021-03-28,Kalkaska,Michigan,26079,746,15
95432,2021-03-28,Kent,Michigan,26081,55436,735
95433,2021-03-28,Keweenaw,Michigan,26083,155,2
95434,2021-03-28,Lake,Michigan,26085,414,11
95435,2021-03-28,Lapeer,Michigan,26087,6646,138
95436,2021-03-28,Leelanau,Michigan,26089,977,15
95437,2021-03-28,Lenawee,Michigan,26091,8303,136
95438,2021-03-28,Livingston,Michigan,26093,11911,154
95439,2021-03-28,Luce,Michigan,26095,1106,2
95440,2021-03-28,Mackinac,Michigan,26097,480,3
95441,2021-03-28,Macomb,Michigan,26099,69538,2025
95442,2021-03-28,Manistee,Michigan,26101,1621,23
95443,2021-03-28,Marquette,Michigan,26103,5018,57
95444,2021-03-28,Mason,Michigan,26105,1333,27
95445,2021-03-28,Mecosta,Michigan,26107,2181,22
95446,2021-03-28,Menominee,Michigan,26109,1923,41
95447,2021-03-28,Midland,Michigan,26111,5490,68
95448,2021-03-28,Missaukee,Michigan,26113,1046,20
95449,2021-03-28,Monroe,Michigan,26115,11197,212
95450,2021-03-28,Montcalm,Michigan,26117,5968,96
95451,2021-03-28,Montmorency,Michigan,26119,387,18
95452,2021-03-28,Muskegon,Michigan,26121,13179,318
95453,2021-03-28,Newaygo,Michigan,26123,3257,54
95454,2021-03-28,Oakland,Michigan,26125,84984,2054
95455,2021-03-28,Oceana,Michigan,26127,1973,51
95456,2021-03-28,Ogemaw,Michigan,26129,1162,34
95457,2021-03-28,Ontonagon,Michigan,26131,431,21
95458,2021-03-28,Osceola,Michigan,26133,1248,23
95459,2021-03-28,Oscoda,Michigan,26135,441,20
95460,2021-03-28,Otsego,Michigan,26137,1831,28
95461,2021-03-28,Ottawa,Michigan,26139,24182,361
95462,2021-03-28,Presque Isle,Michigan,26141,725,28
95463,2021-03-28,Roscommon,Michigan,26143,1458,39
95464,2021-03-28,Saginaw,Michigan,26145,17059,542
95468,2021-03-28,St. Clair,Michigan,26147,11384,273
95469,2021-03-28,St. Joseph,Michigan,26149,5104,90
95465,2021-03-28,Sanilac,Michigan,26151,2774,82
95466,2021-03-28,Schoolcraft,Michigan,26153,280,5
95467,2021-03-28,Shiawassee,Michigan,26155,4288,84
95470,2021-03-28,Tuscola,Michigan,26157,3815,140
95472,2021-03-28,Van Buren,Michigan,26159,5447,99
95473,2021-03-28,Washtenaw,Michigan,26161,20950,257
95474,2021-03-28,Wayne,Michigan,26163,114868,4246
95475,2021-03-28,Wexford,Michigan,26165,1970,24
95471,2021-03-28,Unknown,Michigan,,0,12
