,date,county,state,fips,cases,yest,diff
97247,2021-03-28,Barbour,West Virginia,54001,1313,1313,0
97248,2021-03-28,Berkeley,West Virginia,54003,10568,10520,48
97249,2021-03-28,Boone,West Virginia,54005,1734,1731,3
97250,2021-03-28,Braxton,West Virginia,54007,833,832,1
97251,2021-03-28,Brooke,West Virginia,54009,2060,2058,2
97252,2021-03-28,Cabell,West Virginia,54011,8359,8352,7
97253,2021-03-28,Calhoun,West Virginia,54013,242,242,0
97254,2021-03-28,Clay,West Virginia,54015,389,388,1
97255,2021-03-28,Doddridge,West Virginia,54017,512,512,0
97256,2021-03-28,Fayette,West Virginia,54019,2953,2941,12
97257,2021-03-28,Gilmer,West Virginia,54021,728,728,0
97258,2021-03-28,Grant,West Virginia,54023,1163,1163,0
97259,2021-03-28,Greenbrier,West Virginia,54025,2485,2484,1
97260,2021-03-28,Hampshire,West Virginia,54027,1604,1601,3
97261,2021-03-28,Hancock,West Virginia,54029,2627,2627,0
97262,2021-03-28,Hardy,West Virginia,54031,1381,1379,2
97263,2021-03-28,Harrison,West Virginia,54033,5115,5103,12
97264,2021-03-28,Jackson,West Virginia,54035,1764,1762,2
97265,2021-03-28,Jefferson,West Virginia,54037,3963,3952,11
97266,2021-03-28,Kanawha,West Virginia,54039,12944,12912,32
97267,2021-03-28,Lewis,West Virginia,54041,1093,1091,2
97268,2021-03-28,Lincoln,West Virginia,54043,1351,1349,2
97269,2021-03-28,Logan,West Virginia,54045,2930,2924,6
97273,2021-03-28,McDowell,West Virginia,54047,1407,1407,0
97270,2021-03-28,Marion,West Virginia,54049,3896,3895,1
97271,2021-03-28,Marshall,West Virginia,54051,3167,3163,4
97272,2021-03-28,Mason,West Virginia,54053,1859,1856,3
97274,2021-03-28,Mercer,West Virginia,54055,4372,4366,6
97275,2021-03-28,Mineral,West Virginia,54057,2632,2629,3
97276,2021-03-28,Mingo,West Virginia,54059,2292,2284,8
97277,2021-03-28,Monongalia,West Virginia,54061,8612,8587,25
97278,2021-03-28,Monroe,West Virginia,54063,1011,1011,0
97279,2021-03-28,Morgan,West Virginia,54065,1004,1001,3
97280,2021-03-28,Nicholas,West Virginia,54067,1369,1364,5
97281,2021-03-28,Ohio,West Virginia,54069,3813,3810,3
97282,2021-03-28,Pendleton,West Virginia,54071,659,652,7
97283,2021-03-28,Pleasants,West Virginia,54073,819,819,0
97284,2021-03-28,Pocahontas,West Virginia,54075,615,615,0
97285,2021-03-28,Preston,West Virginia,54077,2701,2700,1
97286,2021-03-28,Putnam,West Virginia,54079,4506,4497,9
97287,2021-03-28,Raleigh,West Virginia,54081,5411,5377,34
97288,2021-03-28,Randolph,West Virginia,54083,2449,2449,0
97289,2021-03-28,Ritchie,West Virginia,54085,639,639,0
97290,2021-03-28,Roane,West Virginia,54087,520,518,2
97291,2021-03-28,Summers,West Virginia,54089,723,723,0
97292,2021-03-28,Taylor,West Virginia,54091,1143,1143,0
97293,2021-03-28,Tucker,West Virginia,54093,516,516,0
97294,2021-03-28,Tyler,West Virginia,54095,657,657,0
97295,2021-03-28,Upshur,West Virginia,54097,1770,1769,1
97296,2021-03-28,Wayne,West Virginia,54099,2737,2729,8
97297,2021-03-28,Webster,West Virginia,54101,441,441,0
97298,2021-03-28,Wetzel,West Virginia,54103,1158,1156,2
97299,2021-03-28,Wirt,West Virginia,54105,368,368,0
97300,2021-03-28,Wood,West Virginia,54107,7422,7404,18
97301,2021-03-28,Wyoming,West Virginia,54109,1814,1807,7
