,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-28,Barnstable,Massachusetts,25001,11891,441,0.019,0.007,0.026,0.109,0.839
1,2021-03-28,Berkshire,Massachusetts,25003,5421,275,0.03,0.004,0.049,0.082,0.834
2,2021-03-28,Bristol,Massachusetts,25005,59378,1628,0.016,0.02,0.056,0.161,0.747
3,2021-03-28,Dukes,Massachusetts,25007,936,0,0.006,0.01,0.037,0.16,0.786
4,2021-03-28,Essex,Massachusetts,25009,88703,2282,0.023,0.01,0.047,0.131,0.788
5,2021-03-28,Franklin,Massachusetts,25011,2190,107,0.043,0.011,0.028,0.156,0.762
6,2021-03-28,Hampden,Massachusetts,25013,45378,1440,0.013,0.017,0.055,0.13,0.786
7,2021-03-28,Hampshire,Massachusetts,25015,8240,282,0.011,0.006,0.017,0.109,0.857
8,2021-03-28,Middlesex,Massachusetts,25017,121081,3632,0.023,0.011,0.041,0.127,0.798
9,2021-03-28,Nantucket,Massachusetts,25019,1280,0,0.015,0.003,0.034,0.156,0.792
10,2021-03-28,Norfolk,Massachusetts,25021,49468,1716,0.02,0.015,0.035,0.125,0.805
11,2021-03-28,Plymouth,Massachusetts,25023,43704,1373,0.014,0.017,0.045,0.112,0.812
12,2021-03-28,Suffolk,Massachusetts,25025,83962,1783,0.02,0.007,0.049,0.136,0.788
13,2021-03-28,Worcester,Massachusetts,25027,69904,2144,0.02,0.027,0.043,0.142,0.768
14,2021-03-28,Unknown,Massachusetts,,37995,12,,,,,
