,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-28,Albany,New York,36001,22418,340,0.006,0.012,0.052,0.142,0.788
1,2021-03-28,Allegany,New York,36003,3011,82,0.062,0.015,0.028,0.124,0.771
2,2021-03-28,Broome,New York,36007,16440,343,0.044,0.028,0.051,0.066,0.812
3,2021-03-28,Cattaraugus,New York,36009,4746,79,0.015,0.013,0.024,0.156,0.793
4,2021-03-28,Cayuga,New York,36011,5592,90,0,0.033,0.072,0.162,0.732
5,2021-03-28,Chautauqua,New York,36013,7854,130,0.029,0.024,0.038,0.206,0.703
6,2021-03-28,Chemung,New York,36015,6781,131,0.012,0.046,0.092,0.256,0.594
7,2021-03-28,Chenango,New York,36017,2771,72,0.048,0.045,0.015,0.156,0.735
8,2021-03-28,Clinton,New York,36019,4128,30,0.017,0.024,0.102,0.084,0.773
9,2021-03-28,Columbia,New York,36021,3656,97,0.014,0.004,0.029,0.104,0.848
10,2021-03-28,Cortland,New York,36023,3383,60,0.001,0.062,0.015,0.118,0.803
11,2021-03-28,Delaware,New York,36025,1879,34,0.057,0.053,0.034,0.112,0.744
12,2021-03-28,Dutchess,New York,36027,25671,425,0.007,0.009,0.031,0.099,0.854
13,2021-03-28,Erie,New York,36029,72732,1648,0.018,0.014,0.04,0.161,0.766
14,2021-03-28,Essex,New York,36031,1440,26,0.05,0.05,0.057,0.107,0.736
15,2021-03-28,Franklin,New York,36033,2284,12,0.026,0.027,0.117,0.097,0.733
16,2021-03-28,Fulton,New York,36035,3731,85,0.078,0.015,0.06,0.118,0.729
17,2021-03-28,Genesee,New York,36037,4752,121,0.001,0.017,0.015,0.187,0.781
18,2021-03-28,Greene,New York,36039,2934,73,0.022,0.014,0.03,0.146,0.788
19,2021-03-28,Hamilton,New York,36041,292,2,0.042,0.024,0.053,0.229,0.653
20,2021-03-28,Herkimer,New York,36043,4754,107,0.015,0.026,0.042,0.158,0.758
21,2021-03-28,Jefferson,New York,36045,5191,63,0.008,0.058,0.038,0.116,0.78
22,2021-03-28,Lewis,New York,36049,2285,33,0.069,0.036,0.02,0.11,0.765
23,2021-03-28,Livingston,New York,36051,3777,58,0.011,0.034,0.009,0.111,0.835
24,2021-03-28,Madison,New York,36053,4081,85,0.003,0.015,0.043,0.107,0.832
25,2021-03-28,Monroe,New York,36055,56247,1017,0.018,0.012,0.056,0.129,0.785
26,2021-03-28,Montgomery,New York,36057,3529,112,0.102,0.005,0.054,0.09,0.749
27,2021-03-28,Nassau,New York,36059,165785,3034,0.017,0.018,0.043,0.142,0.779
28,2021-03-28,Niagara,New York,36063,16354,328,0.001,0.028,0.037,0.204,0.73
29,2021-03-28,Oneida,New York,36065,20734,493,0.016,0.025,0.033,0.153,0.774
30,2021-03-28,Onondaga,New York,36067,34062,652,0.019,0.008,0.054,0.163,0.756
31,2021-03-28,Ontario,New York,36069,6283,90,0.001,0.012,0.031,0.107,0.849
32,2021-03-28,Orange,New York,36071,42550,669,0.023,0.008,0.042,0.18,0.746
33,2021-03-28,Orleans,New York,36073,2574,82,0.001,0.033,0.059,0.213,0.693
34,2021-03-28,Oswego,New York,36075,6553,89,0.017,0.003,0.094,0.119,0.766
35,2021-03-28,Otsego,New York,36077,2860,46,0.032,0.065,0.027,0.096,0.779
36,2021-03-28,Putnam,New York,36079,9391,90,0.003,0.018,0.022,0.105,0.852
37,2021-03-28,Rensselaer,New York,36083,9901,133,0.018,0.018,0.073,0.14,0.751
38,2021-03-28,Rockland,New York,36087,43130,714,0.011,0.018,0.054,0.195,0.722
39,2021-03-28,St. Lawrence,New York,36089,5905,94,0.027,0.029,0.095,0.149,0.701
40,2021-03-28,Saratoga,New York,36091,13217,154,0.02,0.012,0.062,0.156,0.751
41,2021-03-28,Schenectady,New York,36093,11717,187,0.04,0.007,0.051,0.06,0.841
42,2021-03-28,Schoharie,New York,36095,1392,14,0.007,0.02,0.04,0.108,0.825
43,2021-03-28,Schuyler,New York,36097,921,12,0.01,0.009,0.071,0.239,0.67
44,2021-03-28,Seneca,New York,36099,1777,56,0.001,0.012,0.042,0.082,0.864
45,2021-03-28,Steuben,New York,36101,5870,140,0.036,0.031,0.057,0.201,0.674
46,2021-03-28,Suffolk,New York,36103,180321,3232,0.04,0.019,0.053,0.106,0.782
47,2021-03-28,Sullivan,New York,36105,5421,64,0.024,0.03,0.043,0.085,0.817
48,2021-03-28,Tioga,New York,36107,3097,57,0.019,0.011,0.018,0.114,0.839
49,2021-03-28,Tompkins,New York,36109,3852,49,0.012,0.01,0.046,0.098,0.833
50,2021-03-28,Ulster,New York,36111,11787,236,0.014,0.023,0.045,0.1,0.818
51,2021-03-28,Warren,New York,36113,3140,55,0.026,0.018,0.104,0.13,0.723
52,2021-03-28,Washington,New York,36115,2637,55,0.026,0.027,0.135,0.138,0.673
53,2021-03-28,Wayne,New York,36117,4795,66,0.001,0.016,0.061,0.132,0.789
54,2021-03-28,Westchester,New York,36119,118504,2190,0.025,0.018,0.044,0.115,0.798
55,2021-03-28,Wyoming,New York,36121,3051,49,0.001,0.024,0.008,0.107,0.861
56,2021-03-28,Yates,New York,36123,1052,26,0,0.006,0.023,0.087,0.884
57,2021-03-28,New York City,New York,,834198,31026,,,,,
