,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-28,Alamance,North Carolina,37001,16638,239,0.04,0.073,0.126,0.175,0.586
1,2021-03-28,Alexander,North Carolina,37003,4080,82,0.027,0.023,0.103,0.272,0.575
2,2021-03-28,Alleghany,North Carolina,37005,939,5,0.153,0.067,0.067,0.21,0.504
3,2021-03-28,Anson,North Carolina,37007,2414,55,0.053,0.062,0.08,0.163,0.641
4,2021-03-28,Ashe,North Carolina,37009,1950,40,0.149,0.026,0.083,0.287,0.455
5,2021-03-28,Avery,North Carolina,37011,1958,20,0.096,0.01,0.212,0.173,0.509
6,2021-03-28,Beaufort,North Carolina,37013,4439,88,0.037,0.08,0.041,0.219,0.623
7,2021-03-28,Bertie,North Carolina,37015,1693,42,0.1,0.04,0.064,0.214,0.582
8,2021-03-28,Bladen,North Carolina,37017,3087,41,0.073,0.023,0.076,0.104,0.724
9,2021-03-28,Brunswick,North Carolina,37019,8503,142,0.024,0.018,0.036,0.248,0.673
10,2021-03-28,Buncombe,North Carolina,37021,16280,306,0.009,0.023,0.044,0.23,0.693
11,2021-03-28,Burke,North Carolina,37023,9503,146,0.091,0.056,0.124,0.189,0.54
12,2021-03-28,Cabarrus,North Carolina,37025,19495,240,0.04,0.022,0.092,0.27,0.576
13,2021-03-28,Caldwell,North Carolina,37027,8922,100,0.028,0.031,0.072,0.199,0.67
14,2021-03-28,Camden,North Carolina,37029,620,5,0.091,0.025,0.121,0.188,0.575
15,2021-03-28,Carteret,North Carolina,37031,4648,45,0.01,0.067,0.167,0.197,0.56
16,2021-03-28,Caswell,North Carolina,37033,2047,25,0.06,0.035,0.199,0.179,0.527
17,2021-03-28,Catawba,North Carolina,37035,18102,291,0.035,0.07,0.13,0.214,0.551
18,2021-03-28,Chatham,North Carolina,37037,4326,80,0.007,0.025,0.063,0.139,0.766
19,2021-03-28,Cherokee,North Carolina,37039,2218,20,0.085,0.109,0.101,0.147,0.557
20,2021-03-28,Chowan,North Carolina,37041,1395,22,0.044,0.011,0.152,0.296,0.497
21,2021-03-28,Clay,North Carolina,37043,679,18,0.099,0.091,0.095,0.169,0.546
22,2021-03-28,Cleveland,North Carolina,37045,10801,218,0.062,0.121,0.094,0.151,0.573
23,2021-03-28,Columbus,North Carolina,37047,6104,149,0.179,0.043,0.113,0.155,0.511
24,2021-03-28,Craven,North Carolina,37049,8811,119,0.034,0.068,0.212,0.215,0.47
25,2021-03-28,Cumberland,North Carolina,37051,25555,290,0.028,0.047,0.1,0.175,0.649
26,2021-03-28,Currituck,North Carolina,37053,1454,15,0.157,0.021,0.131,0.167,0.524
27,2021-03-28,Dare,North Carolina,37055,1964,8,0.028,0.005,0.102,0.194,0.671
