,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-28,Accomack,Virginia,51001,2703,37,0.001,0.019,0.055,0.1,0.824
1,2021-03-28,Albemarle,Virginia,51003,5258,76,0.023,0.022,0.054,0.093,0.81
2,2021-03-28,Alleghany,Virginia,51005,1272,49,0.145,0.034,0.123,0.174,0.525
3,2021-03-28,Amelia,Virginia,51007,818,28,0.013,0.069,0.116,0.13,0.672
4,2021-03-28,Amherst,Virginia,51009,2781,33,0.064,0.033,0.074,0.204,0.625
5,2021-03-28,Appomattox,Virginia,51011,1475,23,0.063,0.018,0.105,0.204,0.61
6,2021-03-28,Arlington,Virginia,51013,14126,245,0.01,0.018,0.035,0.187,0.75
7,2021-03-28,Augusta,Virginia,51015,5380,66,0.029,0.037,0.061,0.173,0.701
8,2021-03-28,Bath,Virginia,51017,251,10,0.099,0.045,0.121,0.165,0.57
9,2021-03-28,Bedford,Virginia,51019,6048,97,0.052,0.09,0.115,0.248,0.495
10,2021-03-28,Bland,Virginia,51021,639,10,0.081,0.114,0.2,0.166,0.44
11,2021-03-28,Botetourt,Virginia,51023,2398,34,0.043,0.079,0.106,0.221,0.551
12,2021-03-28,Brunswick,Virginia,51025,1252,20,0.006,0.003,0.158,0.145,0.688
13,2021-03-28,Buchanan,Virginia,51027,1355,36,0.037,0.099,0.219,0.181,0.463
14,2021-03-28,Buckingham,Virginia,51029,2063,28,0.02,0.01,0.124,0.132,0.714
15,2021-03-28,Campbell,Virginia,51031,4193,81,0.07,0.04,0.083,0.222,0.585
16,2021-03-28,Caroline,Virginia,51033,1984,31,0.047,0.032,0.031,0.14,0.75
17,2021-03-28,Carroll,Virginia,51035,2240,65,0.064,0.073,0.084,0.285,0.496
18,2021-03-28,Charles City,Virginia,51036,445,15,0.017,0.02,0.103,0.177,0.683
19,2021-03-28,Charlotte,Virginia,51037,794,16,0.084,0.025,0.148,0.133,0.61
20,2021-03-28,Chesterfield,Virginia,51041,25271,393,0.026,0.03,0.08,0.216,0.649
21,2021-03-28,Clarke,Virginia,51043,885,18,0.013,0.036,0.057,0.154,0.74
22,2021-03-28,Craig,Virginia,51045,269,5,0.017,0.022,0.148,0.182,0.632
23,2021-03-28,Culpeper,Virginia,51047,4258,56,0.053,0.068,0.013,0.213,0.653
24,2021-03-28,Cumberland,Virginia,51049,416,9,0.012,0.055,0.098,0.137,0.699
25,2021-03-28,Dickenson,Virginia,51051,904,15,0.031,0.129,0.129,0.182,0.528
26,2021-03-28,Dinwiddie,Virginia,51053,1963,42,0.022,0.016,0.104,0.193,0.664
27,2021-03-28,Essex,Virginia,51057,698,8,0.016,0.081,0.181,0.16,0.563
28,2021-03-28,Fairfax,Virginia,51059,71049,1036,0.018,0.016,0.054,0.163,0.748
29,2021-03-28,Fauquier,Virginia,51061,4234,61,0.04,0.013,0.042,0.133,0.772
30,2021-03-28,Floyd,Virginia,51063,790,20,0.079,0.063,0.092,0.256,0.51
31,2021-03-28,Fluvanna,Virginia,51065,1565,17,0.037,0.014,0.077,0.1,0.772
32,2021-03-28,Franklin,Virginia,51067,3825,71,0.074,0.098,0.069,0.189,0.57
33,2021-03-28,Frederick,Virginia,51069,7193,94,0.026,0.048,0.048,0.264,0.614
34,2021-03-28,Giles,Virginia,51071,1149,18,0.066,0.09,0.14,0.137,0.567
35,2021-03-28,Gloucester,Virginia,51073,2042,45,0.003,0.004,0.035,0.234,0.724
36,2021-03-28,Goochland,Virginia,51075,1306,21,0.034,0.043,0.065,0.097,0.761
37,2021-03-28,Grayson,Virginia,51077,1213,31,0.141,0.065,0.07,0.196,0.527
38,2021-03-28,Greene,Virginia,51079,1116,15,0.011,0.038,0.052,0.153,0.747
39,2021-03-28,Greensville,Virginia,51081,1514,24,0.014,0.002,0.145,0.158,0.681
40,2021-03-28,Halifax,Virginia,51083,2655,72,0.092,0.028,0.072,0.165,0.643
41,2021-03-28,Hanover,Virginia,51085,7247,147,0.043,0.052,0.087,0.25,0.568
42,2021-03-28,Henrico,Virginia,51087,22987,568,0.04,0.037,0.071,0.191,0.662
43,2021-03-28,Henry,Virginia,51089,4373,120,0.063,0.085,0.132,0.154,0.566
44,2021-03-28,Highland,Virginia,51091,106,1,0.059,0.041,0.103,0.197,0.599
45,2021-03-28,Isle of Wight,Virginia,51093,2902,59,0.039,0.055,0.059,0.277,0.569
46,2021-03-28,James City,Virginia,51095,4239,69,0.006,0.008,0.005,0.231,0.75
47,2021-03-28,King and Queen,Virginia,51097,352,8,0.007,0.041,0.149,0.191,0.612
48,2021-03-28,King George,Virginia,51099,1516,18,0.151,0.044,0.086,0.053,0.666
49,2021-03-28,King William,Virginia,51101,1066,10,0.012,0.072,0.201,0.169,0.546
50,2021-03-28,Lancaster,Virginia,51103,683,15,0.001,0.022,0.121,0.178,0.678
51,2021-03-28,Lee,Virginia,51105,2357,45,0.107,0.135,0.072,0.104,0.582
52,2021-03-28,Loudoun,Virginia,51107,25089,268,0.014,0.012,0.038,0.173,0.763
53,2021-03-28,Louisa,Virginia,51109,1782,27,0.025,0.045,0.036,0.146,0.748
54,2021-03-28,Lunenburg,Virginia,51111,717,10,0.068,0.006,0.134,0.143,0.649
55,2021-03-28,Madison,Virginia,51113,559,15,0.017,0.097,0.064,0.154,0.668
56,2021-03-28,Mathews,Virginia,51115,575,12,0.001,0.001,0.049,0.19,0.76
57,2021-03-28,Mecklenburg,Virginia,51117,2136,61,0.063,0.022,0.128,0.14,0.648
58,2021-03-28,Middlesex,Virginia,51119,552,18,0.001,0.004,0.103,0.237,0.654
59,2021-03-28,Montgomery,Virginia,51121,8730,86,0.056,0.042,0.09,0.171,0.64
60,2021-03-28,Nelson,Virginia,51125,861,12,0.011,0.015,0.106,0.167,0.701
