,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-28,Bernalillo,New Mexico,35001,54495,901,0.036,0.014,0.057,0.135,0.758
1,2021-03-28,Catron,New Mexico,35003,83,5,0.054,0.039,0.036,0.109,0.762
2,2021-03-28,Chaves,New Mexico,35005,8958,163,0.074,0.04,0.108,0.144,0.634
3,2021-03-28,Cibola,New Mexico,35006,3458,106,0.003,0.059,0.014,0.085,0.839
4,2021-03-28,Colfax,New Mexico,35007,872,47,0.041,0.019,0.091,0.106,0.743
5,2021-03-28,Curry,New Mexico,35009,5033,72,0.011,0.129,0.111,0.209,0.54
6,2021-03-28,De Baca,New Mexico,35011,133,1,0.036,0.069,0.085,0.098,0.712
7,2021-03-28,Doña Ana,New Mexico,35013,23975,417,0.011,0.044,0.036,0.097,0.812
8,2021-03-28,Eddy,New Mexico,35015,6656,121,0.2,0.07,0.092,0.239,0.399
9,2021-03-28,Grant,New Mexico,35017,1613,35,0.043,0.031,0.15,0.205,0.572
10,2021-03-28,Guadalupe,New Mexico,35019,627,9,0.014,0.049,0.072,0.098,0.766
11,2021-03-28,Harding,New Mexico,35021,9,0,0.057,0.152,0.062,0.115,0.614
12,2021-03-28,Hidalgo,New Mexico,35023,352,9,0.056,0.037,0.186,0.153,0.569
13,2021-03-28,Lea,New Mexico,35025,8946,159,0.112,0.024,0.115,0.331,0.418
14,2021-03-28,Lincoln,New Mexico,35027,1586,17,0.04,0.012,0.055,0.162,0.731
15,2021-03-28,Los Alamos,New Mexico,35028,496,6,0.001,0.041,0.076,0.173,0.709
16,2021-03-28,Luna,New Mexico,35029,3226,84,0.105,0.046,0.024,0.11,0.715
17,2021-03-28,McKinley,New Mexico,35031,12138,455,0.01,0.06,0.008,0.202,0.721
18,2021-03-28,Mora,New Mexico,35033,168,6,0.002,0.027,0.067,0.098,0.806
19,2021-03-28,Otero,New Mexico,35035,4707,71,0.074,0.03,0.143,0.158,0.595
20,2021-03-28,Quay,New Mexico,35037,427,8,0.049,0.152,0.07,0.159,0.571
21,2021-03-28,Rio Arriba,New Mexico,35039,3469,73,0.007,0.054,0.102,0.162,0.675
22,2021-03-28,Roosevelt,New Mexico,35041,1863,53,0.009,0.154,0.089,0.146,0.602
23,2021-03-28,Sandoval,New Mexico,35043,11295,220,0.017,0.015,0.096,0.11,0.762
24,2021-03-28,San Juan,New Mexico,35045,13720,460,0.057,0.015,0.118,0.255,0.555
25,2021-03-28,San Miguel,New Mexico,35047,1313,13,0.004,0.02,0.057,0.119,0.8
26,2021-03-28,Santa Fe,New Mexico,35049,10049,142,0.008,0.016,0.031,0.143,0.803
27,2021-03-28,Sierra,New Mexico,35051,710,45,0.03,0.039,0.033,0.239,0.659
28,2021-03-28,Socorro,New Mexico,35053,1242,56,0.002,0.008,0.05,0.193,0.746
29,2021-03-28,Taos,New Mexico,35055,1608,50,0.006,0.041,0.055,0.113,0.785
30,2021-03-28,Torrance,New Mexico,35057,722,12,0.097,0.005,0.035,0.167,0.696
31,2021-03-28,Union,New Mexico,35059,411,9,0.12,0.118,0.127,0.242,0.393
32,2021-03-28,Valencia,New Mexico,35061,6684,102,0.006,0.009,0.143,0.195,0.648
33,2021-03-28,Unknown,New Mexico,,4,0,,,,,
