,date,county,state,fips,cases,deaths
95558,2021-03-26,Adams,Mississippi,28001,2413,81
95559,2021-03-26,Alcorn,Mississippi,28003,2948,63
95560,2021-03-26,Amite,Mississippi,28005,1178,37
95561,2021-03-26,Attala,Mississippi,28007,2126,73
95562,2021-03-26,Benton,Mississippi,28009,964,25
95563,2021-03-26,Bolivar,Mississippi,28011,4734,125
95564,2021-03-26,Calhoun,Mississippi,28013,1617,30
95565,2021-03-26,Carroll,Mississippi,28015,1205,25
95566,2021-03-26,Chickasaw,Mississippi,28017,2033,55
95567,2021-03-26,Choctaw,Mississippi,28019,723,16
95568,2021-03-26,Claiborne,Mississippi,28021,1007,30
95569,2021-03-26,Clarke,Mississippi,28023,1742,75
95570,2021-03-26,Clay,Mississippi,28025,1816,54
95571,2021-03-26,Coahoma,Mississippi,28027,2874,75
95572,2021-03-26,Copiah,Mississippi,28029,2874,61
95573,2021-03-26,Covington,Mississippi,28031,2530,80
95574,2021-03-26,DeSoto,Mississippi,28033,20426,246
95575,2021-03-26,Forrest,Mississippi,28035,7460,143
95576,2021-03-26,Franklin,Mississippi,28037,802,22
95577,2021-03-26,George,Mississippi,28039,2362,46
95578,2021-03-26,Greene,Mississippi,28041,1293,33
95579,2021-03-26,Grenada,Mississippi,28043,2525,80
95580,2021-03-26,Hancock,Mississippi,28045,3658,84
95581,2021-03-26,Harrison,Mississippi,28047,17293,298
95582,2021-03-26,Hinds,Mississippi,28049,19604,401
95583,2021-03-26,Holmes,Mississippi,28051,1847,71
95584,2021-03-26,Humphreys,Mississippi,28053,941,30
95585,2021-03-26,Issaquena,Mississippi,28055,168,6
95586,2021-03-26,Itawamba,Mississippi,28057,2941,76
95587,2021-03-26,Jackson,Mississippi,28059,12985,240
95588,2021-03-26,Jasper,Mississippi,28061,2186,47
95589,2021-03-26,Jefferson,Mississippi,28063,640,27
95590,2021-03-26,Jefferson Davis,Mississippi,28065,1040,32
95591,2021-03-26,Jones,Mississippi,28067,8233,156
95592,2021-03-26,Kemper,Mississippi,28069,941,25
95593,2021-03-26,Lafayette,Mississippi,28071,5906,116
95594,2021-03-26,Lamar,Mississippi,28073,6034,84
95595,2021-03-26,Lauderdale,Mississippi,28075,7027,233
95596,2021-03-26,Lawrence,Mississippi,28077,1247,22
95597,2021-03-26,Leake,Mississippi,28079,2592,73
95598,2021-03-26,Lee,Mississippi,28081,9797,168
95599,2021-03-26,Leflore,Mississippi,28083,3456,123
95600,2021-03-26,Lincoln,Mississippi,28085,3832,106
95601,2021-03-26,Lowndes,Mississippi,28087,6217,144
95602,2021-03-26,Madison,Mississippi,28089,9782,207
95603,2021-03-26,Marion,Mississippi,28091,2637,78
95604,2021-03-26,Marshall,Mississippi,28093,4210,99
95605,2021-03-26,Monroe,Mississippi,28095,4041,130
95606,2021-03-26,Montgomery,Mississippi,28097,1250,40
95607,2021-03-26,Neshoba,Mississippi,28099,3946,174
95608,2021-03-26,Newton,Mississippi,28101,2410,56
95609,2021-03-26,Noxubee,Mississippi,28103,1251,31
95610,2021-03-26,Oktibbeha,Mississippi,28105,4511,97
95611,2021-03-26,Panola,Mississippi,28107,4410,102
95612,2021-03-26,Pearl River,Mississippi,28109,4366,137
95613,2021-03-26,Perry,Mississippi,28111,1244,38
95614,2021-03-26,Pike,Mississippi,28113,3132,101
95615,2021-03-26,Pontotoc,Mississippi,28115,4147,72
95616,2021-03-26,Prentiss,Mississippi,28117,2742,58
95617,2021-03-26,Quitman,Mississippi,28119,786,16
95618,2021-03-26,Rankin,Mississippi,28121,13179,272
95619,2021-03-26,Scott,Mississippi,28123,3061,72
95620,2021-03-26,Sharkey,Mississippi,28125,494,17
95621,2021-03-26,Simpson,Mississippi,28127,2848,84
95622,2021-03-26,Smith,Mississippi,28129,1571,34
95623,2021-03-26,Stone,Mississippi,28131,1767,30
95624,2021-03-26,Sunflower,Mississippi,28133,3265,88
95625,2021-03-26,Tallahatchie,Mississippi,28135,1742,40
95626,2021-03-26,Tate,Mississippi,28137,3184,80
95627,2021-03-26,Tippah,Mississippi,28139,2824,68
95628,2021-03-26,Tishomingo,Mississippi,28141,2186,67
95629,2021-03-26,Tunica,Mississippi,28143,1017,25
95630,2021-03-26,Union,Mississippi,28145,4002,74
95631,2021-03-26,Walthall,Mississippi,28147,1292,42
95632,2021-03-26,Warren,Mississippi,28149,4232,117
95633,2021-03-26,Washington,Mississippi,28151,5263,132
95634,2021-03-26,Wayne,Mississippi,28153,2603,41
95635,2021-03-26,Webster,Mississippi,28155,1131,32
95636,2021-03-26,Wilkinson,Mississippi,28157,638,27
95637,2021-03-26,Winston,Mississippi,28159,2249,80
95638,2021-03-26,Yalobusha,Mississippi,28161,1545,36
95639,2021-03-26,Yazoo,Mississippi,28163,3015,67
