,0,1,2,3,4,5
95813,2021-03-26,Adams,Nebraska,31001,2787,38
95814,2021-03-26,Antelope,Nebraska,31003,486,6
95815,2021-03-26,Arthur,Nebraska,31005,22,1
95816,2021-03-26,Banner,Nebraska,31007,35,0
95817,2021-03-26,Blaine,Nebraska,31009,20,0
95818,2021-03-26,Boone,Nebraska,31011,548,5
95819,2021-03-26,Box Butte,Nebraska,31013,922,9
95820,2021-03-26,Boyd,Nebraska,31015,173,3
95821,2021-03-26,Brown,Nebraska,31017,215,2
95822,2021-03-26,Buffalo,Nebraska,31019,5254,57
95823,2021-03-26,Burt,Nebraska,31021,646,11
95824,2021-03-26,Butler,Nebraska,31023,844,12
95825,2021-03-26,Cass,Nebraska,31025,2423,15
95826,2021-03-26,Cedar,Nebraska,31027,751,12
95827,2021-03-26,Chase,Nebraska,31029,455,5
95828,2021-03-26,Cherry,Nebraska,31031,272,6
95829,2021-03-26,Cheyenne,Nebraska,31033,915,18
95830,2021-03-26,Clay,Nebraska,31035,671,11
95831,2021-03-26,Colfax,Nebraska,31037,1560,20
95832,2021-03-26,Cuming,Nebraska,31039,1010,11
95833,2021-03-26,Custer,Nebraska,31041,841,18
95834,2021-03-26,Dakota,Nebraska,31043,3977,67
95835,2021-03-26,Dawes,Nebraska,31045,721,19
95836,2021-03-26,Dawson,Nebraska,31047,2837,31
95837,2021-03-26,Deuel,Nebraska,31049,100,2
95838,2021-03-26,Dixon,Nebraska,31051,591,8
95839,2021-03-26,Dodge,Nebraska,31053,4744,58
95840,2021-03-26,Douglas,Nebraska,31055,65974,682
95841,2021-03-26,Dundy,Nebraska,31057,177,4
95842,2021-03-26,Fillmore,Nebraska,31059,482,10
95843,2021-03-26,Franklin,Nebraska,31061,235,3
95844,2021-03-26,Frontier,Nebraska,31063,190,1
95845,2021-03-26,Furnas,Nebraska,31065,496,4
95846,2021-03-26,Gage,Nebraska,31067,2132,19
95847,2021-03-26,Garden,Nebraska,31069,111,1
95848,2021-03-26,Garfield,Nebraska,31071,145,3
95849,2021-03-26,Gosper,Nebraska,31073,181,5
95850,2021-03-26,Grant,Nebraska,31075,38,4
95851,2021-03-26,Greeley,Nebraska,31077,208,2
95852,2021-03-26,Hall,Nebraska,31079,7558,112
95853,2021-03-26,Hamilton,Nebraska,31081,908,18
95854,2021-03-26,Harlan,Nebraska,31083,211,0
95855,2021-03-26,Hayes,Nebraska,31085,57,0
95856,2021-03-26,Hitchcock,Nebraska,31087,245,4
95857,2021-03-26,Holt,Nebraska,31089,796,16
95858,2021-03-26,Hooker,Nebraska,31091,52,2
95859,2021-03-26,Howard,Nebraska,31093,530,17
95860,2021-03-26,Jefferson,Nebraska,31095,628,1
95861,2021-03-26,Johnson,Nebraska,31097,635,9
95862,2021-03-26,Kearney,Nebraska,31099,670,5
95863,2021-03-26,Keith,Nebraska,31101,697,8
95864,2021-03-26,Keya Paha,Nebraska,31103,51,0
95865,2021-03-26,Kimball,Nebraska,31105,413,7
95866,2021-03-26,Knox,Nebraska,31107,853,12
95867,2021-03-26,Lancaster,Nebraska,31109,29391,222
95868,2021-03-26,Lincoln,Nebraska,31111,3634,52
95869,2021-03-26,Logan,Nebraska,31113,79,0
95870,2021-03-26,Loup,Nebraska,31115,40,0
95872,2021-03-26,McPherson,Nebraska,31117,29,1
95871,2021-03-26,Madison,Nebraska,31119,4437,44
95873,2021-03-26,Merrick,Nebraska,31121,753,15
95874,2021-03-26,Morrill,Nebraska,31123,496,15
95875,2021-03-26,Nance,Nebraska,31125,390,10
95876,2021-03-26,Nemaha,Nebraska,31127,626,14
95877,2021-03-26,Nuckolls,Nebraska,31129,427,1
95878,2021-03-26,Otoe,Nebraska,31131,1359,9
95879,2021-03-26,Pawnee,Nebraska,31133,230,1
95880,2021-03-26,Perkins,Nebraska,31135,275,11
95881,2021-03-26,Phelps,Nebraska,31137,949,9
95882,2021-03-26,Pierce,Nebraska,31139,608,20
95883,2021-03-26,Platte,Nebraska,31141,3898,47
95884,2021-03-26,Polk,Nebraska,31143,577,18
95885,2021-03-26,Red Willow,Nebraska,31145,1189,14
95886,2021-03-26,Richardson,Nebraska,31147,700,18
95887,2021-03-26,Rock,Nebraska,31149,102,2
95888,2021-03-26,Saline,Nebraska,31151,1967,3
95889,2021-03-26,Sarpy,Nebraska,31153,20809,123
95890,2021-03-26,Saunders,Nebraska,31155,2370,16
95891,2021-03-26,Scotts Bluff,Nebraska,31157,4590,95
95892,2021-03-26,Seward,Nebraska,31159,1891,29
95893,2021-03-26,Sheridan,Nebraska,31161,489,19
95894,2021-03-26,Sherman,Nebraska,31163,188,4
95895,2021-03-26,Sioux,Nebraska,31165,36,0
95896,2021-03-26,Stanton,Nebraska,31167,354,9
95897,2021-03-26,Thayer,Nebraska,31169,480,4
95898,2021-03-26,Thomas,Nebraska,31171,52,1
95899,2021-03-26,Thurston,Nebraska,31173,817,11
95900,2021-03-26,Valley,Nebraska,31175,314,3
95901,2021-03-26,Washington,Nebraska,31177,2058,22
95902,2021-03-26,Wayne,Nebraska,31179,1016,7
95903,2021-03-26,Webster,Nebraska,31181,367,4
95904,2021-03-26,Wheeler,Nebraska,31183,38,0
95905,2021-03-26,York,Nebraska,31185,1695,13
