,date,county,state,fips,cases,deaths
96292,2021-03-26,Adair,Oklahoma,40001,3151,26
96293,2021-03-26,Alfalfa,Oklahoma,40003,1151,5
96294,2021-03-26,Atoka,Oklahoma,40005,1838,15
96295,2021-03-26,Beaver,Oklahoma,40007,455,6
96296,2021-03-26,Beckham,Oklahoma,40009,2843,39
96297,2021-03-26,Blaine,Oklahoma,40011,1013,8
96298,2021-03-26,Bryan,Oklahoma,40013,6020,58
96299,2021-03-26,Caddo,Oklahoma,40015,3901,61
96300,2021-03-26,Canadian,Oklahoma,40017,16337,102
96301,2021-03-26,Carter,Oklahoma,40019,5884,65
96302,2021-03-26,Cherokee,Oklahoma,40021,5521,46
96303,2021-03-26,Choctaw,Oklahoma,40023,1598,16
96304,2021-03-26,Cimarron,Oklahoma,40025,203,1
96305,2021-03-26,Cleveland,Oklahoma,40027,29546,292
96306,2021-03-26,Coal,Oklahoma,40029,687,14
96307,2021-03-26,Comanche,Oklahoma,40031,12821,148
96308,2021-03-26,Cotton,Oklahoma,40033,662,14
96309,2021-03-26,Craig,Oklahoma,40035,1932,11
96310,2021-03-26,Creek,Oklahoma,40037,6725,122
96311,2021-03-26,Custer,Oklahoma,40039,4053,73
96312,2021-03-26,Delaware,Oklahoma,40041,4502,64
96313,2021-03-26,Dewey,Oklahoma,40043,540,6
96314,2021-03-26,Ellis,Oklahoma,40045,353,3
96315,2021-03-26,Garfield,Oklahoma,40047,7672,84
96316,2021-03-26,Garvin,Oklahoma,40049,3521,55
96317,2021-03-26,Grady,Oklahoma,40051,5778,85
96318,2021-03-26,Grant,Oklahoma,40053,547,7
96319,2021-03-26,Greer,Oklahoma,40055,570,17
96320,2021-03-26,Harmon,Oklahoma,40057,302,3
96321,2021-03-26,Harper,Oklahoma,40059,409,4
96322,2021-03-26,Haskell,Oklahoma,40061,1238,11
96323,2021-03-26,Hughes,Oklahoma,40063,1196,19
96324,2021-03-26,Jackson,Oklahoma,40065,2999,47
96325,2021-03-26,Jefferson,Oklahoma,40067,679,12
96326,2021-03-26,Johnston,Oklahoma,40069,1357,20
96327,2021-03-26,Kay,Oklahoma,40071,5209,85
96328,2021-03-26,Kingfisher,Oklahoma,40073,2018,27
96329,2021-03-26,Kiowa,Oklahoma,40075,804,16
96330,2021-03-26,Latimer,Oklahoma,40077,828,10
96331,2021-03-26,Le Flore,Oklahoma,40079,5486,47
96332,2021-03-26,Lincoln,Oklahoma,40081,3138,58
96333,2021-03-26,Logan,Oklahoma,40083,4109,34
96334,2021-03-26,Love,Oklahoma,40085,1450,13
96338,2021-03-26,McClain,Oklahoma,40087,5127,54
96339,2021-03-26,McCurtain,Oklahoma,40089,3876,70
96340,2021-03-26,McIntosh,Oklahoma,40091,1960,39
96335,2021-03-26,Major,Oklahoma,40093,949,12
96336,2021-03-26,Marshall,Oklahoma,40095,1947,13
96337,2021-03-26,Mayes,Oklahoma,40097,4102,40
96341,2021-03-26,Murray,Oklahoma,40099,1954,23
96342,2021-03-26,Muskogee,Oklahoma,40101,9214,113
96343,2021-03-26,Noble,Oklahoma,40103,1369,15
96344,2021-03-26,Nowata,Oklahoma,40105,1123,16
96345,2021-03-26,Okfuskee,Oklahoma,40107,1774,21
96346,2021-03-26,Oklahoma,Oklahoma,40109,83161,821
96347,2021-03-26,Okmulgee,Oklahoma,40111,3666,53
96348,2021-03-26,Osage,Oklahoma,40113,4552,56
96349,2021-03-26,Ottawa,Oklahoma,40115,3735,51
96350,2021-03-26,Pawnee,Oklahoma,40117,1747,34
96351,2021-03-26,Payne,Oklahoma,40119,8531,51
96352,2021-03-26,Pittsburg,Oklahoma,40121,4568,45
96353,2021-03-26,Pontotoc,Oklahoma,40123,5019,49
96354,2021-03-26,Pottawatomie,Oklahoma,40125,8082,84
96355,2021-03-26,Pushmataha,Oklahoma,40127,1003,14
96356,2021-03-26,Roger Mills,Oklahoma,40129,386,9
96357,2021-03-26,Rogers,Oklahoma,40131,10147,127
96358,2021-03-26,Seminole,Oklahoma,40133,2803,43
96359,2021-03-26,Sequoyah,Oklahoma,40135,4030,34
96360,2021-03-26,Stephens,Oklahoma,40137,4747,72
96361,2021-03-26,Texas,Oklahoma,40139,3479,27
96362,2021-03-26,Tillman,Oklahoma,40141,772,16
96363,2021-03-26,Tulsa,Oklahoma,40143,72378,774
96365,2021-03-26,Wagoner,Oklahoma,40145,7826,91
96366,2021-03-26,Washington,Oklahoma,40147,4992,94
96367,2021-03-26,Washita,Oklahoma,40149,1064,9
96368,2021-03-26,Woods,Oklahoma,40151,1196,11
96369,2021-03-26,Woodward,Oklahoma,40153,3119,20
96364,2021-03-26,Unknown,Oklahoma,,1527,0
