,0,1,2,3,4,5
97202,2021-03-26,Adams,Washington,53001,1982,22
97203,2021-03-26,Asotin,Washington,53003,1328,28
97204,2021-03-26,Benton,Washington,53005,15568,210
97205,2021-03-26,Chelan,Washington,53007,6451,64
97206,2021-03-26,Clallam,Washington,53009,1022,8
97207,2021-03-26,Clark,Washington,53011,19949,246
97208,2021-03-26,Columbia,Washington,53013,117,5
97209,2021-03-26,Cowlitz,Washington,53015,4728,75
97210,2021-03-26,Douglas,Washington,53017,3406,22
97211,2021-03-26,Ferry,Washington,53019,218,4
97212,2021-03-26,Franklin,Washington,53021,11517,103
97213,2021-03-26,Garfield,Washington,53023,120,5
97214,2021-03-26,Grant,Washington,53025,9305,114
97215,2021-03-26,Grays Harbor,Washington,53027,3522,57
97216,2021-03-26,Island,Washington,53029,1466,28
97217,2021-03-26,Jefferson,Washington,53031,345,2
97218,2021-03-26,King,Washington,53033,89205,1460
97219,2021-03-26,Kitsap,Washington,53035,6248,91
97220,2021-03-26,Kittitas,Washington,53037,2476,30
97221,2021-03-26,Klickitat,Washington,53039,677,9
97222,2021-03-26,Lewis,Washington,53041,3890,52
97223,2021-03-26,Lincoln,Washington,53043,351,6
97224,2021-03-26,Mason,Washington,53045,2414,27
97225,2021-03-26,Okanogan,Washington,53047,2271,36
97226,2021-03-26,Pacific,Washington,53049,780,10
97227,2021-03-26,Pend Oreille,Washington,53051,670,7
97228,2021-03-26,Pierce,Washington,53053,41690,603
97229,2021-03-26,San Juan,Washington,53055,127,0
97230,2021-03-26,Skagit,Washington,53057,4697,63
97231,2021-03-26,Skamania,Washington,53059,263,1
97232,2021-03-26,Snohomish,Washington,53061,32426,558
97233,2021-03-26,Spokane,Washington,53063,38807,608
97234,2021-03-26,Stevens,Washington,53065,1738,26
97235,2021-03-26,Thurston,Washington,53067,7714,83
97236,2021-03-26,Wahkiakum,Washington,53069,101,0
97237,2021-03-26,Walla Walla,Washington,53071,4837,64
97238,2021-03-26,Whatcom,Washington,53073,7417,87
97239,2021-03-26,Whitman,Washington,53075,3779,46
97240,2021-03-26,Yakima,Washington,53077,28781,428
