,date,county,state,fips,cases,deaths
94387,2021-03-26,Adams,Colorado,08001,51597,640
94388,2021-03-26,Alamosa,Colorado,08003,1339,29
94389,2021-03-26,Arapahoe,Colorado,08005,52055,715
94390,2021-03-26,Archuleta,Colorado,08007,738,1
94391,2021-03-26,Baca,Colorado,08009,278,4
94392,2021-03-26,Bent,Colorado,08011,1483,21
94393,2021-03-26,Boulder,Colorado,08013,20335,250
94394,2021-03-26,Broomfield,Colorado,08014,4124,74
94395,2021-03-26,Chaffee,Colorado,08015,1491,24
94396,2021-03-26,Cheyenne,Colorado,08017,126,6
94397,2021-03-26,Clear Creek,Colorado,08019,394,2
94398,2021-03-26,Conejos,Colorado,08021,460,10
94399,2021-03-26,Costilla,Colorado,08023,202,2
94400,2021-03-26,Crowley,Colorado,08025,2138,14
94401,2021-03-26,Custer,Colorado,08027,171,1
94402,2021-03-26,Delta,Colorado,08029,2532,60
94403,2021-03-26,Denver,Colorado,08031,63496,786
94404,2021-03-26,Dolores,Colorado,08033,67,0
94405,2021-03-26,Douglas,Colorado,08035,23683,234
94406,2021-03-26,Eagle,Colorado,08037,5645,22
94408,2021-03-26,Elbert,Colorado,08039,1396,12
94407,2021-03-26,El Paso,Colorado,08041,55757,755
94409,2021-03-26,Fremont,Colorado,08043,5621,52
94410,2021-03-26,Garfield,Colorado,08045,5364,38
94411,2021-03-26,Gilpin,Colorado,08047,184,3
94412,2021-03-26,Grand,Colorado,08049,1322,6
94413,2021-03-26,Gunnison,Colorado,08051,1232,6
94414,2021-03-26,Hinsdale,Colorado,08053,17,0
94415,2021-03-26,Huerfano,Colorado,08055,333,16
94416,2021-03-26,Jackson,Colorado,08057,52,0
94417,2021-03-26,Jefferson,Colorado,08059,39925,729
94418,2021-03-26,Kiowa,Colorado,08061,91,3
94419,2021-03-26,Kit Carson,Colorado,08063,579,11
94421,2021-03-26,Lake,Colorado,08065,694,0
94420,2021-03-26,La Plata,Colorado,08067,3280,37
94422,2021-03-26,Larimer,Colorado,08069,21842,227
94423,2021-03-26,Las Animas,Colorado,08071,1038,11
94424,2021-03-26,Lincoln,Colorado,08073,1004,4
94425,2021-03-26,Logan,Colorado,08075,3816,65
94426,2021-03-26,Mesa,Colorado,08077,13659,209
94427,2021-03-26,Mineral,Colorado,08079,86,1
94428,2021-03-26,Moffat,Colorado,08081,695,22
94429,2021-03-26,Montezuma,Colorado,08083,1784,23
94430,2021-03-26,Montrose,Colorado,08085,3315,57
94431,2021-03-26,Morgan,Colorado,08087,2523,92
94432,2021-03-26,Otero,Colorado,08089,1880,63
94433,2021-03-26,Ouray,Colorado,08091,272,3
94434,2021-03-26,Park,Colorado,08093,603,5
94435,2021-03-26,Phillips,Colorado,08095,346,13
94436,2021-03-26,Pitkin,Colorado,08097,2370,4
94437,2021-03-26,Prowers,Colorado,08099,1169,21
94438,2021-03-26,Pueblo,Colorado,08101,15614,364
94439,2021-03-26,Rio Blanco,Colorado,08103,514,4
94440,2021-03-26,Rio Grande,Colorado,08105,752,13
94441,2021-03-26,Routt,Colorado,08107,2044,19
94442,2021-03-26,Saguache,Colorado,08109,328,4
94443,2021-03-26,San Juan,Colorado,08111,44,0
94444,2021-03-26,San Miguel,Colorado,08113,848,0
94445,2021-03-26,Sedgwick,Colorado,08115,199,2
94446,2021-03-26,Summit,Colorado,08117,3307,7
94447,2021-03-26,Teller,Colorado,08119,1400,14
94448,2021-03-26,Washington,Colorado,08121,433,12
94449,2021-03-26,Weld,Colorado,08123,27188,322
94450,2021-03-26,Yuma,Colorado,08125,832,17
