,date,county,state,fips,cases,deaths
97069,2021-03-26,Accomack,Virginia,51001,2691,37
97070,2021-03-26,Albemarle,Virginia,51003,5220,76
97072,2021-03-26,Alleghany,Virginia,51005,1268,49
97073,2021-03-26,Amelia,Virginia,51007,814,26
97074,2021-03-26,Amherst,Virginia,51009,2776,33
97075,2021-03-26,Appomattox,Virginia,51011,1472,23
97076,2021-03-26,Arlington,Virginia,51013,14042,244
97077,2021-03-26,Augusta,Virginia,51015,5373,66
97078,2021-03-26,Bath,Virginia,51017,251,10
97079,2021-03-26,Bedford,Virginia,51019,6028,97
97080,2021-03-26,Bland,Virginia,51021,637,10
97081,2021-03-26,Botetourt,Virginia,51023,2391,34
97083,2021-03-26,Brunswick,Virginia,51025,1246,20
97084,2021-03-26,Buchanan,Virginia,51027,1352,36
97085,2021-03-26,Buckingham,Virginia,51029,2060,28
97087,2021-03-26,Campbell,Virginia,51031,4186,81
97088,2021-03-26,Caroline,Virginia,51033,1960,31
97089,2021-03-26,Carroll,Virginia,51035,2231,65
97090,2021-03-26,Charles City,Virginia,51036,439,15
97091,2021-03-26,Charlotte,Virginia,51037,793,16
97094,2021-03-26,Chesterfield,Virginia,51041,25116,388
97095,2021-03-26,Clarke,Virginia,51043,880,18
97098,2021-03-26,Craig,Virginia,51045,265,5
97099,2021-03-26,Culpeper,Virginia,51047,4247,56
97100,2021-03-26,Cumberland,Virginia,51049,414,9
97102,2021-03-26,Dickenson,Virginia,51051,900,15
97103,2021-03-26,Dinwiddie,Virginia,51053,1955,41
97105,2021-03-26,Essex,Virginia,51057,693,8
97106,2021-03-26,Fairfax,Virginia,51059,70678,1034
97109,2021-03-26,Fauquier,Virginia,51061,4220,61
97110,2021-03-26,Floyd,Virginia,51063,786,20
97111,2021-03-26,Fluvanna,Virginia,51065,1557,17
97112,2021-03-26,Franklin,Virginia,51067,3815,71
97114,2021-03-26,Frederick,Virginia,51069,7152,96
97117,2021-03-26,Giles,Virginia,51071,1147,17
97118,2021-03-26,Gloucester,Virginia,51073,2031,45
97119,2021-03-26,Goochland,Virginia,51075,1294,20
97120,2021-03-26,Grayson,Virginia,51077,1200,31
97121,2021-03-26,Greene,Virginia,51079,1104,15
97122,2021-03-26,Greensville,Virginia,51081,1507,24
97123,2021-03-26,Halifax,Virginia,51083,2643,72
97125,2021-03-26,Hanover,Virginia,51085,7192,147
97127,2021-03-26,Henrico,Virginia,51087,22843,567
97128,2021-03-26,Henry,Virginia,51089,4349,120
97129,2021-03-26,Highland,Virginia,51091,100,1
97131,2021-03-26,Isle of Wight,Virginia,51093,2866,58
97132,2021-03-26,James City,Virginia,51095,4189,69
97135,2021-03-26,King and Queen,Virginia,51097,346,8
97133,2021-03-26,King George,Virginia,51099,1507,18
97134,2021-03-26,King William,Virginia,51101,1050,10
97136,2021-03-26,Lancaster,Virginia,51103,681,15
97137,2021-03-26,Lee,Virginia,51105,2354,45
97139,2021-03-26,Loudoun,Virginia,51107,24924,265
97140,2021-03-26,Louisa,Virginia,51109,1773,27
97141,2021-03-26,Lunenburg,Virginia,51111,716,9
97143,2021-03-26,Madison,Virginia,51113,558,14
97147,2021-03-26,Mathews,Virginia,51115,574,12
97148,2021-03-26,Mecklenburg,Virginia,51117,2130,61
97149,2021-03-26,Middlesex,Virginia,51119,549,18
97150,2021-03-26,Montgomery,Virginia,51121,8706,86
97151,2021-03-26,Nelson,Virginia,51125,857,12
97152,2021-03-26,New Kent,Virginia,51127,1365,13
97155,2021-03-26,Northampton,Virginia,51131,740,34
97156,2021-03-26,Northumberland,Virginia,51133,702,19
97158,2021-03-26,Nottoway,Virginia,51135,1858,44
97159,2021-03-26,Orange,Virginia,51137,1977,35
97160,2021-03-26,Page,Virginia,51139,1897,57
97161,2021-03-26,Patrick,Virginia,51141,1276,41
97163,2021-03-26,Pittsylvania,Virginia,51143,5271,75
97166,2021-03-26,Powhatan,Virginia,51145,1756,10
97167,2021-03-26,Prince Edward,Virginia,51147,2002,31
97168,2021-03-26,Prince George,Virginia,51149,3195,22
97169,2021-03-26,Prince William,Virginia,51153,41508,467
97170,2021-03-26,Pulaski,Virginia,51155,2433,60
97172,2021-03-26,Rappahannock,Virginia,51157,316,2
97173,2021-03-26,Richmond,Virginia,51159,1412,12
97175,2021-03-26,Roanoke,Virginia,51161,7707,125
97177,2021-03-26,Rockbridge,Virginia,51163,1440,44
97178,2021-03-26,Rockingham,Virginia,51165,6311,103
97179,2021-03-26,Russell,Virginia,51167,2125,34
97181,2021-03-26,Scott,Virginia,51169,1677,50
97182,2021-03-26,Shenandoah,Virginia,51171,3868,127
97183,2021-03-26,Smyth,Virginia,51173,2594,89
97184,2021-03-26,Southampton,Virginia,51175,1901,52
97185,2021-03-26,Spotsylvania,Virginia,51177,8737,107
97186,2021-03-26,Stafford,Virginia,51179,10059,68
97189,2021-03-26,Surry,Virginia,51181,402,9
97190,2021-03-26,Sussex,Virginia,51183,1131,20
97191,2021-03-26,Tazewell,Virginia,51185,3356,64
97193,2021-03-26,Warren,Virginia,51187,2504,51
97194,2021-03-26,Washington,Virginia,51191,4441,100
97196,2021-03-26,Westmoreland,Virginia,51193,1172,22
97199,2021-03-26,Wise,Virginia,51195,2968,92
97200,2021-03-26,Wythe,Virginia,51197,2226,73
97201,2021-03-26,York,Virginia,51199,3376,50
97071,2021-03-26,Alexandria city,Virginia,51510,10850,127
97082,2021-03-26,Bristol city,Virginia,51520,1258,30
97086,2021-03-26,Buena Vista city,Virginia,51530,865,19
97092,2021-03-26,Charlottesville city,Virginia,51540,3800,53
97093,2021-03-26,Chesapeake city,Virginia,51550,19319,266
97096,2021-03-26,Colonial Heights city,Virginia,51570,1507,57
97097,2021-03-26,Covington city,Virginia,51580,568,12
97101,2021-03-26,Danville city,Virginia,51590,4160,122
97104,2021-03-26,Emporia city,Virginia,51595,647,41
97107,2021-03-26,Fairfax city,Virginia,51600,511,17
97108,2021-03-26,Falls Church city,Virginia,51610,384,10
