,date,county,state,fips,cases,deaths
94238,2021-03-26,Apache,Arizona,04001,10790,413
94239,2021-03-26,Cochise,Arizona,04003,11546,277
94240,2021-03-26,Coconino,Arizona,04005,16995,324
94241,2021-03-26,Gila,Arizona,04007,6521,219
94242,2021-03-26,Graham,Arizona,04009,5359,76
94243,2021-03-26,Greenlee,Arizona,04011,563,10
94244,2021-03-26,La Paz,Arizona,04012,2441,74
94245,2021-03-26,Maricopa,Arizona,04013,522624,9630
94246,2021-03-26,Mohave,Arizona,04015,22041,684
94247,2021-03-26,Navajo,Arizona,04017,15636,521
94248,2021-03-26,Pima,Arizona,04019,112134,2341
94249,2021-03-26,Pinal,Arizona,04021,49136,849
94250,2021-03-26,Santa Cruz,Arizona,04023,7780,173
94251,2021-03-26,Yavapai,Arizona,04025,18289,488
94252,2021-03-26,Yuma,Arizona,04027,36703,819
