,date,county,state,fips,cases,deaths
95956,2021-03-26,Bernalillo,New Mexico,35001,54389,900
95957,2021-03-26,Catron,New Mexico,35003,83,5
95958,2021-03-26,Chaves,New Mexico,35005,8950,163
95959,2021-03-26,Cibola,New Mexico,35006,3456,106
95960,2021-03-26,Colfax,New Mexico,35007,870,47
95961,2021-03-26,Curry,New Mexico,35009,5029,72
95962,2021-03-26,De Baca,New Mexico,35011,133,1
95963,2021-03-26,Doña Ana,New Mexico,35013,23935,417
95964,2021-03-26,Eddy,New Mexico,35015,6648,121
95965,2021-03-26,Grant,New Mexico,35017,1603,35
95966,2021-03-26,Guadalupe,New Mexico,35019,623,9
95967,2021-03-26,Harding,New Mexico,35021,9,0
95968,2021-03-26,Hidalgo,New Mexico,35023,352,9
95969,2021-03-26,Lea,New Mexico,35025,8934,159
95970,2021-03-26,Lincoln,New Mexico,35027,1585,17
95971,2021-03-26,Los Alamos,New Mexico,35028,496,6
95972,2021-03-26,Luna,New Mexico,35029,3221,84
95973,2021-03-26,McKinley,New Mexico,35031,12130,455
95974,2021-03-26,Mora,New Mexico,35033,168,6
95975,2021-03-26,Otero,New Mexico,35035,4690,71
95976,2021-03-26,Quay,New Mexico,35037,427,8
95977,2021-03-26,Rio Arriba,New Mexico,35039,3461,73
95978,2021-03-26,Roosevelt,New Mexico,35041,1863,53
95981,2021-03-26,Sandoval,New Mexico,35043,11272,219
95979,2021-03-26,San Juan,New Mexico,35045,13690,460
95980,2021-03-26,San Miguel,New Mexico,35047,1313,13
95982,2021-03-26,Santa Fe,New Mexico,35049,10040,142
95983,2021-03-26,Sierra,New Mexico,35051,710,45
95984,2021-03-26,Socorro,New Mexico,35053,1240,56
95985,2021-03-26,Taos,New Mexico,35055,1604,50
95986,2021-03-26,Torrance,New Mexico,35057,720,12
95987,2021-03-26,Union,New Mexico,35059,411,9
95988,2021-03-26,Valencia,New Mexico,35061,6661,102
