,date,county,state,fips,cases,deaths
95989,2021-03-26,Albany,New York,36001,22276,339
95990,2021-03-26,Allegany,New York,36003,3000,82
95991,2021-03-26,Broome,New York,36007,16341,342
95992,2021-03-26,Cattaraugus,New York,36009,4712,79
95993,2021-03-26,Cayuga,New York,36011,5568,90
95994,2021-03-26,Chautauqua,New York,36013,7817,130
95995,2021-03-26,Chemung,New York,36015,6740,131
95996,2021-03-26,Chenango,New York,36017,2723,72
95997,2021-03-26,Clinton,New York,36019,4077,30
95998,2021-03-26,Columbia,New York,36021,3632,97
95999,2021-03-26,Cortland,New York,36023,3372,60
96000,2021-03-26,Delaware,New York,36025,1846,34
96001,2021-03-26,Dutchess,New York,36027,25400,423
96002,2021-03-26,Erie,New York,36029,71849,1645
96003,2021-03-26,Essex,New York,36031,1430,26
96004,2021-03-26,Franklin,New York,36033,2273,12
96005,2021-03-26,Fulton,New York,36035,3700,85
96006,2021-03-26,Genesee,New York,36037,4723,121
96007,2021-03-26,Greene,New York,36039,2906,73
96008,2021-03-26,Hamilton,New York,36041,292,2
96009,2021-03-26,Herkimer,New York,36043,4735,107
96010,2021-03-26,Jefferson,New York,36045,5161,63
96011,2021-03-26,Lewis,New York,36049,2257,33
96012,2021-03-26,Livingston,New York,36051,3764,58
96013,2021-03-26,Madison,New York,36053,4047,85
96014,2021-03-26,Monroe,New York,36055,55855,1015
96015,2021-03-26,Montgomery,New York,36057,3501,111
96016,2021-03-26,Nassau,New York,36059,164481,3029
96018,2021-03-26,Niagara,New York,36063,16239,327
96019,2021-03-26,Oneida,New York,36065,20641,492
96020,2021-03-26,Onondaga,New York,36067,33879,651
96021,2021-03-26,Ontario,New York,36069,6233,90
96022,2021-03-26,Orange,New York,36071,42082,665
96023,2021-03-26,Orleans,New York,36073,2567,82
96024,2021-03-26,Oswego,New York,36075,6507,89
96025,2021-03-26,Otsego,New York,36077,2815,45
96026,2021-03-26,Putnam,New York,36079,9278,89
96027,2021-03-26,Rensselaer,New York,36083,9824,133
96028,2021-03-26,Rockland,New York,36087,42741,713
96034,2021-03-26,St. Lawrence,New York,36089,5876,94
96029,2021-03-26,Saratoga,New York,36091,13101,154
96030,2021-03-26,Schenectady,New York,36093,11642,187
96031,2021-03-26,Schoharie,New York,36095,1384,13
96032,2021-03-26,Schuyler,New York,36097,910,12
96033,2021-03-26,Seneca,New York,36099,1770,56
96035,2021-03-26,Steuben,New York,36101,5831,140
96036,2021-03-26,Suffolk,New York,36103,178813,3221
96037,2021-03-26,Sullivan,New York,36105,5370,64
96038,2021-03-26,Tioga,New York,36107,3066,57
96039,2021-03-26,Tompkins,New York,36109,3807,48
96040,2021-03-26,Ulster,New York,36111,11591,236
96041,2021-03-26,Warren,New York,36113,3116,55
96042,2021-03-26,Washington,New York,36115,2590,54
96043,2021-03-26,Wayne,New York,36117,4756,66
96044,2021-03-26,Westchester,New York,36119,117508,2183
96045,2021-03-26,Wyoming,New York,36121,3037,49
96046,2021-03-26,Yates,New York,36123,1049,26
96017,2021-03-26,New York City,New York,,825104,30898
