,date,county,state,fips,cases,deaths
94743,2021-03-26,Adams,Illinois,17001,8073,144
94744,2021-03-26,Alexander,Illinois,17003,456,10
94745,2021-03-26,Bond,Illinois,17005,1927,30
94746,2021-03-26,Boone,Illinois,17007,6068,83
94747,2021-03-26,Brown,Illinois,17009,679,12
94748,2021-03-26,Bureau,Illinois,17011,3401,91
94749,2021-03-26,Calhoun,Illinois,17013,502,5
94750,2021-03-26,Carroll,Illinois,17015,1621,36
94751,2021-03-26,Cass,Illinois,17017,1919,33
94752,2021-03-26,Champaign,Illinois,17019,18838,143
94753,2021-03-26,Christian,Illinois,17021,3395,89
94754,2021-03-26,Clark,Illinois,17023,1718,40
94755,2021-03-26,Clay,Illinois,17025,1453,47
94756,2021-03-26,Clinton,Illinois,17027,5661,98
94757,2021-03-26,Coles,Illinois,17029,5396,95
94758,2021-03-26,Cook,Illinois,17031,492837,10177
94759,2021-03-26,Crawford,Illinois,17033,2047,40
94760,2021-03-26,Cumberland,Illinois,17035,1254,31
94762,2021-03-26,DeKalb,Illinois,17037,8749,122
94761,2021-03-26,De Witt,Illinois,17039,1313,30
94763,2021-03-26,Douglas,Illinois,17041,2512,41
94764,2021-03-26,DuPage,Illinois,17043,80980,1311
94765,2021-03-26,Edgar,Illinois,17045,1628,59
94766,2021-03-26,Edwards,Illinois,17047,537,13
94767,2021-03-26,Effingham,Illinois,17049,4547,80
94768,2021-03-26,Fayette,Illinois,17051,3085,57
94769,2021-03-26,Ford,Illinois,17053,1636,54
94770,2021-03-26,Franklin,Illinois,17055,4241,80
94771,2021-03-26,Fulton,Illinois,17057,3179,58
94772,2021-03-26,Gallatin,Illinois,17059,448,5
94773,2021-03-26,Greene,Illinois,17061,1403,45
94774,2021-03-26,Grundy,Illinois,17063,5382,73
94775,2021-03-26,Hamilton,Illinois,17065,800,18
94776,2021-03-26,Hancock,Illinois,17067,1695,40
94777,2021-03-26,Hardin,Illinois,17069,359,12
94778,2021-03-26,Henderson,Illinois,17071,513,23
94779,2021-03-26,Henry,Illinois,17073,4471,89
94780,2021-03-26,Iroquois,Illinois,17075,2835,65
94781,2021-03-26,Jackson,Illinois,17077,4714,73
94782,2021-03-26,Jasper,Illinois,17079,1128,19
94783,2021-03-26,Jefferson,Illinois,17081,4053,119
94784,2021-03-26,Jersey,Illinois,17083,2543,67
94785,2021-03-26,Jo Daviess,Illinois,17085,1654,25
94786,2021-03-26,Johnson,Illinois,17087,1367,19
94787,2021-03-26,Kane,Illinois,17089,52456,793
94788,2021-03-26,Kankakee,Illinois,17091,12919,200
94789,2021-03-26,Kendall,Illinois,17093,12009,97
94790,2021-03-26,Knox,Illinois,17095,5092,166
94792,2021-03-26,Lake,Illinois,17097,61775,1020
94791,2021-03-26,LaSalle,Illinois,17099,11198,280
94793,2021-03-26,Lawrence,Illinois,17101,2361,33
94794,2021-03-26,Lee,Illinois,17103,3650,85
94795,2021-03-26,Livingston,Illinois,17105,4383,91
94796,2021-03-26,Logan,Illinois,17107,3440,67
94804,2021-03-26,McDonough,Illinois,17109,2395,54
94805,2021-03-26,McHenry,Illinois,17111,25407,297
94806,2021-03-26,McLean,Illinois,17113,15355,202
94797,2021-03-26,Macon,Illinois,17115,9805,198
94798,2021-03-26,Macoupin,Illinois,17117,4479,110
94799,2021-03-26,Madison,Illinois,17119,29027,569
94800,2021-03-26,Marion,Illinois,17121,4347,120
94801,2021-03-26,Marshall,Illinois,17123,904,19
94802,2021-03-26,Mason,Illinois,17125,1330,42
94803,2021-03-26,Massac,Illinois,17127,1307,40
94807,2021-03-26,Menard,Illinois,17129,1117,13
94808,2021-03-26,Mercer,Illinois,17131,1313,33
94809,2021-03-26,Monroe,Illinois,17133,4177,89
94810,2021-03-26,Montgomery,Illinois,17135,3583,77
94811,2021-03-26,Morgan,Illinois,17137,3755,101
94812,2021-03-26,Moultrie,Illinois,17139,1527,33
94813,2021-03-26,Ogle,Illinois,17141,5325,86
94814,2021-03-26,Peoria,Illinois,17143,18186,288
94815,2021-03-26,Perry,Illinois,17145,3106,68
94816,2021-03-26,Piatt,Illinois,17147,1385,20
94817,2021-03-26,Pike,Illinois,17149,1733,53
94818,2021-03-26,Pope,Illinois,17151,298,3
94819,2021-03-26,Pulaski,Illinois,17153,674,7
94820,2021-03-26,Putnam,Illinois,17155,430,4
94821,2021-03-26,Randolph,Illinois,17157,4023,88
94822,2021-03-26,Richland,Illinois,17159,1671,48
94823,2021-03-26,Rock Island,Illinois,17161,13561,339
94829,2021-03-26,St. Clair,Illinois,17163,29241,536
94824,2021-03-26,Saline,Illinois,17165,2414,66
94825,2021-03-26,Sangamon,Illinois,17167,16810,268
94826,2021-03-26,Schuyler,Illinois,17169,685,17
94827,2021-03-26,Scott,Illinois,17171,457,1
94828,2021-03-26,Shelby,Illinois,17173,2200,39
94830,2021-03-26,Stark,Illinois,17175,553,23
94831,2021-03-26,Stephenson,Illinois,17177,4239,98
94832,2021-03-26,Tazewell,Illinois,17179,14216,278
94833,2021-03-26,Union,Illinois,17181,2225,43
94835,2021-03-26,Vermilion,Illinois,17183,8833,137
94836,2021-03-26,Wabash,Illinois,17185,1328,15
94837,2021-03-26,Warren,Illinois,17187,1676,47
94838,2021-03-26,Washington,Illinois,17189,1607,31
94839,2021-03-26,Wayne,Illinois,17191,1703,50
94840,2021-03-26,White,Illinois,17193,1644,35
94841,2021-03-26,Whiteside,Illinois,17195,6295,197
94842,2021-03-26,Will,Illinois,17197,67867,1009
94843,2021-03-26,Williamson,Illinois,17199,7019,137
94844,2021-03-26,Winnebago,Illinois,17201,29020,481
94845,2021-03-26,Woodford,Illinois,17203,3976,74
94834,2021-03-26,Unknown,Illinois,,0,256
