,date,county,state,fips,cases,deaths
94647,2021-03-26,Polk,Georgia,13233,5471,87
94648,2021-03-26,Pulaski,Georgia,13235,909,41
94649,2021-03-26,Putnam,Georgia,13237,2115,52
94650,2021-03-26,Quitman,Georgia,13239,161,2
94651,2021-03-26,Rabun,Georgia,13241,1623,46
94652,2021-03-26,Randolph,Georgia,13243,619,33
94653,2021-03-26,Richmond,Georgia,13245,23452,468
94654,2021-03-26,Rockdale,Georgia,13247,7150,160
94655,2021-03-26,Schley,Georgia,13249,335,4
94656,2021-03-26,Screven,Georgia,13251,936,28
94657,2021-03-26,Seminole,Georgia,13253,925,18
94658,2021-03-26,Spalding,Georgia,13255,5902,179
94659,2021-03-26,Stephens,Georgia,13257,3062,77
94660,2021-03-26,Stewart,Georgia,13259,876,22
94661,2021-03-26,Sumter,Georgia,13261,2505,97
94662,2021-03-26,Talbot,Georgia,13263,464,17
94663,2021-03-26,Taliaferro,Georgia,13265,121,3
94664,2021-03-26,Tattnall,Georgia,13267,2263,62
94665,2021-03-26,Taylor,Georgia,13269,779,25
94666,2021-03-26,Telfair,Georgia,13271,1266,54
94667,2021-03-26,Terrell,Georgia,13273,786,44
94668,2021-03-26,Thomas,Georgia,13275,4308,121
94669,2021-03-26,Tift,Georgia,13277,4776,123
94670,2021-03-26,Toombs,Georgia,13279,3299,107
94671,2021-03-26,Towns,Georgia,13281,1171,54
94672,2021-03-26,Treutlen,Georgia,13283,836,25
94673,2021-03-26,Troup,Georgia,13285,7226,207
94674,2021-03-26,Turner,Georgia,13287,985,34
94675,2021-03-26,Twiggs,Georgia,13289,698,41
94676,2021-03-26,Union,Georgia,13291,2138,68
94678,2021-03-26,Upson,Georgia,13293,3337,121
94679,2021-03-26,Walker,Georgia,13295,7005,83
94680,2021-03-26,Walton,Georgia,13297,10255,243
94681,2021-03-26,Ware,Georgia,13299,4729,157
94682,2021-03-26,Warren,Georgia,13301,512,16
94683,2021-03-26,Washington,Georgia,13303,2121,77
94684,2021-03-26,Wayne,Georgia,13305,3440,82
94685,2021-03-26,Webster,Georgia,13307,139,4
94686,2021-03-26,Wheeler,Georgia,13309,617,24
94687,2021-03-26,White,Georgia,13311,3113,76
94688,2021-03-26,Whitfield,Georgia,13313,16354,233
94689,2021-03-26,Wilcox,Georgia,13315,819,46
94690,2021-03-26,Wilkes,Georgia,13317,1063,24
94691,2021-03-26,Wilkinson,Georgia,13319,914,26
94692,2021-03-26,Worth,Georgia,13321,1724,65
94677,2021-03-26,Unknown,Georgia,,3330,12
