,date,county,state,fips,cases,deaths
97241,2021-03-26,Barbour,West Virginia,54001,1312,24
97242,2021-03-26,Berkeley,West Virginia,54003,10445,115
97243,2021-03-26,Boone,West Virginia,54005,1723,37
97244,2021-03-26,Braxton,West Virginia,54007,831,1
97245,2021-03-26,Brooke,West Virginia,54009,2051,60
97246,2021-03-26,Cabell,West Virginia,54011,8306,174
97247,2021-03-26,Calhoun,West Virginia,54013,241,0
97248,2021-03-26,Clay,West Virginia,54015,387,8
97249,2021-03-26,Doddridge,West Virginia,54017,511,6
97250,2021-03-26,Fayette,West Virginia,54019,2929,74
97251,2021-03-26,Gilmer,West Virginia,54021,728,8
97252,2021-03-26,Grant,West Virginia,54023,1161,27
97253,2021-03-26,Greenbrier,West Virginia,54025,2478,60
97254,2021-03-26,Hampshire,West Virginia,54027,1596,32
97255,2021-03-26,Hancock,West Virginia,54029,2622,95
97256,2021-03-26,Hardy,West Virginia,54031,1372,23
97257,2021-03-26,Harrison,West Virginia,54033,5089,77
97258,2021-03-26,Jackson,West Virginia,54035,1756,57
97259,2021-03-26,Jefferson,West Virginia,54037,3929,46
97260,2021-03-26,Kanawha,West Virginia,54039,12837,328
97261,2021-03-26,Lewis,West Virginia,54041,1089,20
97262,2021-03-26,Lincoln,West Virginia,54043,1347,20
97263,2021-03-26,Logan,West Virginia,54045,2922,83
97267,2021-03-26,McDowell,West Virginia,54047,1406,22
97264,2021-03-26,Marion,West Virginia,54049,3883,47
97265,2021-03-26,Marshall,West Virginia,54051,3156,72
97266,2021-03-26,Mason,West Virginia,54053,1853,40
97268,2021-03-26,Mercer,West Virginia,54055,4359,120
97269,2021-03-26,Mineral,West Virginia,54057,2626,80
97270,2021-03-26,Mingo,West Virginia,54059,2270,36
97271,2021-03-26,Monongalia,West Virginia,54061,8548,84
97272,2021-03-26,Monroe,West Virginia,54063,1009,15
97273,2021-03-26,Morgan,West Virginia,54065,992,16
97274,2021-03-26,Nicholas,West Virginia,54067,1363,15
97275,2021-03-26,Ohio,West Virginia,54069,3792,77
97276,2021-03-26,Pendleton,West Virginia,54071,651,7
97277,2021-03-26,Pleasants,West Virginia,54073,818,18
97278,2021-03-26,Pocahontas,West Virginia,54075,611,9
97279,2021-03-26,Preston,West Virginia,54077,2688,46
97280,2021-03-26,Putnam,West Virginia,54079,4476,88
97281,2021-03-26,Raleigh,West Virginia,54081,5316,67
97282,2021-03-26,Randolph,West Virginia,54083,2447,12
97283,2021-03-26,Ritchie,West Virginia,54085,638,11
97284,2021-03-26,Roane,West Virginia,54087,514,8
97285,2021-03-26,Summers,West Virginia,54089,720,23
97286,2021-03-26,Taylor,West Virginia,54091,1142,21
97287,2021-03-26,Tucker,West Virginia,54093,516,10
97288,2021-03-26,Tyler,West Virginia,54095,655,8
97289,2021-03-26,Upshur,West Virginia,54097,1765,32
97290,2021-03-26,Wayne,West Virginia,54099,2723,34
97291,2021-03-26,Webster,West Virginia,54101,436,7
97292,2021-03-26,Wetzel,West Virginia,54103,1148,24
97293,2021-03-26,Wirt,West Virginia,54105,368,3
97294,2021-03-26,Wood,West Virginia,54107,7395,163
97295,2021-03-26,Wyoming,West Virginia,54109,1804,38
