,date,county,state,fips,cases,deaths
95757,2021-03-26,Beaverhead,Montana,30001,891,8
95758,2021-03-26,Big Horn,Montana,30003,2456,71
95759,2021-03-26,Blaine,Montana,30005,729,24
95760,2021-03-26,Broadwater,Montana,30007,429,5
95761,2021-03-26,Carbon,Montana,30009,850,13
95762,2021-03-26,Carter,Montana,30011,146,5
95763,2021-03-26,Cascade,Montana,30013,8413,150
95764,2021-03-26,Chouteau,Montana,30015,494,5
95765,2021-03-26,Custer,Montana,30017,1167,16
95766,2021-03-26,Daniels,Montana,30019,197,7
95767,2021-03-26,Dawson,Montana,30021,1100,30
95768,2021-03-26,Deer Lodge,Montana,30023,1059,14
95769,2021-03-26,Fallon,Montana,30025,278,2
95770,2021-03-26,Fergus,Montana,30027,1084,29
95771,2021-03-26,Flathead,Montana,30029,11362,82
95772,2021-03-26,Gallatin,Montana,30031,13062,57
95773,2021-03-26,Garfield,Montana,30033,78,2
95774,2021-03-26,Glacier,Montana,30035,1521,41
95775,2021-03-26,Golden Valley,Montana,30037,53,2
95776,2021-03-26,Granite,Montana,30039,189,2
95777,2021-03-26,Hill,Montana,30041,1940,42
95778,2021-03-26,Jefferson,Montana,30043,1046,8
95779,2021-03-26,Judith Basin,Montana,30045,88,1
95780,2021-03-26,Lake,Montana,30047,1973,26
95781,2021-03-26,Lewis and Clark,Montana,30049,6540,71
95782,2021-03-26,Liberty,Montana,30051,117,1
95783,2021-03-26,Lincoln,Montana,30053,1546,13
95785,2021-03-26,McCone,Montana,30055,182,1
95784,2021-03-26,Madison,Montana,30057,726,8
95786,2021-03-26,Meagher,Montana,30059,125,7
95787,2021-03-26,Mineral,Montana,30061,250,0
95788,2021-03-26,Missoula,Montana,30063,8636,89
95789,2021-03-26,Musselshell,Montana,30065,319,8
95790,2021-03-26,Park,Montana,30067,1175,15
95791,2021-03-26,Petroleum,Montana,30069,12,1
95792,2021-03-26,Phillips,Montana,30071,517,16
95793,2021-03-26,Pondera,Montana,30073,457,3
95794,2021-03-26,Powder River,Montana,30075,118,6
95795,2021-03-26,Powell,Montana,30077,901,7
95796,2021-03-26,Prairie,Montana,30079,133,2
95797,2021-03-26,Ravalli,Montana,30081,2852,30
95798,2021-03-26,Richland,Montana,30083,1097,15
95799,2021-03-26,Roosevelt,Montana,30085,1586,52
95800,2021-03-26,Rosebud,Montana,30087,1188,44
95801,2021-03-26,Sanders,Montana,30089,600,11
95802,2021-03-26,Sheridan,Montana,30091,411,5
95803,2021-03-26,Silver Bow,Montana,30093,3942,82
95804,2021-03-26,Stillwater,Montana,30095,711,13
95805,2021-03-26,Sweet Grass,Montana,30097,380,7
95806,2021-03-26,Teton,Montana,30099,438,5
95807,2021-03-26,Toole,Montana,30101,709,10
95808,2021-03-26,Treasure,Montana,30103,55,1
95809,2021-03-26,Valley,Montana,30105,865,11
95810,2021-03-26,Wheatland,Montana,30107,175,7
95811,2021-03-26,Wibaux,Montana,30109,119,6
95812,2021-03-26,Yellowstone,Montana,30111,16620,246
