,0,1,2,3,4,5
94699,2021-03-26,Ada,Idaho,16001,48816,448
94700,2021-03-26,Adams,Idaho,16003,336,4
94701,2021-03-26,Bannock,Idaho,16005,8326,98
94702,2021-03-26,Bear Lake,Idaho,16007,369,2
94703,2021-03-26,Benewah,Idaho,16009,646,9
94704,2021-03-26,Bingham,Idaho,16011,4639,69
94705,2021-03-26,Blaine,Idaho,16013,2238,17
94706,2021-03-26,Boise,Idaho,16015,320,2
94707,2021-03-26,Bonner,Idaho,16017,3084,38
94708,2021-03-26,Bonneville,Idaho,16019,13866,157
94709,2021-03-26,Boundary,Idaho,16021,842,10
94710,2021-03-26,Butte,Idaho,16023,202,1
94711,2021-03-26,Camas,Idaho,16025,71,0
94712,2021-03-26,Canyon,Idaho,16027,25453,287
94713,2021-03-26,Caribou,Idaho,16029,646,12
94714,2021-03-26,Cassia,Idaho,16031,2893,25
94715,2021-03-26,Clark,Idaho,16033,56,0
94716,2021-03-26,Clearwater,Idaho,16035,1027,12
94717,2021-03-26,Custer,Idaho,16037,239,3
94718,2021-03-26,Elmore,Idaho,16039,1741,13
94719,2021-03-26,Franklin,Idaho,16041,1128,16
94720,2021-03-26,Fremont,Idaho,16043,1075,14
94721,2021-03-26,Gem,Idaho,16045,1728,34
94722,2021-03-26,Gooding,Idaho,16047,1279,23
94723,2021-03-26,Idaho,Idaho,16049,1193,17
94724,2021-03-26,Jefferson,Idaho,16051,2763,22
94725,2021-03-26,Jerome,Idaho,16053,2532,23
94726,2021-03-26,Kootenai,Idaho,16055,17144,193
94727,2021-03-26,Latah,Idaho,16057,2901,8
94728,2021-03-26,Lemhi,Idaho,16059,516,9
94729,2021-03-26,Lewis,Idaho,16061,384,9
94730,2021-03-26,Lincoln,Idaho,16063,493,11
94731,2021-03-26,Madison,Idaho,16065,6783,23
94732,2021-03-26,Minidoka,Idaho,16067,2308,32
94733,2021-03-26,Nez Perce,Idaho,16069,3475,53
94734,2021-03-26,Oneida,Idaho,16071,344,4
94735,2021-03-26,Owyhee,Idaho,16073,1036,26
94736,2021-03-26,Payette,Idaho,16075,2442,32
94737,2021-03-26,Power,Idaho,16077,655,9
94738,2021-03-26,Shoshone,Idaho,16079,1044,33
94739,2021-03-26,Teton,Idaho,16081,1145,4
94740,2021-03-26,Twin Falls,Idaho,16083,9116,127
94741,2021-03-26,Valley,Idaho,16085,823,7
94742,2021-03-26,Washington,Idaho,16087,1196,21
