,date,county,state,fips,cases,deaths
91447,2021-03-25,Hawaii,Hawaii,15001,2443,53
91448,2021-03-25,Honolulu,Hawaii,15003,23106,364
91449,2021-03-25,Kalawao,Hawaii,15005,1,0
91450,2021-03-25,Kauai,Hawaii,15007,190,1
91451,2021-03-25,Maui,Hawaii,15009,3380,37
