,0,1,2,3,4,5
94449,2021-03-25,Fairfield,Connecticut,09001,87366,2104
94450,2021-03-25,Hartford,Connecticut,09003,74346,2340
94451,2021-03-25,Litchfield,Connecticut,09005,12388,282
94452,2021-03-25,Middlesex,Connecticut,09007,11299,350
94453,2021-03-25,New Haven,Connecticut,09009,78536,1992
94454,2021-03-25,New London,Connecticut,09011,20348,420
94455,2021-03-25,Tolland,Connecticut,09013,8416,177
94457,2021-03-25,Windham,Connecticut,09015,9754,186
94456,2021-03-25,Unknown,Connecticut,,1057,11
