,date,county,state,fips,cases,yest,diff
87029,2021-03-25,Anderson,Texas,48001,6098,6098,0
87030,2021-03-25,Andrews,Texas,48003,1739,1739,0
87031,2021-03-25,Angelina,Texas,48005,8164,8164,0
87032,2021-03-25,Aransas,Texas,48007,1183,1177,6
87033,2021-03-25,Archer,Texas,48009,789,789,0
87034,2021-03-25,Armstrong,Texas,48011,158,158,0
87035,2021-03-25,Atascosa,Texas,48013,5552,5543,9
87036,2021-03-25,Austin,Texas,48015,1982,1982,0
87037,2021-03-25,Bailey,Texas,48017,817,817,0
87038,2021-03-25,Bandera,Texas,48019,1321,1314,7
87039,2021-03-25,Bastrop,Texas,48021,8743,8731,12
87040,2021-03-25,Baylor,Texas,48023,294,294,0
87041,2021-03-25,Bee,Texas,48025,3466,3460,6
87042,2021-03-25,Bell,Texas,48027,21366,21335,31
87043,2021-03-25,Bexar,Texas,48029,203203,202993,210
87044,2021-03-25,Blanco,Texas,48031,698,698,0
87045,2021-03-25,Borden,Texas,48033,31,30,1
87046,2021-03-25,Bosque,Texas,48035,1631,1627,4
87047,2021-03-25,Bowie,Texas,48037,6784,6770,14
87048,2021-03-25,Brazoria,Texas,48039,35107,35039,68
87049,2021-03-25,Brazos,Texas,48041,24865,22739,2126
87050,2021-03-25,Brewster,Texas,48043,901,901,0
87051,2021-03-25,Briscoe,Texas,48045,139,139,0
87052,2021-03-25,Brooks,Texas,48047,774,773,1
87053,2021-03-25,Brown,Texas,48049,4209,4209,0
87054,2021-03-25,Burleson,Texas,48051,2290,2287,3
87055,2021-03-25,Burnet,Texas,48053,4446,4442,4
87056,2021-03-25,Caldwell,Texas,48055,5342,5334,8
87057,2021-03-25,Calhoun,Texas,48057,2116,2115,1
87058,2021-03-25,Callahan,Texas,48059,1158,1158,0
87059,2021-03-25,Cameron,Texas,48061,38312,38282,30
87060,2021-03-25,Camp,Texas,48063,1201,1203,-2
87061,2021-03-25,Carson,Texas,48065,434,434,0
87062,2021-03-25,Cass,Texas,48067,1832,1824,8
87063,2021-03-25,Castro,Texas,48069,922,921,1
87064,2021-03-25,Chambers,Texas,48071,4572,4558,14
87065,2021-03-25,Cherokee,Texas,48073,4089,4089,0
87066,2021-03-25,Childress,Texas,48075,1343,1344,-1
87067,2021-03-25,Clay,Texas,48077,1018,1018,0
87068,2021-03-25,Cochran,Texas,48079,262,262,0
87069,2021-03-25,Coke,Texas,48081,439,442,-3
87070,2021-03-25,Coleman,Texas,48083,735,735,0
87071,2021-03-25,Collin,Texas,48085,85893,85816,77
87072,2021-03-25,Collingsworth,Texas,48087,273,273,0
87073,2021-03-25,Colorado,Texas,48089,1626,1624,2
87074,2021-03-25,Comal,Texas,48091,9615,9570,45
87075,2021-03-25,Comanche,Texas,48093,1514,1514,0
87076,2021-03-25,Concho,Texas,48095,365,365,0
87077,2021-03-25,Cooke,Texas,48097,3601,3600,1
87078,2021-03-25,Coryell,Texas,48099,6964,6961,3
87079,2021-03-25,Cottle,Texas,48101,190,190,0
87080,2021-03-25,Crane,Texas,48103,516,515,1
87081,2021-03-25,Crockett,Texas,48105,573,573,0
87082,2021-03-25,Crosby,Texas,48107,546,546,0
87083,2021-03-25,Culberson,Texas,48109,352,351,1
87084,2021-03-25,Dallam,Texas,48111,930,931,-1
87085,2021-03-25,Dallas,Texas,48113,289494,289198,296
87086,2021-03-25,Dawson,Texas,48115,1717,1716,1
87088,2021-03-25,Deaf Smith,Texas,48117,2746,2746,0
87089,2021-03-25,Delta,Texas,48119,308,307,1
87090,2021-03-25,Denton,Texas,48121,71388,71314,74
87087,2021-03-25,DeWitt,Texas,48123,1895,1896,-1
87091,2021-03-25,Dickens,Texas,48125,160,160,0
