,0,1,2,3,4,5
94458,2021-03-25,Kent,Delaware,10001,15206,322
94459,2021-03-25,New Castle,Delaware,10003,54110,761
94460,2021-03-25,Sussex,Delaware,10005,23521,453
94461,2021-03-25,Unknown,Delaware,,201,0
