,0,1,2,3,4,5
96550,2021-03-25,Bristol,Rhode Island,44001,4492,140
96551,2021-03-25,Kent,Rhode Island,44003,16330,344
96552,2021-03-25,Newport,Rhode Island,44005,5625,40
96553,2021-03-25,Providence,Rhode Island,44007,87520,1902
96555,2021-03-25,Washington,Rhode Island,44009,8899,164
96554,2021-03-25,Unknown,Rhode Island,,12424,17
