,date,county,state,fips,cases,yest,diff
84592,2021-03-25,Alameda,California,06001,82892,82839,53
84593,2021-03-25,Alpine,California,06003,84,84,0
84594,2021-03-25,Amador,California,06005,3528,3523,5
84595,2021-03-25,Butte,California,06007,11252,11227,25
84596,2021-03-25,Calaveras,California,06009,1975,1971,4
84597,2021-03-25,Colusa,California,06011,2160,2158,2
84598,2021-03-25,Contra Costa,California,06013,64869,64801,68
84599,2021-03-25,Del Norte,California,06015,1120,1113,7
84600,2021-03-25,El Dorado,California,06017,9319,9318,1
84601,2021-03-25,Fresno,California,06019,98437,98362,75
84602,2021-03-25,Glenn,California,06021,2797,2790,7
84603,2021-03-25,Humboldt,California,06023,3441,3432,9
84604,2021-03-25,Imperial,California,06025,27325,27320,5
84605,2021-03-25,Inyo,California,06027,1368,1364,4
84606,2021-03-25,Kern,California,06029,105868,105810,58
84607,2021-03-25,Kings,California,06031,22561,22546,15
84608,2021-03-25,Lake,California,06033,3307,3294,13
84609,2021-03-25,Lassen,California,06035,5637,5637,0
84610,2021-03-25,Los Angeles,California,06037,1216904,1216386,518
84611,2021-03-25,Madera,California,06039,15918,15908,10
84612,2021-03-25,Marin,California,06041,13526,13514,12
84613,2021-03-25,Mariposa,California,06043,408,406,2
84614,2021-03-25,Mendocino,California,06045,3931,3928,3
84615,2021-03-25,Merced,California,06047,30372,30340,32
84616,2021-03-25,Modoc,California,06049,341,342,-1
84617,2021-03-25,Mono,California,06051,1243,1263,-20
84618,2021-03-25,Monterey,California,06053,42844,42817,27
84619,2021-03-25,Napa,California,06055,9322,9306,16
84620,2021-03-25,Nevada,California,06057,4203,4197,6
84621,2021-03-25,Orange,California,06059,265356,265219,137
84622,2021-03-25,Placer,California,06061,20697,20665,32
84623,2021-03-25,Plumas,California,06063,652,652,0
84624,2021-03-25,Riverside,California,06065,293707,293600,107
84625,2021-03-25,Sacramento,California,06067,96781,96615,166
84626,2021-03-25,San Benito,California,06069,5847,5845,2
84627,2021-03-25,San Bernardino,California,06071,290155,290030,125
84628,2021-03-25,San Diego,California,06073,268690,268480,210
84629,2021-03-25,San Francisco,California,06075,35106,35074,32
84630,2021-03-25,San Joaquin,California,06077,69295,69187,108
84631,2021-03-25,San Luis Obispo,California,06079,20354,20309,45
84632,2021-03-25,San Mateo,California,06081,40083,40032,51
84633,2021-03-25,Santa Barbara,California,06083,32982,32933,49
84634,2021-03-25,Santa Clara,California,06085,113929,113814,115
84635,2021-03-25,Santa Cruz,California,06087,15264,15258,6
84636,2021-03-25,Shasta,California,06089,11319,11307,12
84637,2021-03-25,Sierra,California,06091,50,50,0
84638,2021-03-25,Siskiyou,California,06093,1865,1863,2
84639,2021-03-25,Solano,California,06095,30956,30912,44
84640,2021-03-25,Sonoma,California,06097,29090,29059,31
84641,2021-03-25,Stanislaus,California,06099,58508,58425,83
84642,2021-03-25,Sutter,California,06101,9101,9079,22
84643,2021-03-25,Tehama,California,06103,4719,4707,12
84644,2021-03-25,Trinity,California,06105,311,311,0
84645,2021-03-25,Tulare,California,06107,48931,48901,30
84646,2021-03-25,Tuolumne,California,06109,4020,4020,0
84647,2021-03-25,Ventura,California,06111,79390,79309,81
84648,2021-03-25,Yolo,California,06113,13269,13255,14
84649,2021-03-25,Yuba,California,06115,5939,5926,13
