,date,county,state,fips,cases,deaths,2021-03-08_Cases_Num,2021-03-08_Deaths_Num,diff_From_2021-03-08_Cases_Num,diff_From_2021-03-08_Deaths_Num
54863,2021-03-15,Accomack,Virginia,51001,2655,35,2625,35,30,0
54864,2021-03-15,Albemarle,Virginia,51003,5055,77,4977,74,78,3
54866,2021-03-15,Alleghany,Virginia,51005,1256,48,1252,47,4,1
54867,2021-03-15,Amelia,Virginia,51007,795,24,780,22,15,2
54868,2021-03-15,Amherst,Virginia,51009,2734,35,2714,34,20,1
54869,2021-03-15,Appomattox,Virginia,51011,1444,23,1434,20,10,3
54870,2021-03-15,Arlington,Virginia,51013,13655,242,13456,239,199,3
54871,2021-03-15,Augusta,Virginia,51015,5285,70,5251,68,34,2
54872,2021-03-15,Bath,Virginia,51017,247,12,246,11,1,1
54873,2021-03-15,Bedford,Virginia,51019,5907,90,5852,82,55,8
54874,2021-03-15,Bland,Virginia,51021,628,10,623,10,5,0
54875,2021-03-15,Botetourt,Virginia,51023,2327,33,2275,33,52,0
54877,2021-03-15,Brunswick,Virginia,51025,1231,20,1218,19,13,1
54878,2021-03-15,Buchanan,Virginia,51027,1329,37,1316,35,13,2
54879,2021-03-15,Buckingham,Virginia,51029,2050,29,2048,28,2,1
54881,2021-03-15,Campbell,Virginia,51031,4129,77,4072,69,57,8
54882,2021-03-15,Caroline,Virginia,51033,1882,30,1856,30,26,0
54883,2021-03-15,Carroll,Virginia,51035,2180,67,2145,67,35,0
54884,2021-03-15,Charles City,Virginia,51036,422,13,413,12,9,1
54885,2021-03-15,Charlotte,Virginia,51037,779,17,756,15,23,2
54888,2021-03-15,Chesterfield,Virginia,51041,24431,379,23997,365,434,14
54889,2021-03-15,Clarke,Virginia,51043,832,19,784,19,48,0
54892,2021-03-15,Craig,Virginia,51045,249,5,246,6,3,-1
54893,2021-03-15,Culpeper,Virginia,51047,4163,56,4127,55,36,1
54894,2021-03-15,Cumberland,Virginia,51049,407,9,396,8,11,1
54896,2021-03-15,Dickenson,Virginia,51051,883,15,879,15,4,0
54897,2021-03-15,Dinwiddie,Virginia,51053,1880,40,1849,36,31,4
54899,2021-03-15,Essex,Virginia,51057,659,8,645,7,14,1
54900,2021-03-15,Fairfax,Virginia,51059,68755,1032,67820,1012,935,20
54903,2021-03-15,Fauquier,Virginia,51061,4098,60,4025,59,73,1
54904,2021-03-15,Floyd,Virginia,51063,764,20,754,19,10,1
54905,2021-03-15,Fluvanna,Virginia,51065,1410,17,1309,16,101,1
54906,2021-03-15,Franklin,Virginia,51067,3767,69,3746,63,21,6
54908,2021-03-15,Frederick,Virginia,51069,6952,96,6851,88,101,8
54911,2021-03-15,Giles,Virginia,51071,1106,16,1092,16,14,0
54912,2021-03-15,Gloucester,Virginia,51073,1961,46,1923,44,38,2
54913,2021-03-15,Goochland,Virginia,51075,1259,18,1236,17,23,1
54914,2021-03-15,Grayson,Virginia,51077,1167,34,1138,34,29,0
54915,2021-03-15,Greene,Virginia,51079,1051,15,1025,13,26,2
54916,2021-03-15,Greensville,Virginia,51081,1485,24,1469,25,16,-1
54917,2021-03-15,Halifax,Virginia,51083,2566,73,2497,66,69,7
54919,2021-03-15,Hanover,Virginia,51085,6935,145,6824,140,111,5
54921,2021-03-15,Henrico,Virginia,51087,22155,565,21785,542,370,23
54922,2021-03-15,Henry,Virginia,51089,4269,120,4243,117,26,3
54923,2021-03-15,Highland,Virginia,51091,98,1,97,1,1,0
54925,2021-03-15,Isle of Wight,Virginia,51093,2763,58,2698,58,65,0
54926,2021-03-15,James City,Virginia,51095,4028,69,3942,65,86,4
54929,2021-03-15,King and Queen,Virginia,51097,331,7,321,6,10,1
54927,2021-03-15,King George,Virginia,51099,1460,16,1429,16,31,0
54928,2021-03-15,King William,Virginia,51101,995,11,952,10,43,1
54930,2021-03-15,Lancaster,Virginia,51103,675,16,674,13,1,3
54931,2021-03-15,Lee,Virginia,51105,2330,43,2311,43,19,0
54933,2021-03-15,Loudoun,Virginia,51107,23986,264,23533,254,453,10
54934,2021-03-15,Louisa,Virginia,51109,1719,28,1698,26,21,2
54935,2021-03-15,Lunenburg,Virginia,51111,688,7,670,6,18,1
54937,2021-03-15,Madison,Virginia,51113,547,14,536,14,11,0
54941,2021-03-15,Mathews,Virginia,51115,561,12,557,11,4,1
54942,2021-03-15,Mecklenburg,Virginia,51117,2064,60,2030,58,34,2
54943,2021-03-15,Middlesex,Virginia,51119,539,18,530,18,9,0
54944,2021-03-15,Montgomery,Virginia,51121,8405,91,8109,88,296,3
54945,2021-03-15,Nelson,Virginia,51125,839,11,824,11,15,0
54946,2021-03-15,New Kent,Virginia,51127,1298,13,1268,13,30,0
54949,2021-03-15,Northampton,Virginia,51131,729,35,727,34,2,1
54950,2021-03-15,Northumberland,Virginia,51133,684,21,680,20,4,1
54952,2021-03-15,Nottoway,Virginia,51135,1831,42,1822,41,9,1
54953,2021-03-15,Orange,Virginia,51137,1914,34,1878,34,36,0
54954,2021-03-15,Page,Virginia,51139,1861,56,1845,53,16,3
54955,2021-03-15,Patrick,Virginia,51141,1260,40,1230,38,30,2
54957,2021-03-15,Pittsylvania,Virginia,51143,5003,73,4782,71,221,2
54960,2021-03-15,Powhatan,Virginia,51145,1710,10,1670,10,40,0
54961,2021-03-15,Prince Edward,Virginia,51147,1987,33,1975,30,12,3
54962,2021-03-15,Prince George,Virginia,51149,3095,20,3050,19,45,1
54963,2021-03-15,Prince William,Virginia,51153,40483,469,39983,454,500,15
54964,2021-03-15,Pulaski,Virginia,51155,2373,59,2338,56,35,3
54966,2021-03-15,Rappahannock,Virginia,51157,310,2,308,2,2,0
54967,2021-03-15,Richmond,Virginia,51159,1416,11,1383,10,33,1
54969,2021-03-15,Roanoke,Virginia,51161,7540,131,7461,135,79,-4
54971,2021-03-15,Rockbridge,Virginia,51163,1418,44,1316,42,102,2
54972,2021-03-15,Rockingham,Virginia,51165,6175,102,6126,98,49,4
54973,2021-03-15,Russell,Virginia,51167,2080,35,2047,35,33,0
54975,2021-03-15,Scott,Virginia,51169,1630,50,1606,50,24,0
54976,2021-03-15,Shenandoah,Virginia,51171,3812,128,3755,125,57,3
54977,2021-03-15,Smyth,Virginia,51173,2551,89,2527,87,24,2
54978,2021-03-15,Southampton,Virginia,51175,1875,52,1861,52,14,0
54979,2021-03-15,Spotsylvania,Virginia,51177,8562,106,8445,103,117,3
54980,2021-03-15,Stafford,Virginia,51179,9843,70,9687,68,156,2
54983,2021-03-15,Surry,Virginia,51181,395,8,381,8,14,0
54984,2021-03-15,Sussex,Virginia,51183,1108,20,1088,20,20,0
54985,2021-03-15,Tazewell,Virginia,51185,3301,62,3245,61,56,1
54987,2021-03-15,Warren,Virginia,51187,2391,50,2330,48,61,2
54988,2021-03-15,Washington,Virginia,51191,4364,102,4314,100,50,2
54990,2021-03-15,Westmoreland,Virginia,51193,1144,22,1125,21,19,1
54993,2021-03-15,Wise,Virginia,51195,2928,93,2903,93,25,0
54994,2021-03-15,Wythe,Virginia,51197,2131,72,2065,67,66,5
54995,2021-03-15,York,Virginia,51199,3220,47,3122,41,98,6
54865,2021-03-15,Alexandria city,Virginia,51510,10592,128,10456,126,136,2
54876,2021-03-15,Bristol city,Virginia,51520,1233,29,1229,30,4,-1
54880,2021-03-15,Buena Vista city,Virginia,51530,857,19,847,19,10,0
54886,2021-03-15,Charlottesville city,Virginia,51540,3723,48,3677,46,46,2
54887,2021-03-15,Chesapeake city,Virginia,51550,18836,259,18552,236,284,23
54890,2021-03-15,Colonial Heights city,Virginia,51570,1442,53,1414,50,28,3
54891,2021-03-15,Covington city,Virginia,51580,554,12,551,11,3,1
54895,2021-03-15,Danville city,Virginia,51590,4254,119,4392,113,-138,6
54898,2021-03-15,Emporia city,Virginia,51595,632,41,626,41,6,0
54901,2021-03-15,Fairfax city,Virginia,51600,506,16,499,15,7,1
54902,2021-03-15,Falls Church city,Virginia,51610,367,9,361,9,6,0
54907,2021-03-15,Franklin city,Virginia,51620,1030,28,1026,27,4,1
54909,2021-03-15,Fredericksburg city,Virginia,51630,1818,22,1796,22,22,0
54910,2021-03-15,Galax city,Virginia,51640,1011,50,1002,50,9,0
54918,2021-03-15,Hampton city,Virginia,51650,8989,142,8837,130,152,12
54920,2021-03-15,Harrisonburg city,Virginia,51660,5927,94,5809,93,118,1
54924,2021-03-15,Hopewell city,Virginia,51670,2220,63,2171,58,49,5
54932,2021-03-15,Lexington city,Virginia,51678,1137,30,1127,28,10,2
54936,2021-03-15,Lynchburg city,Virginia,51680,6977,141,6954,139,23,2
54939,2021-03-15,Manassas city,Virginia,51683,4067,44,4050,41,17,3
54938,2021-03-15,Manassas Park city,Virginia,51685,1139,12,1129,12,10,0
54940,2021-03-15,Martinsville city,Virginia,51690,1525,70,1513,67,12,3
54947,2021-03-15,Newport News city,Virginia,51700,12009,203,11753,190,256,13
54948,2021-03-15,Norfolk city,Virginia,51710,15438,227,15178,220,260,7
54951,2021-03-15,Norton city,Virginia,51720,244,6,242,6,2,0
54956,2021-03-15,Petersburg city,Virginia,51730,3355,73,3251,68,104,5
54958,2021-03-15,Poquoson city,Virginia,51735,752,16,733,15,19,1
54959,2021-03-15,Portsmouth city,Virginia,51740,8002,159,7831,150,171,9
54965,2021-03-15,Radford city,Virginia,51750,1934,18,1906,17,28,1
54968,2021-03-15,Richmond city,Virginia,51760,15217,230,15041,218,176,12
54970,2021-03-15,Roanoke city,Virginia,51770,7783,177,7646,164,137,13
54974,2021-03-15,Salem city,Virginia,51775,1923,43,1882,43,41,0
54981,2021-03-15,Staunton city,Virginia,51790,2492,69,2478,67,14,2
54982,2021-03-15,Suffolk city,Virginia,51800,7127,175,7027,168,100,7
54986,2021-03-15,Virginia Beach city,Virginia,51810,31848,352,31182,338,666,14
54989,2021-03-15,Waynesboro city,Virginia,51820,2185,34,2165,34,20,0
54991,2021-03-15,Williamsburg city,Virginia,51830,550,11,548,12,2,-1
54992,2021-03-15,Winchester city,Virginia,51840,2526,41,2488,41,38,0
