,date,county,state,fips,cases,deaths,2021-03-08_Cases_Num,2021-03-08_Deaths_Num,diff_From_2021-03-08_Cases_Num,diff_From_2021-03-08_Deaths_Num
54087,2021-03-15,Adair,Oklahoma,40001,3145,26,3130,25,15,1
54088,2021-03-15,Alfalfa,Oklahoma,40003,1150,5,1149,5,1,0
54089,2021-03-15,Atoka,Oklahoma,40005,1831,13,1784,13,47,0
54090,2021-03-15,Beaver,Oklahoma,40007,453,6,448,6,5,0
54091,2021-03-15,Beckham,Oklahoma,40009,2819,39,2798,37,21,2
54092,2021-03-15,Blaine,Oklahoma,40011,1012,8,1005,8,7,0
54093,2021-03-15,Bryan,Oklahoma,40013,6006,57,5985,56,21,1
54094,2021-03-15,Caddo,Oklahoma,40015,3884,61,3858,58,26,3
54095,2021-03-15,Canadian,Oklahoma,40017,16254,100,16096,97,158,3
54096,2021-03-15,Carter,Oklahoma,40019,5825,63,5762,60,63,3
54097,2021-03-15,Cherokee,Oklahoma,40021,5500,44,5463,44,37,0
54098,2021-03-15,Choctaw,Oklahoma,40023,1592,14,1579,14,13,0
54099,2021-03-15,Cimarron,Oklahoma,40025,203,1,203,1,0,0
54100,2021-03-15,Cleveland,Oklahoma,40027,29247,282,28981,274,266,8
54101,2021-03-15,Coal,Oklahoma,40029,686,14,684,14,2,0
54102,2021-03-15,Comanche,Oklahoma,40031,12535,145,12271,140,264,5
54103,2021-03-15,Cotton,Oklahoma,40033,659,14,658,13,1,1
54104,2021-03-15,Craig,Oklahoma,40035,1916,11,1898,11,18,0
54105,2021-03-15,Creek,Oklahoma,40037,6685,121,6649,117,36,4
54106,2021-03-15,Custer,Oklahoma,40039,4044,72,4031,72,13,0
54107,2021-03-15,Delaware,Oklahoma,40041,4477,63,4429,62,48,1
54108,2021-03-15,Dewey,Oklahoma,40043,538,6,537,6,1,0
54109,2021-03-15,Ellis,Oklahoma,40045,353,3,352,3,1,0
54110,2021-03-15,Garfield,Oklahoma,40047,7656,82,7620,78,36,4
54111,2021-03-15,Garvin,Oklahoma,40049,3505,54,3480,52,25,2
54112,2021-03-15,Grady,Oklahoma,40051,5739,80,5693,76,46,4
54113,2021-03-15,Grant,Oklahoma,40053,543,7,540,7,3,0
54114,2021-03-15,Greer,Oklahoma,40055,567,17,539,17,28,0
54115,2021-03-15,Harmon,Oklahoma,40057,294,3,290,3,4,0
54116,2021-03-15,Harper,Oklahoma,40059,409,4,408,4,1,0
54117,2021-03-15,Haskell,Oklahoma,40061,1235,11,1230,11,5,0
54118,2021-03-15,Hughes,Oklahoma,40063,1183,18,1171,17,12,1
54119,2021-03-15,Jackson,Oklahoma,40065,2973,45,2957,44,16,1
54120,2021-03-15,Jefferson,Oklahoma,40067,675,12,673,12,2,0
54121,2021-03-15,Johnston,Oklahoma,40069,1343,20,1335,20,8,0
