,date,county,state,fips,cases,deaths,2021-03-08_Cases_Num,2021-03-08_Deaths_Num,diff_From_2021-03-08_Cases_Num,diff_From_2021-03-08_Deaths_Num
52006,2021-03-15,Aleutians East Borough,Alaska,02013,362,2,362,2,0,0
52007,2021-03-15,Aleutians West Census Area,Alaska,02016,641,0,628,0,13,0
52008,2021-03-15,Anchorage,Alaska,02020,27243,159,26906,158,337,1
52009,2021-03-15,Bethel Census Area,Alaska,02050,3657,19,3591,19,66,0
52011,2021-03-15,Denali Borough,Alaska,02068,76,0,74,0,2,0
52012,2021-03-15,Dillingham Census Area,Alaska,02070,207,1,207,1,0,0
52013,2021-03-15,Fairbanks North Star Borough,Alaska,02090,6377,29,6295,29,82,0
52014,2021-03-15,Haines Borough,Alaska,02100,25,0,25,0,0,0
52015,2021-03-15,Juneau City and Borough,Alaska,02110,1251,3,1237,3,14,0
52016,2021-03-15,Kenai Peninsula Borough,Alaska,02122,4036,19,4004,19,32,0
52017,2021-03-15,Ketchikan Gateway Borough,Alaska,02130,368,1,361,1,7,0
52018,2021-03-15,Kodiak Island Borough,Alaska,02150,1059,5,1053,5,6,0
52019,2021-03-15,Kusilvak Census Area,Alaska,02158,1216,3,1212,3,4,0
52020,2021-03-15,Matanuska-Susitna Borough,Alaska,02170,9244,34,8932,34,312,0
52021,2021-03-15,Nome Census Area,Alaska,02180,330,0,328,0,2,0
52022,2021-03-15,North Slope Borough,Alaska,02185,1016,4,1012,4,4,0
52023,2021-03-15,Northwest Arctic Borough,Alaska,02188,594,2,590,2,4,0
52024,2021-03-15,Petersburg Borough,Alaska,02195,145,0,135,0,10,0
52025,2021-03-15,Prince of Wales-Hyder Census Area,Alaska,02198,76,1,74,1,2,0
52026,2021-03-15,Sitka City and Borough,Alaska,02220,315,0,313,0,2,0
52027,2021-03-15,Skagway Municipality,Alaska,02230,19,0,19,0,0,0
52028,2021-03-15,Southeast Fairbanks Census Area,Alaska,02240,534,3,493,3,41,0
52030,2021-03-15,Valdez-Cordova Census Area,Alaska,02261,509,2,500,2,9,0
52031,2021-03-15,Wrangell City and Borough,Alaska,02275,29,0,28,0,1,0
52033,2021-03-15,Yukon-Koyukuk Census Area,Alaska,02290,342,4,333,4,9,0
52010,2021-03-15,Bristol Bay plus Lake and Peninsula,Alaska,02997,176,0,176,0,0,0
52032,2021-03-15,Yakutat plus Hoonah-Angoon,Alaska,02998,68,1,65,1,3,0
