,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-26,Adair,Iowa,19001,836,31,0.073,0.128,0.128,0.307,0.364
1,2021-03-26,Adams,Iowa,19003,319,4,0.148,0.11,0.15,0.311,0.281
2,2021-03-26,Allamakee,Iowa,19005,1482,49,0.138,0.049,0.132,0.212,0.469
3,2021-03-26,Appanoose,Iowa,19007,1248,47,0.044,0.11,0.239,0.193,0.413
4,2021-03-26,Audubon,Iowa,19009,482,9,0.224,0.073,0.194,0.187,0.322
5,2021-03-26,Benton,Iowa,19011,2467,54,0.098,0.067,0.13,0.2,0.504
6,2021-03-26,Black Hawk,Iowa,19013,15221,300,0.032,0.053,0.18,0.289,0.447
7,2021-03-26,Boone,Iowa,19015,2504,30,0.09,0.08,0.1,0.197,0.533
8,2021-03-26,Bremer,Iowa,19017,2753,57,0.048,0.062,0.197,0.268,0.424
9,2021-03-26,Buchanan,Iowa,19019,1831,30,0.021,0.124,0.087,0.394,0.373
10,2021-03-26,Buena Vista,Iowa,19021,4179,39,0.183,0.062,0.26,0.207,0.288
11,2021-03-26,Butler,Iowa,19023,1609,32,0.052,0.094,0.208,0.23,0.417
12,2021-03-26,Calhoun,Iowa,19025,1321,11,0.212,0.117,0.213,0.153,0.304
13,2021-03-26,Carroll,Iowa,19027,2731,49,0.153,0.11,0.241,0.139,0.358
14,2021-03-26,Cass,Iowa,19029,1326,52,0.341,0.07,0.124,0.238,0.227
15,2021-03-26,Cedar,Iowa,19031,1776,23,0.026,0.096,0.142,0.355,0.381
16,2021-03-26,Cerro Gordo,Iowa,19033,5090,85,0.061,0.365,0.146,0.213,0.215
17,2021-03-26,Cherokee,Iowa,19035,1536,37,0.183,0.105,0.221,0.182,0.309
18,2021-03-26,Chickasaw,Iowa,19037,1209,15,0.075,0.136,0.197,0.236,0.356
19,2021-03-26,Clarke,Iowa,19039,970,23,0.078,0.167,0.143,0.194,0.418
20,2021-03-26,Clay,Iowa,19041,1989,25,0.224,0.035,0.112,0.189,0.441
21,2021-03-26,Clayton,Iowa,19043,1622,55,0.123,0.084,0.137,0.284,0.371
22,2021-03-26,Clinton,Iowa,19045,5163,87,0.092,0.13,0.079,0.269,0.43
23,2021-03-26,Crawford,Iowa,19047,2587,36,0.089,0.045,0.141,0.064,0.66
