,date,county,state,fips,cases,deaths,2021-03-15_Cases_Num,2021-03-15_Deaths_Num,diff_From_2021-03-15_Cases_Num,diff_From_2021-03-15_Deaths_Num
77590,2021-03-22,Accomack,Virginia,51001,2685,37,2655,35,30,2
77591,2021-03-22,Albemarle,Virginia,51003,5170,76,5055,77,115,-1
77593,2021-03-22,Alleghany,Virginia,51005,1263,48,1256,48,7,0
77594,2021-03-22,Amelia,Virginia,51007,808,26,795,24,13,2
77595,2021-03-22,Amherst,Virginia,51009,2761,33,2734,35,27,-2
77596,2021-03-22,Appomattox,Virginia,51011,1460,23,1444,23,16,0
77597,2021-03-22,Arlington,Virginia,51013,13897,243,13655,242,242,1
77598,2021-03-22,Augusta,Virginia,51015,5334,66,5285,70,49,-4
77599,2021-03-22,Bath,Virginia,51017,248,10,247,12,1,-2
77600,2021-03-22,Bedford,Virginia,51019,5969,97,5907,90,62,7
77601,2021-03-22,Bland,Virginia,51021,632,10,628,10,4,0
77602,2021-03-22,Botetourt,Virginia,51023,2375,34,2327,33,48,1
77604,2021-03-22,Brunswick,Virginia,51025,1239,20,1231,20,8,0
77605,2021-03-22,Buchanan,Virginia,51027,1338,36,1329,37,9,-1
77606,2021-03-22,Buckingham,Virginia,51029,2054,28,2050,29,4,-1
77608,2021-03-22,Campbell,Virginia,51031,4165,81,4129,77,36,4
77609,2021-03-22,Caroline,Virginia,51033,1932,31,1882,30,50,1
77610,2021-03-22,Carroll,Virginia,51035,2206,65,2180,67,26,-2
77611,2021-03-22,Charles City,Virginia,51036,435,15,422,13,13,2
77612,2021-03-22,Charlotte,Virginia,51037,786,16,779,17,7,-1
77615,2021-03-22,Chesterfield,Virginia,51041,24892,386,24431,379,461,7
77616,2021-03-22,Clarke,Virginia,51043,863,18,832,19,31,-1
77619,2021-03-22,Craig,Virginia,51045,258,5,249,5,9,0
77620,2021-03-22,Culpeper,Virginia,51047,4210,56,4163,56,47,0
77621,2021-03-22,Cumberland,Virginia,51049,412,9,407,9,5,0
77623,2021-03-22,Dickenson,Virginia,51051,893,15,883,15,10,0
77624,2021-03-22,Dinwiddie,Virginia,51053,1935,41,1880,40,55,1
77626,2021-03-22,Essex,Virginia,51057,679,8,659,8,20,0
77627,2021-03-22,Fairfax,Virginia,51059,69978,1038,68755,1032,1223,6
77630,2021-03-22,Fauquier,Virginia,51061,4177,61,4098,60,79,1
77631,2021-03-22,Floyd,Virginia,51063,778,20,764,20,14,0
77632,2021-03-22,Fluvanna,Virginia,51065,1486,17,1410,17,76,0
77633,2021-03-22,Franklin,Virginia,51067,3804,71,3767,69,37,2
77635,2021-03-22,Frederick,Virginia,51069,7071,96,6952,96,119,0
77638,2021-03-22,Giles,Virginia,51071,1135,17,1106,16,29,1
77639,2021-03-22,Gloucester,Virginia,51073,2001,45,1961,46,40,-1
77640,2021-03-22,Goochland,Virginia,51075,1284,20,1259,18,25,2
77641,2021-03-22,Grayson,Virginia,51077,1186,31,1167,34,19,-3
77642,2021-03-22,Greene,Virginia,51079,1079,15,1051,15,28,0
77643,2021-03-22,Greensville,Virginia,51081,1499,24,1485,24,14,0
77644,2021-03-22,Halifax,Virginia,51083,2622,72,2566,73,56,-1
77646,2021-03-22,Hanover,Virginia,51085,7091,146,6935,145,156,1
77648,2021-03-22,Henrico,Virginia,51087,22547,565,22155,565,392,0
77649,2021-03-22,Henry,Virginia,51089,4309,120,4269,120,40,0
77650,2021-03-22,Highland,Virginia,51091,99,1,98,1,1,0
77652,2021-03-22,Isle of Wight,Virginia,51093,2826,58,2763,58,63,0
77653,2021-03-22,James City,Virginia,51095,4124,69,4028,69,96,0
77656,2021-03-22,King and Queen,Virginia,51097,337,8,331,7,6,1
77654,2021-03-22,King George,Virginia,51099,1488,17,1460,16,28,1
77655,2021-03-22,King William,Virginia,51101,1030,10,995,11,35,-1
77657,2021-03-22,Lancaster,Virginia,51103,679,15,675,16,4,-1
77658,2021-03-22,Lee,Virginia,51105,2346,44,2330,43,16,1
77660,2021-03-22,Loudoun,Virginia,51107,24603,263,23986,264,617,-1
77661,2021-03-22,Louisa,Virginia,51109,1756,27,1719,28,37,-1
77662,2021-03-22,Lunenburg,Virginia,51111,706,9,688,7,18,2
77664,2021-03-22,Madison,Virginia,51113,555,14,547,14,8,0
77668,2021-03-22,Mathews,Virginia,51115,566,12,561,12,5,0
77669,2021-03-22,Mecklenburg,Virginia,51117,2106,61,2064,60,42,1
77670,2021-03-22,Middlesex,Virginia,51119,545,18,539,18,6,0
77671,2021-03-22,Montgomery,Virginia,51121,8604,86,8405,91,199,-5
77672,2021-03-22,Nelson,Virginia,51125,848,11,839,11,9,0
77673,2021-03-22,New Kent,Virginia,51127,1340,13,1298,13,42,0
77676,2021-03-22,Northampton,Virginia,51131,734,34,729,35,5,-1
77677,2021-03-22,Northumberland,Virginia,51133,694,19,684,21,10,-2
77679,2021-03-22,Nottoway,Virginia,51135,1844,43,1831,42,13,1
77680,2021-03-22,Orange,Virginia,51137,1954,34,1914,34,40,0
77681,2021-03-22,Page,Virginia,51139,1881,57,1861,56,20,1
77682,2021-03-22,Patrick,Virginia,51141,1268,40,1260,40,8,0
77684,2021-03-22,Pittsylvania,Virginia,51143,5225,75,5003,73,222,2
77687,2021-03-22,Powhatan,Virginia,51145,1735,10,1710,10,25,0
77688,2021-03-22,Prince Edward,Virginia,51147,1997,31,1987,33,10,-2
77689,2021-03-22,Prince George,Virginia,51149,3170,22,3095,20,75,2
77690,2021-03-22,Prince William,Virginia,51153,41062,469,40483,469,579,0
77691,2021-03-22,Pulaski,Virginia,51155,2409,60,2373,59,36,1
77693,2021-03-22,Rappahannock,Virginia,51157,315,2,310,2,5,0
77694,2021-03-22,Richmond,Virginia,51159,1441,11,1416,11,25,0
77696,2021-03-22,Roanoke,Virginia,51161,7655,125,7540,131,115,-6
77698,2021-03-22,Rockbridge,Virginia,51163,1431,44,1418,44,13,0
77699,2021-03-22,Rockingham,Virginia,51165,6260,102,6175,102,85,0
77700,2021-03-22,Russell,Virginia,51167,2105,35,2080,35,25,0
77702,2021-03-22,Scott,Virginia,51169,1665,50,1630,50,35,0
77703,2021-03-22,Shenandoah,Virginia,51171,3853,127,3812,128,41,-1
77704,2021-03-22,Smyth,Virginia,51173,2573,89,2551,89,22,0
77705,2021-03-22,Southampton,Virginia,51175,1891,52,1875,52,16,0
77706,2021-03-22,Spotsylvania,Virginia,51177,8641,107,8562,106,79,1
