,date,county,state,fips,cases,deaths,2021-03-15_Cases_Num,2021-03-15_Deaths_Num,diff_From_2021-03-15_Cases_Num,diff_From_2021-03-15_Deaths_Num
75786,2021-03-22,Acadia,Louisiana,22001,6237,188,6168,187,69,1
75787,2021-03-22,Allen,Louisiana,22003,3051,90,3033,90,18,0
75788,2021-03-22,Ascension,Louisiana,22005,11398,158,11216,154,182,4
75789,2021-03-22,Assumption,Louisiana,22007,2126,34,2115,34,11,0
75790,2021-03-22,Avoyelles,Louisiana,22009,3981,121,3971,119,10,2
75791,2021-03-22,Beauregard,Louisiana,22011,2939,71,2895,70,44,1
75792,2021-03-22,Bienville,Louisiana,22013,1624,79,1623,77,1,2
75793,2021-03-22,Bossier,Louisiana,22015,13192,284,13151,278,41,6
75794,2021-03-22,Caddo,Louisiana,22017,25017,713,24950,701,67,12
75795,2021-03-22,Calcasieu,Louisiana,22019,20857,381,20323,374,534,7
75796,2021-03-22,Caldwell,Louisiana,22021,1091,26,1086,26,5,0
75797,2021-03-22,Cameron,Louisiana,22023,562,6,558,6,4,0
75798,2021-03-22,Catahoula,Louisiana,22025,1062,37,1065,36,-3,1
75799,2021-03-22,Claiborne,Louisiana,22027,1409,52,1410,50,-1,2
75800,2021-03-22,Concordia,Louisiana,22029,1810,60,1796,60,14,0
75801,2021-03-22,De Soto,Louisiana,22031,2683,76,2676,75,7,1
75802,2021-03-22,East Baton Rouge,Louisiana,22033,36906,760,36475,753,431,7
75803,2021-03-22,East Carroll,Louisiana,22035,1117,23,1117,23,0,0
75804,2021-03-22,East Feliciana,Louisiana,22037,3062,111,3044,107,18,4
75805,2021-03-22,Evangeline,Louisiana,22039,3423,88,3387,86,36,2
75806,2021-03-22,Franklin,Louisiana,22041,2460,104,2456,104,4,0
75807,2021-03-22,Grant,Louisiana,22043,2057,52,2032,52,25,0
75808,2021-03-22,Iberia,Louisiana,22045,6598,150,6575,148,23,2
75809,2021-03-22,Iberville,Louisiana,22047,3645,94,3563,92,82,2
75810,2021-03-22,Jackson,Louisiana,22049,1826,50,1813,49,13,1
75811,2021-03-22,Jefferson,Louisiana,22051,44777,875,44561,866,216,9
75812,2021-03-22,Jefferson Davis,Louisiana,22053,2994,88,2943,88,51,0
75814,2021-03-22,Lafayette,Louisiana,22055,22096,267,21923,266,173,1
75815,2021-03-22,Lafourche,Louisiana,22057,9313,198,9275,198,38,0
75813,2021-03-22,LaSalle,Louisiana,22059,1449,35,1436,34,13,1
75816,2021-03-22,Lincoln,Louisiana,22061,4280,91,4254,89,26,2
75817,2021-03-22,Livingston,Louisiana,22063,12723,193,12592,190,131,3
75818,2021-03-22,Madison,Louisiana,22065,1557,37,1555,36,2,1
75819,2021-03-22,Morehouse,Louisiana,22067,2733,71,2729,70,4,1
75820,2021-03-22,Natchitoches,Louisiana,22069,3913,82,3885,81,28,1
75821,2021-03-22,Orleans,Louisiana,22071,29061,779,28924,775,137,4
75822,2021-03-22,Ouachita,Louisiana,22073,17826,435,17774,428,52,7
75823,2021-03-22,Plaquemines,Louisiana,22075,2421,25,2404,25,17,0
75824,2021-03-22,Pointe Coupee,Louisiana,22077,2427,71,2396,70,31,1
75825,2021-03-22,Rapides,Louisiana,22079,11517,303,11374,302,143,1
75826,2021-03-22,Red River,Louisiana,22081,863,38,862,37,1,1
75827,2021-03-22,Richland,Louisiana,22083,2377,51,2371,51,6,0
75828,2021-03-22,Sabine,Louisiana,22085,2828,56,2803,56,25,0
75829,2021-03-22,St. Bernard,Louisiana,22087,3895,48,3857,48,38,0
75830,2021-03-22,St. Charles,Louisiana,22089,5247,90,5208,90,39,0
75831,2021-03-22,St. Helena,Louisiana,22091,889,9,879,8,10,1
75832,2021-03-22,St. James,Louisiana,22093,1889,49,1881,49,8,0
75833,2021-03-22,St. John the Baptist,Louisiana,22095,3591,136,3573,135,18,1
75834,2021-03-22,St. Landry,Louisiana,22097,8489,247,8410,246,79,1
75835,2021-03-22,St. Martin,Louisiana,22099,4946,115,4895,114,51,1
75836,2021-03-22,St. Mary,Louisiana,22101,4395,127,4282,124,113,3
75837,2021-03-22,St. Tammany,Louisiana,22103,24790,512,24682,507,108,5
75838,2021-03-22,Tangipahoa,Louisiana,22105,12214,285,12144,277,70,8
75839,2021-03-22,Tensas,Louisiana,22107,356,7,358,6,-2,1
75840,2021-03-22,Terrebonne,Louisiana,22109,9800,214,9733,211,67,3
75841,2021-03-22,Union,Louisiana,22111,2325,77,2315,77,10,0
75843,2021-03-22,Vermilion,Louisiana,22113,5050,110,4980,110,70,0
75844,2021-03-22,Vernon,Louisiana,22115,2930,99,2919,97,11,2
75845,2021-03-22,Washington,Louisiana,22117,4198,126,4161,124,37,2
75846,2021-03-22,Webster,Louisiana,22119,3969,106,3960,101,9,5
75847,2021-03-22,West Baton Rouge,Louisiana,22121,2612,56,2572,55,40,1
75848,2021-03-22,West Carroll,Louisiana,22123,1166,40,1164,39,2,1
75849,2021-03-22,West Feliciana,Louisiana,22125,1122,32,1128,32,-6,0
75850,2021-03-22,Winn,Louisiana,22127,1487,42,1484,40,3,2
