,date,county,state,fips,cases,deaths,2021-03-15_Cases_Num,2021-03-15_Deaths_Num,diff_From_2021-03-15_Cases_Num,diff_From_2021-03-15_Deaths_Num
76456,2021-03-22,Atlantic,New Jersey,34001,27058,601,26218,594,840,7
76457,2021-03-22,Bergen,New Jersey,34003,86830,2693,83594,2671,3236,22
76458,2021-03-22,Burlington,New Jersey,34005,38258,779,37226,770,1032,9
76459,2021-03-22,Camden,New Jersey,34007,47161,1214,45994,1206,1167,8
76460,2021-03-22,Cape May,New Jersey,34009,7900,190,7667,189,233,1
76461,2021-03-22,Cumberland,New Jersey,34011,14992,395,14780,388,212,7
76462,2021-03-22,Essex,New Jersey,34013,80999,2750,78308,2726,2691,24
76463,2021-03-22,Gloucester,New Jersey,34015,25911,569,25243,562,668,7
76464,2021-03-22,Hudson,New Jersey,34017,76296,2083,73816,2060,2480,23
76465,2021-03-22,Hunterdon,New Jersey,34019,7783,168,7490,166,293,2
76466,2021-03-22,Mercer,New Jersey,34021,29814,901,29126,892,688,9
76467,2021-03-22,Middlesex,New Jersey,34023,79710,2179,77082,2154,2628,25
76468,2021-03-22,Monmouth,New Jersey,34025,64489,1471,61940,1448,2549,23
76469,2021-03-22,Morris,New Jersey,34027,42784,1163,40975,1147,1809,16
76470,2021-03-22,Ocean,New Jersey,34029,65308,1956,63049,1928,2259,28
76471,2021-03-22,Passaic,New Jersey,34031,61795,1767,60111,1739,1684,28
76472,2021-03-22,Salem,New Jersey,34033,4994,167,4860,166,134,1
76473,2021-03-22,Somerset,New Jersey,34035,25373,801,24495,798,878,3
76474,2021-03-22,Sussex,New Jersey,34037,10565,279,10011,277,554,2
76475,2021-03-22,Union,New Jersey,34039,61790,1831,60047,1821,1743,10
76477,2021-03-22,Warren,New Jersey,34041,7994,224,7624,223,370,1
