,State,fips,cases,deaths,1 week increase in cases,2 change increase in cases/ 1 week increase,4 change increase in cases/ 1 week increase,latest Date Used,pop,density
6,Colorado,08,466368,6183,13758,0.5672336095362698,0.6801860735572031,2021-04-01,5893630,56.8653
7,Connecticut,09,312468,7900,10984,0.7306991988346686,0.8155498907501821,2021-04-01,3552820,733.7505
8,Delaware,10,95188,1559,3782,0.4264939185616076,0.5684822845055526,2021-04-01,990334,508.1242
9,District of Columbia,11,44656,1066,1878,0.41373801916932906,0.5255591054313099,2021-04-01,714153,11707.4262
10,Florida,12,2064517,33493,63885,0.5214369570321672,0.580668388510605,2021-04-01,21944600,409.2233
11,Georgia,13,1036700,18536,23166,0.47772597772597775,0.4346024346024346,2021-04-01,10830000,188.3053
12,Hawaii,15,29888,460,905,0.6751381215469613,0.8486187845303867,2021-04-01,1406430,218.9678
13,Idaho,16,181023,1967,4189,0.5010742420625448,0.48078300310336597,2021-04-01,1860120,22.5079
14,Illinois,17,1251829,23601,22928,0.5997034193998604,0.8030355896720167,2021-04-01,12569300,226.3964
15,Indiana,18,691001,13048,11001,0.5101354422325243,0.6108535587673848,2021-04-01,6805660,189.9643
16,Iowa,19,352137,5751,6272,0.5790816326530612,0.5811543367346939,2021-04-01,3167970,56.7157
17,Kansas,20,304685,4913,3568,0.41507847533632286,0.39742152466367714,2021-04-01,2917220,35.6807
18,Kentucky,21,431160,6172,10618,0.41985307967602187,0.3914108118289697,2021-04-01,4480710,113.4759
19,Louisiana,22,445469,10161,7016,0.43856898517673887,0.40607183580387685,2021-04-01,4627000,107.0966
20,Maine,23,50788,744,2605,0.5213051823416507,0.6134357005758158,2021-04-01,1354520,43.9166
21,Maryland,24,413113,8303,11983,0.603938913460736,0.7465576232996746,2021-04-01,6065440,624.8522
22,Massachusetts,25,638339,17217,22008,0.6319520174482006,0.7321428571428571,2021-04-01,6912240,886.1846
23,Michigan,26,753124,17165,30750,0.9383739837398374,1.3310569105691057,2021-04-01,9992430,176.7352
24,Minnesota,27,521745,6938,14084,0.6354728770235728,0.8001278046009657,2021-04-01,5706400,71.6641
25,Mississippi,28,305417,7048,5770,0.34974003466204506,0.255632582322357,2021-04-01,2966410,63.2187
26,Missouri,29,585861,8981,57962,0.07836168524205514,0.07330664918394811,2021-04-01,6169040,89.7419
27,Montana,30,104865,1438,2096,0.5844465648854962,0.4312977099236641,2021-04-01,1085000,7.4547
28,Nebraska,31,210455,2284,3675,0.47401360544217686,0.6848979591836735,2021-04-01,1952000,25.4087
29,Nevada,32,304139,5256,5263,0.33574007220216606,0.3667110013300399,2021-04-01,3185790,29.0195
30,New Hampshire,33,84539,1245,3524,0.66316685584563,0.7094211123723042,2021-04-01,1372200,153.2671
31,New Jersey,34,914420,24591,50678,0.5630253759027586,0.6420932159911599,2021-04-01,8874520,1206.7609
32,New Mexico,35,191946,3944,3002,0.44403730846102596,0.48467688207861426,2021-04-01,2105000,17.354
33,New York,36,1880768,49872,96574,0.5804357280427445,0.5919398595895375,2021-04-01,19300000,409.5404
34,North Carolina,37,921917,12160,24009,0.5073514098879587,0.5435045191386564,2021-04-01,10701000,220.1037
35,North Dakota,38,103331,1498,1220,0.6524590163934426,0.9024590163934426,2021-04-01,770026,11.1596
36,Ohio,39,1020041,18609,21305,0.4874911992490026,0.6510208871157005,2021-04-01,11714600,286.6939
37,Oklahoma,40,438777,4953,7434,0.3267419962335217,0.30575733118106,2021-04-01,3990440,58.1739
38,Oregon,41,165524,2398,3928,0.5692464358452138,0.6736252545824847,2021-04-01,4289440,44.6873
39,Pennsylvania,42,1034263,25179,35660,0.6558889512058329,0.8064778463264162,2021-04-01,12804100,286.1699
40,Rhode Island,44,137848,2624,4889,0.5469421149519329,0.523215381468603,2021-04-01,3194370,923.4952
41,South Carolina,45,552681,9174,15935,0.48672732977721994,0.46608095387511767,2021-04-01,1061510,1026.6054
42,South Dakota,46,117989,1938,2138,0.6646398503274088,0.6384471468662302,2021-04-01,5277830,175.5707
43,Tennessee,47,799226,11809,16613,0.5390356949376994,0.4688496960211882,2021-04-01,896581,11.8265
44,Texas,48,2797637,48650,62347,0.413476189712416,0.41174394918761126,2021-04-01,6944260,168.4069
45,Utah,49,386188,2125,7079,0.4042943918632575,0.41361774261901396,2021-04-01,29730300,113.808
46,Vermont,50,19523,227,1561,0.6201153106982703,0.8379244074311338,2021-04-01,3310770,40.2917
47,Virginia,51,620801,10268,19142,0.5074182426078779,0.5505171873367464,2021-04-01,623251,67.6197
48,Washington,53,368049,5316,9676,0.5781314592806945,0.6974989665150889,2021-04-01,8603980,217.8774
49,West Virginia,54,142233,2683,4039,0.6276306016340678,0.7383015597920277,2021-04-01,7796940,117.3248
50,Wisconsin,55,637117,7327,8007,0.5472711377544649,0.5977269888847259,2021-04-01,1767860,73.5444
51,Wyoming,56,56389,700,794,0.5554156171284634,0.5906801007556675,2021-04-01,5852490,108.0633
52,Puerto Rico,72,141595,2121,2812,0.5501422475106685,0.9793741109530584,2021-04-01,581075,5.9847
1,Alabama,01,515388,10554,12322,0.2625385489368609,0.21725369258237298,2021-03-31,4934190,97.427
2,Alaska,02,62559,299,1877,0.5114544485881726,0.6116142781033564,2021-03-31,724357,1.2694
3,Arizona,04,841811,16967,13768,0.2556653108657757,0.2877687391051714,2021-03-31,7520100,66.2016
4,Arkansas,05,330398,5626,4428,0.3152664859981933,0.2757452574525745,2021-03-31,3033950,58.3059
5,California,06,3668917,59233,49358,0.3869281575428502,0.3663843753798776,2021-03-31,39613500,254.2929
6,Colorado,08,464782,6175,13697,0.6007884938307658,0.6361246988391619,2021-03-31,5893630,56.8653
7,Connecticut,09,310888,7886,10706,0.7186624322809639,0.8281337567719036,2021-03-31,3552820,733.7505
8,Delaware,10,94802,1559,3698,0.4586262844780963,0.5362358031368307,2021-03-31,990334,508.1242
9,District of Columbia,11,44513,1064,1993,0.3933768188660311,0.4606121424987456,2021-03-31,714153,11707.4262
10,Florida,12,2057727,33424,64910,0.5027268525650901,0.5558311508242182,2021-03-31,21944600,409.2233
11,Georgia,13,1035186,18473,23642,0.4733102106420777,0.4507232890618391,2021-03-31,10830000,188.3053
12,Hawaii,15,29779,460,874,0.665903890160183,0.88558352402746,2021-03-31,1406430,218.9678
13,Idaho,16,180643,1965,4147,0.5001205690860864,0.47745358090185674,2021-03-31,1860120,22.5079
14,Illinois,17,1248133,23579,22298,0.6231949053726792,0.7614584267647323,2021-03-31,12569300,226.3964
15,Indiana,18,689785,13039,10974,0.5125751776927283,0.5882084928011664,2021-03-31,6805660,189.9643
16,Iowa,19,351402,5743,6259,0.5307557117750439,0.6090429781115194,2021-03-31,3167970,56.7157
17,Kansas,20,304657,4913,3585,0.40390516039051605,0.40334728033472805,2021-03-31,2917220,35.6807
18,Kentucky,21,430116,6151,10906,0.4061984228864845,0.3581514762516046,2021-03-31,4480710,113.4759
19,Louisiana,22,444933,10141,7231,0.4451666436177569,0.3750518600470198,2021-03-31,4627000,107.0966
20,Maine,23,50504,743,2500,0.5524,0.6128,2021-03-31,1354520,43.9166
21,Maryland,24,411529,8286,11679,0.5966264234951623,0.7486942375203356,2021-03-31,6065440,624.8522
22,Massachusetts,25,635580,17185,21634,0.6211981140796894,0.728667837662938,2021-03-31,6912240,886.1846
23,Michigan,26,745944,17112,29475,0.8831212892281595,1.34490245971162,2021-03-31,9992430,176.7352
24,Minnesota,27,519607,6926,13528,0.6341661738616203,0.8129804849201656,2021-03-31,5706400,71.6641
25,Mississippi,28,305146,7032,5927,0.34131938586131266,0.25662223721950395,2021-03-31,2966410,63.2187
26,Missouri,29,585211,8977,57833,0.06989089274289766,0.0831013435235938,2021-03-31,6169040,89.7419
27,Montana,30,104677,1437,2133,0.559774964838256,0.41303328645100795,2021-03-31,1085000,7.4547
28,Nebraska,31,209912,2284,3714,0.46795907377490575,0.613354873451804,2021-03-31,1952000,25.4087
29,Nevada,32,303811,5249,5435,0.2892364305427783,0.37700091996320145,2021-03-31,3185790,29.0195
30,New Hampshire,33,84176,1238,3377,0.6378442404501037,0.7862007699141249,2021-03-31,1372200,153.2671
31,New Jersey,34,908812,24528,49399,0.5882912609566995,0.625032895402741,2021-03-31,8874520,1206.7609
32,New Mexico,35,191652,3939,3009,0.4546360917248255,0.4576271186440678,2021-03-31,2105000,17.354
33,New York,36,1871595,49790,98527,0.53677672110183,0.5752331848122849,2021-03-31,19300000,409.5404
34,North Carolina,37,919817,12137,24251,0.5158137808750155,0.5384520225970063,2021-03-31,10701000,220.1037
35,North Dakota,38,103123,1498,1218,0.5886699507389163,0.8957307060755336,2021-03-31,770026,11.1596
36,Ohio,39,1017566,18609,21076,0.5213987473903967,0.6118808122983488,2021-03-31,11714600,286.6939
37,Oklahoma,40,438364,4953,7770,0.3370656370656371,0.2868725868725869,2021-03-31,3990440,58.1739
38,Oregon,41,165013,2396,3961,0.5334511486998232,0.6442817470335774,2021-03-31,4289440,44.6873
39,Pennsylvania,42,1030415,25150,35617,0.6414914226352585,0.8002358424347924,2021-03-31,12804100,286.1699
40,Rhode Island,44,137329,2619,4899,0.5354153908961012,0.5147989385588896,2021-03-31,3194370,923.4952
41,South Carolina,45,551630,9146,16104,0.4859041231992052,0.47845255837059114,2021-03-31,1061510,1026.6054
42,South Dakota,46,117759,1935,2133,0.6582278481012658,0.6511954992967651,2021-03-31,5277830,175.5707
43,Tennessee,47,797531,11798,17296,0.4846785383903793,0.4368061979648474,2021-03-31,896581,11.8265
44,Texas,48,2794027,48537,66509,0.35796659098768585,0.4127561683381197,2021-03-31,6944260,168.4069
45,Utah,49,385700,2122,7074,0.41744416171897086,0.41122420130053716,2021-03-31,29730300,113.808
46,Vermont,50,19275,227,1619,0.5694873378628783,0.7702285361334157,2021-03-31,3310770,40.2917
47,Virginia,51,618976,10252,18360,0.5575163398692811,0.5594771241830065,2021-03-31,623251,67.6197
48,Washington,53,366907,5309,9713,0.5453515906517039,0.6902089982497683,2021-03-31,8603980,217.8774
49,West Virginia,54,141738,2676,3918,0.6339969372128637,0.74527820316488,2021-03-31,7796940,117.3248
50,Wisconsin,55,636250,7316,8177,0.5187721658309894,0.5799192858016388,2021-03-31,1767860,73.5444
51,Wyoming,56,56310,700,833,0.5258103241296519,0.5078031212484994,2021-03-31,5852490,108.0633
52,Puerto Rico,72,141085,2118,2582,0.6270333075135553,0.9697908597986057,2021-03-31,581075,5.9847
1,Alabama,01,514980,10527,14296,0.2148852825965305,0.2232092893116956,2021-03-30,4934190,97.427
2,Alaska,02,62395,299,1894,0.49366420274551215,0.6246040126715945,2021-03-30,724357,1.2694
3,Arizona,04,841078,16941,14602,0.23017394877414052,0.262566771675113,2021-03-30,7520100,66.2016
4,Arkansas,05,330186,5616,4507,0.33059684934546263,0.27512757932105614,2021-03-30,3033950,58.3059
5,California,06,3666410,59089,50393,0.39072887107336335,0.36421725239616615,2021-03-30,39613500,254.2929
6,Colorado,08,462991,6172,14210,0.48043631245601687,0.6344123856439128,2021-03-30,5893630,56.8653
7,Connecticut,09,310056,7885,10827,0.6105107601366953,0.8766047843354576,2021-03-30,3552820,733.7505
8,Delaware,10,94573,1559,3558,0.5222034851039911,0.5519955030916245,2021-03-30,990334,508.1242
9,District of Columbia,11,44413,1061,1963,0.38614365766683645,0.47121752419765667,2021-03-30,714153,11707.4262
10,Florida,12,2052433,33337,66325,0.4837994722955145,0.541696192989069,2021-03-30,21944600,409.2233
11,Georgia,13,1033379,18406,24393,0.48436026728979625,0.41827573484196284,2021-03-30,10830000,188.3053
12,Hawaii,15,29689,459,825,0.7187878787878788,0.8957575757575758,2021-03-30,1406430,218.9678
13,Idaho,16,180233,1960,4102,0.5170648464163823,0.4824475865431497,2021-03-30,1860120,22.5079
14,Illinois,17,1245548,23542,22885,0.5537688442211055,0.7485252348700022,2021-03-30,12569300,226.3964
15,Indiana,18,688740,13038,10837,0.5131493955891852,0.588723816554397,2021-03-30,6805660,189.9643
16,Iowa,19,350756,5729,6355,0.4931549960660897,0.5933910306845004,2021-03-30,3167970,56.7157
17,Kansas,20,304179,4902,3710,0.4029649595687331,0.40808625336927223,2021-03-30,2917220,35.6807
18,Kentucky,21,429501,6126,11046,0.42576498279920333,0.3538837588267246,2021-03-30,4480710,113.4759
19,Louisiana,22,444414,10132,7286,0.4411199560801537,0.3627504803733187,2021-03-30,4627000,107.0966
20,Maine,23,50253,738,2444,0.5666939443535188,0.6055646481178396,2021-03-30,1354520,43.9166
21,Maryland,24,410163,8273,11548,0.5812261863526151,0.7404745410460686,2021-03-30,6065440,624.8522
22,Massachusetts,25,633081,17148,21822,0.5970580148474017,0.705068279717716,2021-03-30,6912240,886.1846
23,Michigan,26,738878,17100,27477,0.905448193034174,1.3659424245732794,2021-03-30,9992430,176.7352
24,Minnesota,27,517959,6914,13271,0.6258006178886294,0.803255218144827,2021-03-30,5706400,71.6641
25,Mississippi,28,304858,7013,5955,0.33383711167086483,0.27204030226700254,2021-03-30,2966410,63.2187
26,Missouri,29,584512,8971,57539,0.07035228279949252,0.0850901127930621,2021-03-30,6169040,89.7419
27,Montana,30,104456,1437,2197,0.5052344105598543,0.3991807009558489,2021-03-30,1085000,7.4547
28,Nebraska,31,209474,2283,3752,0.4677505330490405,0.5525053304904051,2021-03-30,1952000,25.4087
29,Nevada,32,303533,5239,5551,0.2940010808863268,0.36281751035849397,2021-03-30,3185790,29.0195
30,New Hampshire,33,83714,1237,3267,0.6311600857055403,0.7903275176002449,2021-03-30,1372200,153.2671
31,New Jersey,34,905144,24486,48778,0.6002091106646439,0.64176473000123,2021-03-30,8874520,1206.7609
32,New Mexico,35,191377,3934,3122,0.4484304932735426,0.4205637411915439,2021-03-30,2105000,17.354
33,New York,36,1863912,49696,98509,0.39879604909196115,0.7022404044300521,2021-03-30,19300000,409.5404
34,North Carolina,37,917777,12116,24697,0.4880349840061546,0.5328987326395919,2021-03-30,10701000,220.1037
35,North Dakota,38,102912,1498,1194,0.5988274706867671,0.8509212730318257,2021-03-30,770026,11.1596
36,Ohio,39,1015577,18609,21640,0.48978743068391867,0.5894177449168208,2021-03-30,11714600,286.6939
37,Oklahoma,40,437974,4850,8026,0.32506852728631946,0.2915524545228009,2021-03-30,3990440,58.1739
38,Oregon,41,164582,2395,3996,0.5047547547547547,0.6208708708708709,2021-03-30,4289440,44.6873
39,Pennsylvania,42,1025958,25106,35061,0.6095947063688999,0.8189441259519123,2021-03-30,12804100,286.1699
40,Rhode Island,44,136765,2618,4901,0.5276474188941033,0.4956131401754744,2021-03-30,3194370,923.4952
41,South Carolina,45,550669,9126,16046,0.5012464165524119,0.4834226598529228,2021-03-30,1061510,1026.6054
42,South Dakota,46,117495,1935,2139,0.6119682094436653,0.6521739130434783,2021-03-30,5277830,175.5707
43,Tennessee,47,796371,11789,16924,0.5117584495391161,0.4621838808792248,2021-03-30,896581,11.8265
44,Texas,48,2789929,48418,69554,0.35266124162521206,0.3907898898697415,2021-03-30,6944260,168.4069
45,Utah,49,385186,2118,7104,0.43496621621621623,0.41624436936936937,2021-03-30,29730300,113.808
46,Vermont,50,19109,225,1675,0.528955223880597,0.702089552238806,2021-03-30,3310770,40.2917
47,Virginia,51,617941,10242,18582,0.543160047357658,0.5762027768808524,2021-03-30,623251,67.6197
48,Washington,53,365816,5302,9465,0.5609086106708928,0.689487585842578,2021-03-30,8603980,217.8774
49,West Virginia,54,141322,2640,3835,0.6284224250325945,0.754367666232073,2021-03-30,7796940,117.3248
50,Wisconsin,55,635523,7293,8227,0.42579312021392973,0.6664640816822657,2021-03-30,1767860,73.5444
51,Wyoming,56,56236,695,825,0.5418181818181819,0.5296969696969697,2021-03-30,5852490,108.0633
52,Puerto Rico,72,140720,2113,2543,0.6331104994101455,0.8718049547778215,2021-03-30,581075,5.9847
1,Alabama,01,514619,10526,14460,0.24550484094052558,0.19640387275242047,2021-03-29,4934190,97.427
2,Alaska,02,61744,299,1945,0.442159383033419,0.36503856041131105,2021-03-29,724357,1.2694
3,Arizona,04,840501,16918,15123,0.22125239701117502,0.24889241552601998,2021-03-29,7520100,66.2016
4,Arkansas,05,330008,5601,4551,0.36189848384970336,0.2858712370907493,2021-03-29,3033950,58.3059
5,California,06,3664032,58988,52648,0.36571189788785896,0.35089652028567087,2021-03-29,39613500,254.2929
6,Colorado,08,461969,6166,14641,0.42469776654600094,0.609521207567789,2021-03-29,5893630,56.8653
7,Connecticut,09,308439,7883,10476,0.6266704849179076,0.8373424971363116,2021-03-29,3552820,733.7505
8,Delaware,10,94402,1552,3534,0.5135823429541596,0.5582908885116016,2021-03-29,990334,508.1242
9,District of Columbia,11,44248,1059,1939,0.39195461578133056,0.44610624033006707,2021-03-29,714153,11707.4262
10,Florida,12,2047371,33246,68713,0.45954913917308227,0.5263632791465953,2021-03-29,21944600,409.2233
11,Georgia,13,1032045,18381,25620,0.4605776736924278,0.41943793911007027,2021-03-29,10830000,188.3053
12,Hawaii,15,29626,459,813,0.7380073800738007,0.8782287822878229,2021-03-29,1406430,218.9678
13,Idaho,16,179897,1960,4156,0.5185274302213667,0.4735322425409047,2021-03-29,1860120,22.5079
14,Illinois,17,1243171,23527,22556,0.5688951941833659,0.7348820712892357,2021-03-29,12569300,226.3964
15,Indiana,18,688017,13028,10813,0.5053176731711828,0.5842966799223157,2021-03-29,6805660,189.9643
16,Iowa,19,350219,5729,6413,0.45454545454545453,0.6238889755184781,2021-03-29,3167970,56.7157
17,Kansas,20,304143,4902,3698,0.3969713358572201,0.4167117360735533,2021-03-29,2917220,35.6807
18,Kentucky,21,428835,6104,11156,0.4218357834349229,0.36921835783434925,2021-03-29,4480710,113.4759
19,Louisiana,22,443905,10122,7061,0.49582212151253363,0.4020676957937969,2021-03-29,4627000,107.0966
20,Maine,23,50030,736,2437,0.5921214608124743,0.5695527287648748,2021-03-29,1354520,43.9166
21,Maryland,24,409260,8260,11356,0.5855935188446636,0.7370553011623812,2021-03-29,6065440,624.8522
22,Massachusetts,25,631031,17130,20921,0.5931838822236031,0.7244873572008986,2021-03-29,6912240,886.1846
23,Michigan,26,732621,17048,26296,0.8799437176756921,1.3622223912382112,2021-03-29,9992430,176.7352
24,Minnesota,27,516686,6913,12988,0.6281182630120111,0.7885740683708038,2021-03-29,5706400,71.6641
25,Mississippi,28,304695,7001,5887,0.34839476813317477,0.2994734160013589,2021-03-29,2966410,63.2187
26,Missouri,29,583933,8920,57354,0.07106740593506991,0.08553893364019946,2021-03-29,6169040,89.7419
27,Montana,30,104293,1436,1940,0.6041237113402061,0.5494845360824743,2021-03-29,1085000,7.4547
28,Nebraska,31,209165,2282,3884,0.43357363542739447,0.5254891864057673,2021-03-29,1952000,25.4087
29,Nevada,32,303305,5237,5470,0.3369287020109689,0.35319926873857405,2021-03-29,3185790,29.0195
30,New Hampshire,33,83340,1237,3225,0.6006201550387597,0.8031007751937984,2021-03-29,1372200,153.2671
31,New Jersey,34,900271,24404,48350,0.5830610134436401,0.6459979317476732,2021-03-29,8874520,1206.7609
32,New Mexico,35,191230,3927,3191,0.4403008461297399,0.4189909119398308,2021-03-29,2105000,17.354
33,New York,36,1858162,49648,98179,0.39921979241996763,0.7153057171085466,2021-03-29,19300000,409.5404
34,North Carolina,37,916238,12110,24721,0.5097690222887423,0.5229157396545447,2021-03-29,10701000,220.1037
35,North Dakota,38,102671,1498,1150,0.6086956521739131,0.8165217391304348,2021-03-29,770026,11.1596
36,Ohio,39,1013119,18526,21466,0.5056834063169664,0.5554830895369421,2021-03-29,11714600,286.6939
37,Oklahoma,40,437853,4850,7905,0.33611638203668565,0.3039848197343453,2021-03-29,3990440,58.1739
38,Oregon,41,164256,2390,3999,0.48212053013253314,0.6141535383845962,2021-03-29,4289440,44.6873
39,Pennsylvania,42,1020584,25073,34464,0.6049791086350975,0.7823235840297121,2021-03-29,12804100,286.1699
40,Rhode Island,44,136419,2613,4899,0.5209226372729129,0.48581343131251276,2021-03-29,3194370,923.4952
41,South Carolina,45,550068,9122,16212,0.4943868739205527,0.48513446829509005,2021-03-29,1061510,1026.6054
42,South Dakota,46,117336,1933,2179,0.6071592473611749,0.6259752179899036,2021-03-29,5277830,175.5707
43,Tennessee,47,795088,11761,16877,0.5033477513776144,0.46364875274041595,2021-03-29,896581,11.8265
44,Texas,48,2786477,48307,70927,0.36658818221551737,0.3965203660101231,2021-03-29,6944260,168.4069
45,Utah,49,384815,2114,7110,0.44838255977496483,0.41758087201125177,2021-03-29,29730300,113.808
46,Vermont,50,19002,225,1708,0.4959016393442623,0.6809133489461359,2021-03-29,3310770,40.2917
47,Virginia,51,616509,10219,18691,0.5405810283023915,0.5639077630945375,2021-03-29,623251,67.6197
48,Washington,53,365029,5296,9621,0.5595052489346222,0.655025465128365,2021-03-29,8603980,217.8774
49,West Virginia,54,140991,2638,3630,0.6677685950413224,0.7958677685950413,2021-03-29,7796940,117.3248
50,Wisconsin,55,634662,7278,8188,0.5014655593551539,0.5701025891548608,2021-03-29,1767860,73.5444
51,Wyoming,56,56190,695,856,0.47079439252336447,0.5373831775700935,2021-03-29,5852490,108.0633
52,Puerto Rico,72,140550,2112,2627,0.5831747240197944,0.8344118766653978,2021-03-29,581075,5.9847
1,Alabama,01,514391,10526,10421,0.747241147682564,0.28125899625755685,2021-03-28,4934190,97.427
2,Alaska,02,61744,299,1950,0.45487179487179485,0.5441025641025641,2021-03-28,724357,1.2694
3,Arizona,04,839888,16919,15511,0.22629101927664239,0.2343498162594288,2021-03-28,7520100,66.2016
4,Arkansas,05,329929,5595,4528,0.37809187279151946,0.28136042402826855,2021-03-28,3033950,58.3059
5,California,06,3660973,58900,53883,0.35836905888684745,0.34001447580869665,2021-03-28,39613500,254.2929
6,Colorado,08,460827,6165,14983,0.45211239404658615,0.5406126943869719,2021-03-28,5893630,56.8653
7,Connecticut,09,305210,7865,10631,0.575110525820713,0.8013357163013828,2021-03-28,3552820,733.7505
8,Delaware,10,94062,1544,3582,0.5321049692908989,0.4955332216638749,2021-03-28,990334,508.1242
9,District of Columbia,11,44175,1056,1913,0.3753267119707266,0.494511238891793,2021-03-28,714153,11707.4262
10,Florida,12,2043997,33177,67587,0.4666725849645642,0.5275570745853493,2021-03-28,21944600,409.2233
11,Georgia,13,1030899,18349,26698,0.44355382425649864,0.39384972657127876,2021-03-28,10830000,188.3053
12,Hawaii,15,29528,459,795,0.7119496855345911,0.8729559748427673,2021-03-28,1406430,218.9678
13,Idaho,16,179511,1957,4096,0.5361328125,0.49072265625,2021-03-28,1860120,22.5079
14,Illinois,17,1241187,23521,22973,0.537195838593131,0.6943368301919645,2021-03-28,12569300,226.3964
15,Indiana,18,687304,13023,10942,0.4904039480899287,0.5589471760190093,2021-03-28,6805660,189.9643
16,Iowa,19,349714,5725,6431,0.4507852589021925,0.6109469755870005,2021-03-28,3167970,56.7157
17,Kansas,20,303710,4891,3904,0.3896004098360656,0.38089139344262296,2021-03-28,2917220,35.6807
18,Kentucky,21,428419,6062,11186,0.41963168246021815,0.37073127123189703,2021-03-28,4480710,113.4759
19,Louisiana,22,443069,10087,7293,0.32140408610996846,0.4568764568764569,2021-03-28,4627000,107.0966
20,Maine,23,49850,736,2391,0.6018402342116269,0.5796737766624843,2021-03-28,1354520,43.9166
21,Maryland,24,408229,8251,11342,0.5805854346676071,0.7071944983248104,2021-03-28,6065440,624.8522
22,Massachusetts,25,629531,17115,21160,0.5841209829867675,0.7024102079395085,2021-03-28,6912240,886.1846
23,Michigan,26,723324,17038,24397,0.8721564126736894,1.3213919744230849,2021-03-28,9992430,176.7352
24,Minnesota,27,515136,6908,12798,0.611970620409439,0.7691826847944991,2021-03-28,5706400,71.6641
25,Mississippi,28,304616,7001,5985,0.3436925647451963,0.29724310776942353,2021-03-28,2966410,63.2187
26,Missouri,29,583530,8943,57725,0.06653962754439151,0.08476396708531832,2021-03-28,6169040,89.7419
27,Montana,30,104184,1436,1836,0.6949891067538126,0.5844226579520697,2021-03-28,1085000,7.4547
28,Nebraska,31,208867,2281,3751,0.46467608637696617,0.5531858171154359,2021-03-28,1952000,25.4087
29,Nevada,32,303093,5236,5511,0.3395028125567048,0.34403919433859553,2021-03-28,3185790,29.0195
30,New Hampshire,33,83027,1237,3191,0.6041993105609527,0.7784393607019743,2021-03-28,1372200,153.2671
31,New Jersey,34,896650,24389,48670,0.5724676392027943,0.6320936922128622,2021-03-28,8874520,1206.7609
32,New Mexico,35,191048,3927,3179,0.4466813463353256,0.4142812205095942,2021-03-28,2105000,17.354
33,New York,36,1849190,49537,97496,0.42469434643472553,0.6786329695577255,2021-03-28,19300000,409.5404
34,North Carolina,37,911060,12051,24960,0.509775641025641,0.43032852564102564,2021-03-28,10701000,220.1037
35,North Dakota,38,102615,1498,1168,0.5779109589041096,0.7988013698630136,2021-03-28,770026,11.1596
36,Ohio,39,1011622,18526,21769,0.4850934815563416,0.545316734806376,2021-03-28,11714600,286.6939
37,Oklahoma,40,436971,4850,7975,0.25178683385579936,0.3109717868338558,2021-03-28,3990440,58.1739
38,Oregon,41,163952,2386,4020,0.4763681592039801,0.6019900497512438,2021-03-28,4289440,44.6873
39,Pennsylvania,42,1016713,25058,35003,0.5853498271576723,0.7230808787818187,2021-03-28,12804100,286.1699
40,Rhode Island,44,135775,2608,4880,0.5198770491803278,0.5606557377049181,2021-03-28,3194370,923.4952
41,South Carolina,45,549199,9122,16598,0.4916857452705145,0.45891071213399204,2021-03-28,1061510,1026.6054
42,South Dakota,46,117244,1933,2196,0.5664845173041895,0.6270491803278688,2021-03-28,5277830,175.5707
43,Tennessee,47,792811,11713,14541,0.5841413933016987,0.5875799463585724,2021-03-28,896581,11.8265
44,Texas,48,2781961,48263,74357,0.3669593985771346,0.36355689444168,2021-03-28,6944260,168.4069
45,Utah,49,384621,2114,7146,0.4547998880492583,0.4105793450881612,2021-03-28,29730300,113.808
46,Vermont,50,18820,225,1692,0.5023640661938534,0.6382978723404256,2021-03-28,3310770,40.2917
47,Virginia,51,615366,10198,18685,0.5444474177147445,0.5597002943537597,2021-03-28,623251,67.6197
48,Washington,53,363659,5288,9581,0.542218975054796,0.6511846362592631,2021-03-28,8603980,217.8774
49,West Virginia,54,140613,2634,3613,0.6526432327705508,0.7713811237199003,2021-03-28,7796940,117.3248
50,Wisconsin,55,634317,7275,8176,0.4953522504892368,0.5761986301369864,2021-03-28,1767860,73.5444
51,Wyoming,56,56046,695,769,0.5435630689206762,0.6046814044213265,2021-03-28,5852490,108.0633
52,Puerto Rico,72,140103,2112,2698,0.5637509266123054,0.7309117865085248,2021-03-28,581075,5.9847
1,Alabama,01,514072,10526,10622,0.7326303897571079,0.28102052344191303,2021-03-27,4934190,97.427
2,Alaska,02,61744,299,1950,0.45487179487179485,0.5441025641025641,2021-03-27,724357,1.2694
3,Arizona,04,839334,16913,15760,0.23293147208121828,0.22645939086294417,2021-03-27,7520100,66.2016
4,Arkansas,05,329860,5590,7618,0.22761879758466788,0.17235494880546076,2021-03-27,3033950,58.3059
5,California,06,3658804,58774,55125,0.35573696145124717,0.32834467120181404,2021-03-27,39613500,254.2929
6,Colorado,08,460114,6165,15010,0.4686875416389074,0.5289806795469687,2021-03-27,5893630,56.8653
7,Connecticut,09,305210,7865,10631,0.575110525820713,0.8013357163013828,2021-03-27,3552820,733.7505
8,Delaware,10,93701,1544,3639,0.4907941742236878,0.48337455344874963,2021-03-27,990334,508.1242
9,District of Columbia,11,44051,1056,1954,0.38024564994882293,0.4483111566018424,2021-03-27,714153,11707.4262
10,Florida,12,2039054,33141,69427,0.45015627925734947,0.49980555115445,2021-03-27,21944600,409.2233
11,Georgia,13,1029997,18349,28057,0.395052927968065,0.39822504187903196,2021-03-27,10830000,188.3053
12,Hawaii,15,29426,459,799,0.6821026282853567,0.8297872340425532,2021-03-27,1406430,218.9678
