,date,county,state,fips,cases,deaths,2021-03-21_Cases_Num,2021-03-21_Deaths_Num,diff_From_2021-03-21_Cases_Num,diff_From_2021-03-21_Deaths_Num
96559,2021-03-28,Bristol,Rhode Island,44001,4492,140,4404,139,88,1
96560,2021-03-28,Kent,Rhode Island,44003,16330,344,16047,337,283,7
96561,2021-03-28,Newport,Rhode Island,44005,5625,40,5471,39,154,1
96562,2021-03-28,Providence,Rhode Island,44007,87520,1902,86088,1882,1432,20
96564,2021-03-28,Washington,Rhode Island,44009,8899,164,8574,163,325,1
