,date,county,state,fips,cases,deaths,2021-03-21_Cases_Num,2021-03-21_Deaths_Num,diff_From_2021-03-21_Cases_Num,diff_From_2021-03-21_Deaths_Num
96565,2021-03-28,Abbeville,South Carolina,45001,2418,37,2368,36,50,1
96566,2021-03-28,Aiken,South Carolina,45003,16456,215,16340,214,116,1
96567,2021-03-28,Allendale,South Carolina,45005,889,15,887,15,2,0
96568,2021-03-28,Anderson,South Carolina,45007,21630,495,21340,490,290,5
96569,2021-03-28,Bamberg,South Carolina,45009,1505,51,1498,50,7,1
96570,2021-03-28,Barnwell,South Carolina,45011,2473,53,2459,52,14,1
96571,2021-03-28,Beaufort,South Carolina,45013,16214,198,16060,195,154,3
96572,2021-03-28,Berkeley,South Carolina,45015,16124,182,15825,178,299,4
96573,2021-03-28,Calhoun,South Carolina,45017,1273,36,1268,36,5,0
96574,2021-03-28,Charleston,South Carolina,45019,40436,478,39929,475,507,3
96575,2021-03-28,Cherokee,South Carolina,45021,5727,146,5644,144,83,2
96576,2021-03-28,Chester,South Carolina,45023,3950,70,3906,69,44,1
96577,2021-03-28,Chesterfield,South Carolina,45025,4554,98,4500,99,54,-1
96578,2021-03-28,Clarendon,South Carolina,45027,3292,105,3217,105,75,0
96579,2021-03-28,Colleton,South Carolina,45029,3385,122,3356,117,29,5
96580,2021-03-28,Darlington,South Carolina,45031,8125,172,8087,170,38,2
96581,2021-03-28,Dillon,South Carolina,45033,4216,80,4155,81,61,-1
96582,2021-03-28,Dorchester,South Carolina,45035,16250,206,15971,201,279,5
96583,2021-03-28,Edgefield,South Carolina,45037,2956,41,2925,40,31,1
96584,2021-03-28,Fairfield,South Carolina,45039,2267,77,2230,77,37,0
96585,2021-03-28,Florence,South Carolina,45041,17155,396,17072,391,83,5
96586,2021-03-28,Georgetown,South Carolina,45043,6461,136,6413,137,48,-1
96587,2021-03-28,Greenville,South Carolina,45045,68968,942,67481,929,1487,13
96588,2021-03-28,Greenwood,South Carolina,45047,7605,166,7482,163,123,3
96589,2021-03-28,Hampton,South Carolina,45049,1825,47,1800,46,25,1
96590,2021-03-28,Horry,South Carolina,45051,36773,554,36286,550,487,4
96591,2021-03-28,Jasper,South Carolina,45053,2227,43,2209,43,18,0
96592,2021-03-28,Kershaw,South Carolina,45055,7029,133,6948,130,81,3
96593,2021-03-28,Lancaster,South Carolina,45057,10043,157,9951,153,92,4
96594,2021-03-28,Laurens,South Carolina,45059,6675,164,6554,161,121,3
96595,2021-03-28,Lee,South Carolina,45061,1825,59,1820,58,5,1
96596,2021-03-28,Lexington,South Carolina,45063,31479,464,31082,455,397,9
96599,2021-03-28,McCormick,South Carolina,45065,990,27,979,27,11,0
96597,2021-03-28,Marion,South Carolina,45067,3411,101,3357,101,54,0
96598,2021-03-28,Marlboro,South Carolina,45069,3121,51,3106,51,15,0
96600,2021-03-28,Newberry,South Carolina,45071,4655,95,4604,93,51,2
96601,2021-03-28,Oconee,South Carolina,45073,8892,131,8747,131,145,0
96602,2021-03-28,Orangeburg,South Carolina,45075,9275,234,9199,229,76,5
96603,2021-03-28,Pickens,South Carolina,45077,17435,279,17147,278,288,1
96604,2021-03-28,Richland,South Carolina,45079,43687,527,43163,522,524,5
96605,2021-03-28,Saluda,South Carolina,45081,1706,48,1683,48,23,0
96606,2021-03-28,Spartanburg,South Carolina,45083,38533,760,37796,753,737,7
96607,2021-03-28,Sumter,South Carolina,45085,10055,194,9985,190,70,4
96608,2021-03-28,Union,South Carolina,45087,2860,84,2784,82,76,2
96609,2021-03-28,Williamsburg,South Carolina,45089,3924,95,3908,94,16,1
96610,2021-03-28,York,South Carolina,45091,28450,358,28061,348,389,10
