,date,county,state,fips,cases,deaths,2021-03-21_Cases_Num,2021-03-21_Deaths_Num,diff_From_2021-03-21_Cases_Num,diff_From_2021-03-21_Deaths_Num
96773,2021-03-28,Anderson,Texas,48001,6084,112,6070,112,14,0
96774,2021-03-28,Andrews,Texas,48003,1739,47,1710,47,29,0
96775,2021-03-28,Angelina,Texas,48005,8186,268,8051,268,135,0
96776,2021-03-28,Aransas,Texas,48007,1189,37,1173,35,16,2
96777,2021-03-28,Archer,Texas,48009,790,12,787,12,3,0
96778,2021-03-28,Armstrong,Texas,48011,155,6,151,6,4,0
96779,2021-03-28,Atascosa,Texas,48013,5564,146,5511,143,53,3
96780,2021-03-28,Austin,Texas,48015,2006,34,1967,34,39,0
96781,2021-03-28,Bailey,Texas,48017,817,18,811,18,6,0
96782,2021-03-28,Bandera,Texas,48019,1325,27,1308,27,17,0
96783,2021-03-28,Bastrop,Texas,48021,8777,90,8700,88,77,2
96784,2021-03-28,Baylor,Texas,48023,295,12,293,11,2,1
96785,2021-03-28,Bee,Texas,48025,3468,68,3449,68,19,0
96786,2021-03-28,Bell,Texas,48027,21437,408,21260,406,177,2
96787,2021-03-28,Bexar,Texas,48029,205111,3299,202562,3216,2549,83
96788,2021-03-28,Blanco,Texas,48031,701,19,697,19,4,0
96789,2021-03-28,Borden,Texas,48033,31,2,30,2,1,0
96790,2021-03-28,Bosque,Texas,48035,1632,33,1621,33,11,0
96791,2021-03-28,Bowie,Texas,48037,6800,202,6760,198,40,4
96792,2021-03-28,Brazoria,Texas,48039,35320,445,34803,428,517,17
96793,2021-03-28,Brazos,Texas,48041,24945,234,22457,231,2488,3
96794,2021-03-28,Brewster,Texas,48043,911,13,897,12,14,1
96795,2021-03-28,Briscoe,Texas,48045,139,5,138,5,1,0
96796,2021-03-28,Brooks,Texas,48047,774,36,771,36,3,0
96797,2021-03-28,Brown,Texas,48049,4217,135,4209,133,8,2
