,date,county,state,fips,cases,deaths,2021-03-21_Cases_Num,2021-03-21_Deaths_Num,diff_From_2021-03-21_Cases_Num,diff_From_2021-03-21_Deaths_Num
97247,2021-03-28,Barbour,West Virginia,54001,1313,24,1304,23,9,1
97248,2021-03-28,Berkeley,West Virginia,54003,10568,116,10241,114,327,2
97249,2021-03-28,Boone,West Virginia,54005,1734,37,1690,37,44,0
97250,2021-03-28,Braxton,West Virginia,54007,833,1,810,1,23,0
97251,2021-03-28,Brooke,West Virginia,54009,2060,60,2048,60,12,0
97252,2021-03-28,Cabell,West Virginia,54011,8359,174,8205,171,154,3
97253,2021-03-28,Calhoun,West Virginia,54013,242,0,238,0,4,0
97254,2021-03-28,Clay,West Virginia,54015,389,8,385,8,4,0
97255,2021-03-28,Doddridge,West Virginia,54017,512,6,504,6,8,0
97256,2021-03-28,Fayette,West Virginia,54019,2953,74,2863,73,90,1
97257,2021-03-28,Gilmer,West Virginia,54021,728,8,726,8,2,0
97258,2021-03-28,Grant,West Virginia,54023,1163,27,1149,27,14,0
97259,2021-03-28,Greenbrier,West Virginia,54025,2485,60,2459,60,26,0
97260,2021-03-28,Hampshire,West Virginia,54027,1604,32,1584,32,20,0
97261,2021-03-28,Hancock,West Virginia,54029,2627,95,2609,95,18,0
97262,2021-03-28,Hardy,West Virginia,54031,1381,23,1346,23,35,0
97263,2021-03-28,Harrison,West Virginia,54033,5115,77,5034,76,81,1
97264,2021-03-28,Jackson,West Virginia,54035,1764,57,1739,57,25,0
97265,2021-03-28,Jefferson,West Virginia,54037,3963,46,3837,45,126,1
97266,2021-03-28,Kanawha,West Virginia,54039,12944,329,12615,322,329,7
97267,2021-03-28,Lewis,West Virginia,54041,1093,20,1071,20,22,0
97268,2021-03-28,Lincoln,West Virginia,54043,1351,20,1328,20,23,0
97269,2021-03-28,Logan,West Virginia,54045,2930,84,2892,82,38,2
97273,2021-03-28,McDowell,West Virginia,54047,1407,22,1397,22,10,0
97270,2021-03-28,Marion,West Virginia,54049,3896,48,3837,46,59,2
97271,2021-03-28,Marshall,West Virginia,54051,3167,72,3138,72,29,0
97272,2021-03-28,Mason,West Virginia,54053,1859,40,1831,40,28,0
97274,2021-03-28,Mercer,West Virginia,54055,4372,120,4327,120,45,0
97275,2021-03-28,Mineral,West Virginia,54057,2632,80,2616,80,16,0
97276,2021-03-28,Mingo,West Virginia,54059,2292,36,2239,36,53,0
97277,2021-03-28,Monongalia,West Virginia,54061,8612,85,8442,83,170,2
97278,2021-03-28,Monroe,West Virginia,54063,1011,15,1000,15,11,0
97279,2021-03-28,Morgan,West Virginia,54065,1004,16,955,16,49,0
97280,2021-03-28,Nicholas,West Virginia,54067,1369,15,1320,15,49,0
97281,2021-03-28,Ohio,West Virginia,54069,3813,77,3752,77,61,0
97282,2021-03-28,Pendleton,West Virginia,54071,659,7,635,7,24,0
97283,2021-03-28,Pleasants,West Virginia,54073,819,18,817,18,2,0
97284,2021-03-28,Pocahontas,West Virginia,54075,615,9,607,9,8,0
97285,2021-03-28,Preston,West Virginia,54077,2701,46,2660,46,41,0
97286,2021-03-28,Putnam,West Virginia,54079,4506,89,4406,86,100,3
97287,2021-03-28,Raleigh,West Virginia,54081,5411,67,5160,67,251,0
97288,2021-03-28,Randolph,West Virginia,54083,2449,12,2434,12,15,0
97289,2021-03-28,Ritchie,West Virginia,54085,639,11,634,11,5,0
97290,2021-03-28,Roane,West Virginia,54087,520,8,509,8,11,0
97291,2021-03-28,Summers,West Virginia,54089,723,23,713,23,10,0
97292,2021-03-28,Taylor,West Virginia,54091,1143,21,1123,21,20,0
97293,2021-03-28,Tucker,West Virginia,54093,516,10,512,10,4,0
97294,2021-03-28,Tyler,West Virginia,54095,657,8,650,7,7,1
97295,2021-03-28,Upshur,West Virginia,54097,1770,32,1742,31,28,1
97296,2021-03-28,Wayne,West Virginia,54099,2737,34,2677,34,60,0
97297,2021-03-28,Webster,West Virginia,54101,441,7,418,7,23,0
97298,2021-03-28,Wetzel,West Virginia,54103,1158,24,1132,25,26,-1
97299,2021-03-28,Wirt,West Virginia,54105,368,3,365,3,3,0
97300,2021-03-28,Wood,West Virginia,54107,7422,163,7310,161,112,2
97301,2021-03-28,Wyoming,West Virginia,54109,1814,38,1791,38,23,0
