,date,county,state,fips,cases,deaths,2021-03-21_Cases_Num,2021-03-21_Deaths_Num,diff_From_2021-03-21_Cases_Num,diff_From_2021-03-21_Deaths_Num
94457,2021-03-28,Fairfield,Connecticut,09001,87890,2106,85225,2097,2665,9
94458,2021-03-28,Hartford,Connecticut,09003,74654,2341,73092,2333,1562,8
94459,2021-03-28,Litchfield,Connecticut,09005,12518,282,11942,284,576,-2
94460,2021-03-28,Middlesex,Connecticut,09007,11364,350,11056,349,308,1
94461,2021-03-28,New Haven,Connecticut,09009,79060,1992,76466,1980,2594,12
94462,2021-03-28,New London,Connecticut,09011,20412,420,20012,418,400,2
94463,2021-03-28,Tolland,Connecticut,09013,8457,176,8276,178,181,-2
94465,2021-03-28,Windham,Connecticut,09015,9782,187,9579,184,203,3
