,date,county,state,fips,cases,deaths,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
0,2021-03-27,Anderson,Texas,48001,6084,112,0.172,0.104,0.095,0.088,0.541
1,2021-03-27,Andrews,Texas,48003,1739,47,0.09,0.044,0.067,0.202,0.597
2,2021-03-27,Angelina,Texas,48005,8164,268,0.121,0.064,0.079,0.2,0.536
3,2021-03-27,Aransas,Texas,48007,1185,37,0.006,0.005,0.17,0.074,0.746
4,2021-03-27,Archer,Texas,48009,790,12,0.081,0.053,0.099,0.091,0.676
5,2021-03-27,Armstrong,Texas,48011,155,6,0.08,0.066,0.116,0.25,0.488
6,2021-03-27,Atascosa,Texas,48013,5564,146,0.001,0.01,0.032,0.156,0.802
7,2021-03-27,Austin,Texas,48015,2001,34,0.006,0.024,0.054,0.224,0.692
8,2021-03-27,Bailey,Texas,48017,817,18,0.018,0.106,0.06,0.217,0.598
9,2021-03-27,Bandera,Texas,48019,1325,27,0.073,0.018,0.07,0.09,0.749
10,2021-03-27,Bastrop,Texas,48021,8777,90,0.007,0.02,0.084,0.161,0.729
11,2021-03-27,Baylor,Texas,48023,295,12,0.066,0.075,0.134,0.104,0.62
12,2021-03-27,Bee,Texas,48025,3468,68,0.001,0.003,0.052,0.19,0.753
13,2021-03-27,Bell,Texas,48027,21437,408,0.01,0.035,0.078,0.205,0.672
14,2021-03-27,Bexar,Texas,48029,203535,3288,0.015,0.016,0.057,0.09,0.822
15,2021-03-27,Blanco,Texas,48031,701,19,0.005,0.019,0.115,0.074,0.788
16,2021-03-27,Borden,Texas,48033,31,2,0.039,0.115,0.125,0.107,0.614
17,2021-03-27,Bosque,Texas,48035,1632,33,0.031,0.154,0.102,0.248,0.465
18,2021-03-27,Bowie,Texas,48037,6799,201,0.058,0.134,0.114,0.221,0.473
19,2021-03-27,Brazoria,Texas,48039,35288,445,0.021,0.042,0.075,0.17,0.691
20,2021-03-27,Brazos,Texas,48041,24945,234,0.012,0.038,0.067,0.347,0.537
21,2021-03-27,Brewster,Texas,48043,910,13,0.011,0.012,0.077,0.172,0.728
22,2021-03-27,Briscoe,Texas,48045,139,5,0.105,0.077,0.113,0.187,0.518
23,2021-03-27,Brooks,Texas,48047,774,36,0.061,0.004,0.166,0.09,0.678
24,2021-03-27,Brown,Texas,48049,4217,135,0.085,0.077,0.066,0.239,0.534
25,2021-03-27,Burleson,Texas,48051,2300,39,0.02,0.072,0.071,0.281,0.555
26,2021-03-27,Burnet,Texas,48053,4457,61,0.031,0.039,0.055,0.194,0.682
27,2021-03-27,Caldwell,Texas,48055,5351,92,0.001,0.001,0.063,0.185,0.751
28,2021-03-27,Calhoun,Texas,48057,2137,22,0.019,0.028,0.179,0.071,0.703
29,2021-03-27,Callahan,Texas,48059,1162,38,0.049,0.06,0.119,0.205,0.567
30,2021-03-27,Cameron,Texas,48061,38357,1572,0.035,0.061,0.034,0.056,0.813
31,2021-03-27,Camp,Texas,48063,1203,42,0.017,0.064,0.213,0.235,0.471
32,2021-03-27,Carson,Texas,48065,435,14,0.099,0.064,0.124,0.252,0.462
33,2021-03-27,Cass,Texas,48067,1844,79,0.034,0.145,0.17,0.209,0.441
34,2021-03-27,Castro,Texas,48069,922,30,0.057,0.051,0.043,0.296,0.553
35,2021-03-27,Chambers,Texas,48071,4595,47,0.027,0.094,0.078,0.201,0.6
36,2021-03-27,Cherokee,Texas,48073,4089,134,0.123,0.063,0.148,0.192,0.475
37,2021-03-27,Childress,Texas,48075,1344,17,0.147,0.124,0.189,0.206,0.334
38,2021-03-27,Clay,Texas,48077,1017,16,0.066,0.049,0.105,0.087,0.693
39,2021-03-27,Cochran,Texas,48079,263,14,0.029,0.078,0.068,0.229,0.595
40,2021-03-27,Coke,Texas,48081,439,12,0.039,0.056,0.093,0.241,0.572
41,2021-03-27,Coleman,Texas,48083,735,32,0.053,0.048,0.084,0.259,0.556
42,2021-03-27,Collin,Texas,48085,86161,788,0.021,0.026,0.054,0.181,0.719
